shape_compactness,shape_circularity,distance_circularity,radius_ratio,principal_axis_aspect_ratio,max_length_aspect_ratio,scatter_ratio,shape_elongatedness,principal_axis_rectangularity,max_length_rectangularity,scaled_variance_major_axis,scaled_variance_minor_axis,scaled_radius_of_gyration,skewness_major_axis,skewness_minor_axis,kurtosis_major_axis,kurtosis_minor_axis,hollows_ratio,vehicle_type
1.3281422,0.58223367,1.4621794,1.0947555,0.019497056,0.4343826,1.1346742,-1.1868908,1.260781,0.67811376,0.9682701,1.2243818,-0.20281649,-1.0564957,-1.3576813,0.75489974,0.6935606,1.7007493,2.0
0.98103404,1.554654,1.4763174,0.46473315,-0.5487431,-0.40924555,2.0431685,-1.5730785,2.22015,1.1409792,2.1985948,2.2802591,2.5743814,1.137652,-0.21650136,0.12413404,-0.57749987,-1.3979554,0.0
1.8653762,1.5671009,0.7724958,0.69162,-0.56735265,-0.4512019,2.0956898,-1.6558608,1.9897866,1.5061463,2.5373118,2.3194969,1.9189072,1.5935621,0.3652184,-0.4931726,-0.7702378,-1.5983601,0.0
-1.81983,-0.25843945,-0.85999274,-1.1674011,-0.09794725,-0.23733307,-0.591079,0.47669905,-0.63128936,-0.17518923,-0.6069956,-0.5905882,0.04744619,1.2140182,-0.18383963,0.31786588,-1.3109095,-1.488985,0.0
0.7521538,0.43147624,0.14681724,0.6920977,-0.21308704,0.47384885,0.22840573,-0.46393064,0.27244425,0.24092126,0.120736554,0.019273242,0.48695913,-1.4950575,-0.23734356,1.0628456,1.3267791,1.9359751,2.0
-0.36353502,-0.8843082,0.19297823,0.3652743,-0.1324929,-0.043258283,0.48210284,-0.32231826,0.119983084,-0.9761475,0.5067422,0.05698058,-0.79323107,-0.16396561,-1.150519,0.14738593,-0.297398,-0.17850988,1.0
-1.0353285,-1.1598502,-0.5763798,-0.99678814,-0.9701592,-0.24835001,-0.61886984,0.6656913,-0.52678186,-1.1879598,-0.67060167,-0.57522655,-0.82476103,0.35224393,0.20796007,1.4256097,-0.89240223,-1.0998799,2.0
0.373988,-0.82299614,-0.2456804,-0.053378716,-0.4184663,-0.32637513,0.25003546,-0.39146698,0.24328323,-0.6107932,0.3151488,-0.06878388,-0.2922825,-0.57356197,-0.70530397,1.689743,0.37009966,0.5316895,2.0
-1.2277455,-1.0054396,-0.76333755,-1.1773151,-1.0592251,0.07453086,-1.0246954,1.1391119,-1.1334726,-1.2909291,-1.5234677,-0.76524127,-1.3723884,-1.0057477,-1.1506402,1.3990117,-0.22143944,0.42492282,1.0
-0.3813117,0.11962214,-0.32353154,-1.021607,-0.37692648,-0.10562269,-0.2957211,0.5539879,-0.027901025,0.8071178,-0.54577845,-0.44891977,0.13038968,0.8214566,1.0837706,-1.0546304,-0.7240704,-0.69143534,3.0
1.3070704,1.5392926,1.4618628,1.3468077,0.286692,0.38283214,1.3367857,-1.2041582,1.2975587,1.331089,1.2636513,1.1810216,2.0693848,0.033651195,-0.06748013,0.5581581,-0.04063591,0.09036594,1.0
0.3371781,-0.63211507,0.21199827,0.50801295,-0.4525889,0.17666681,0.077148184,-0.4122764,0.117789224,-0.5055654,-0.008801347,0.13646683,-0.732657,-1.100709,-1.03398,-0.88768613,1.2107285,1.363269,2.0
1.7469646,1.3434807,1.2720339,1.5152706,0.5411478,0.48641267,1.212262,-1.1933404,1.2934288,1.0748247,1.0440973,1.1660905,1.1390942,-0.8652901,-1.3330377,-1.3458143,0.49209884,0.6120454,1.0
-1.8883066,-1.2594161,-1.5426248,-1.510113,-0.7690228,-0.66891205,-1.351591,1.7155854,-1.5195663,-1.751184,-1.6217294,-1.1665834,-1.8304166,0.70036954,-0.6451632,0.38091373,-1.8165342,-1.5831311,1.0
1.6621197,1.3818656,0.9814659,1.0359442,0.52255297,0.50805026,1.4566375,-1.1791365,1.4250396,1.4387048,1.1752634,1.4593208,1.394338,-0.1533335,1.6710712,-1.3276973,-0.13041826,0.23707272,2.0
