shape_compactness,shape_circularity,distance_circularity,radius_ratio,principal_axis_aspect_ratio,max_length_aspect_ratio,scatter_ratio,shape_elongatedness,principal_axis_rectangularity,max_length_rectangularity,scaled_variance_major_axis,scaled_variance_minor_axis,scaled_radius_of_gyration,skewness_major_axis,skewness_minor_axis,kurtosis_major_axis,kurtosis_minor_axis,hollows_ratio,vehicle_type
-0.024488095,0.49797222,0.19625556,-0.11564456,0.3070184,0.6086047,-0.52456146,0.33924186,-0.46996117,0.46049666,-0.41025493,-0.47255653,0.13671497,0.61914945,-0.9489034,-0.27030867,-0.8759578,0.0005622534,3.0
-0.9020816,-0.6917177,-1.1061563,-0.85594004,-0.48907262,-0.91934615,-1.0871073,0.91362965,-0.9200652,-1.1500441,-0.84139377,-0.9407191,-0.7807105,0.2670319,0.10725847,0.09860157,-0.59559923,-0.67445546,2.0
-0.92000955,-0.9238034,-1.5760335,-1.4455215,-0.7600369,-0.661693,-1.3819798,2.0850477,-1.5698502,-0.95198435,-1.5023417,-1.4416682,-0.7750303,-0.58839047,0.16517028,-0.8633589,0.31857446,-0.34486684,3.0
1.0217063,0.82746977,1.961869,0.8481192,-0.28360087,0.47057697,1.4378407,-1.2007283,1.3148539,1.0522501,0.8934969,1.3783364,0.65079427,-1.1075821,-1.4663547,2.66948,0.18753463,1.300967,2.0
-0.88685554,-0.56872565,-0.5764857,-0.26786932,0.69768596,-0.50089514,-0.5575806,0.3942543,-0.6910197,-0.5896263,-0.58688736,-0.6209748,-0.5563404,-0.10464511,0.098863676,0.23864782,-0.035668895,-0.23853646,0.0
1.7640265,1.8370559,1.2467628,0.3205695,-0.71017253,-0.3648304,2.0686312,-1.6824476,2.2544506,1.6352576,1.5676876,2.1511989,1.7373112,0.531138,0.03652865,-0.056052785,-0.34432465,-1.1982223,0.0
-0.38357276,-1.2843418,-0.5159321,-1.0659636,-0.72154844,-0.12899914,-0.9644198,1.1378365,-0.8923262,-0.9282414,-0.8514902,-1.1106619,-1.5235007,-0.5081028,-1.3597205,0.106661916,0.37612242,-0.5309748,3.0
-1.9532757,-1.0854304,-0.34565327,-0.77504545,-0.28945664,-0.53942776,-0.73967505,0.6202728,-0.5016731,-1.0032672,-0.6459308,-0.6511001,-1.2551465,0.8607641,1.8789725,0.8262317,-1.2122719,-0.9845845,1.0
0.595379,1.093985,1.7453814,1.5837667,0.6418194,0.11811079,1.4315053,-1.3495948,1.3434764,0.90931857,1.6727868,1.5384439,0.9314897,-0.115716755,-0.042535603,0.58620524,0.08483688,0.54245996,1.0
-1.2318708,-0.33039585,-1.1385789,-1.3838419,-0.7039555,-0.5204772,-0.41162193,0.5601136,-0.7504716,-0.15044987,-0.63974965,-0.7749761,-0.05374934,1.4802849,-0.0009505303,-0.16100378,-1.4417912,-1.8349569,0.0
-0.33868873,-0.7532388,0.16112033,0.15030794,-0.11876703,-0.07062358,0.18459533,-0.47494403,0.057013053,-1.121239,0.4419663,0.29054576,-0.6491895,-0.18760772,-0.9235709,0.19893286,-0.2940259,-0.33543783,1.0
-1.4007082,-1.361689,-2.0217152,-1.4278536,-0.5731991,-0.5391469,-1.0794809,1.3097459,-0.99038297,-1.6775179,-1.5461872,-0.8761255,-1.0981705,1.4154366,-0.0037908813,-0.9604355,-1.5509347,-1.7904396,2.0
1.1489522,1.3010453,1.8392986,0.07302855,-1.0725607,0.29216206,1.4606063,-1.429847,1.5787311,1.2386683,1.384257,1.5493785,1.3785244,0.0798342,0.8208894,1.7849857,-0.2263649,0.35662264,1.0
1.5244966,1.4376994,1.4893489,-0.23167275,-1.5923197,-0.73412985,2.2986968,-1.8073268,2.5855842,1.3284807,2.6995602,2.617954,1.9644816,1.5207059,1.0087539,-1.2669435,-1.1395106,-2.0644977,0.0
-1.8250364,-0.15583795,-0.72434705,-0.7968133,0.028888756,-0.036929443,-0.4428697,0.35644782,-0.65179735,-0.41162717,-0.45117372,-0.61152446,0.07389672,0.70558757,-1.2933201,-0.503696,-1.2553997,-0.981623,0.0
