shape_compactness,shape_circularity,distance_circularity,radius_ratio,principal_axis_aspect_ratio,max_length_aspect_ratio,scatter_ratio,shape_elongatedness,principal_axis_rectangularity,max_length_rectangularity,scaled_variance_major_axis,scaled_variance_minor_axis,scaled_radius_of_gyration,skewness_major_axis,skewness_minor_axis,kurtosis_major_axis,kurtosis_minor_axis,hollows_ratio,vehicle_type
-0.56939876,-1.554186,-1.9198191,-1.3907415,-0.5082151,-0.8598934,-1.3300341,1.8025116,-1.4850913,-1.7082086,-1.6056745,-1.1517341,-1.3894985,1.2336204,-0.3013301,0.064960875,-1.321778,-1.6084327,2.0
0.12737998,-0.40730432,0.8580104,0.86633676,0.27609637,0.046839412,0.21767184,-0.440545,0.10735753,-0.5132669,0.20128314,0.28218508,-0.81775373,-0.70575297,-1.1113958,1.940812,0.7675305,0.51443326,1.0
1.354746,1.530843,0.72550005,1.218806,0.57676816,0.48212722,1.3991234,-1.338602,1.296116,1.5261081,1.0798074,1.5102568,0.586857,0.23408234,-0.45913383,0.9007319,-0.3988925,0.08006417,1.0
-0.8699974,-1.6148978,-2.0250113,-1.3895901,-0.39126197,-0.7853164,-1.5630698,2.4344068,-1.5943624,-1.677136,-1.8253843,-1.3922412,-1.0795758,0.09617945,3.16672,-0.82722414,-1.0616468,-1.1445026,1.0
0.4568402,-0.6282256,-1.2755864,-1.1335304,-0.5942409,-0.43444943,-1.0996851,1.4348611,-0.9982754,-0.29346102,-1.1259837,-1.0708328,-0.5484254,0.83863884,-0.26256612,-0.52659833,-0.7034856,-1.2966723,3.0
1.9497201,0.6248536,1.733663,0.68282306,-0.32293084,0.16758163,1.1723325,-1.2117147,1.2506013,0.58046186,1.0811471,1.0897892,1.2489576,-0.28194118,1.2702756,2.0585978,0.408164,0.8958886,2.0
0.265352,0.61331874,1.0053862,0.47665572,-0.34435484,-0.45620212,1.3880684,-1.2073532,1.3969688,0.33358815,1.2749498,1.3456051,1.1269248,0.5048923,0.39625204,1.6289417,-0.083580986,-1.0546157,0.0
0.9757086,1.7325224,1.1912903,0.9609178,0.08356897,0.61585164,1.734271,-1.4018695,1.7684481,2.1240482,1.3874818,1.7803175,0.90633345,0.03426166,-1.2665197,-0.20048168,-0.41390124,0.14086474,1.0
-1.1147288,0.36504364,-0.39686438,-1.391666,-1.0898572,-0.03482715,-0.39619023,0.32508904,-0.18877994,1.1749568,-0.7836363,-0.47861597,0.04770778,0.6405363,-1.1544178,-0.668033,-1.1778485,-0.56123465,3.0
1.3298244,1.023773,1.6589512,0.773124,-0.42544702,0.4920146,1.4102871,-1.2360337,1.3854066,1.0602692,1.4052252,1.4687254,0.8667246,-0.020763827,1.9283632,1.1140871,0.17326708,0.7635367,2.0
0.070989676,-0.17839098,0.17077222,1.2761618,1.5548528,-0.5223687,0.42502534,-0.756531,0.6674979,-0.21495746,0.53100437,0.5543538,-0.5991697,0.16846581,-0.46254027,1.0354353,1.1781949,0.29871053,0.0
-0.10456313,-0.25879338,0.30085072,0.10701795,0.41323358,0.011287575,-0.6556352,0.38394347,-0.60990936,-0.11340095,-0.8918389,-0.5412192,-0.9725771,-0.941568,-0.8910595,0.50524557,1.2218091,1.3747256,3.0
1.6016539,1.4087317,1.0556792,1.1970176,0.48813897,0.4431408,1.4521075,-1.2542901,1.3424692,1.511418,1.0108049,1.5151914,1.2200148,-0.26481718,1.6577375,-1.3864602,-0.208142,0.26985487,2.0
-0.44871056,-0.58331585,-0.36920255,0.43368667,1.3232223,-0.33970475,-0.3171723,0.12707919,-0.6066908,-0.86134356,-0.12997946,-0.44794744,-0.7013704,0.29206213,0.3869113,-0.009177163,0.2379007,-0.11790275,0.0
-0.31798282,-0.52562994,-0.10408608,0.61154217,0.9505508,-0.8063949,0.016797781,-0.5163445,-0.18574071,-0.66822934,-0.10613971,-0.104826584,-0.5077561,-0.694233,-0.6153533,1.1162207,1.5120399,1.1301246,0.0
0.43327594,-0.8695261,-0.242055,0.09015954,-0.14465944,-0.47292408,0.19031215,-0.49292913,0.090311095,-0.50530046,0.29950294,0.0024133513,-0.95468926,-0.12008336,-0.49005887,0.29221696,1.6108195,0.75926346,0.0
0.2041345,0.026000906,1.3056523,1.1494902,0.2619156,0.26853082,0.5138136,-0.716085,0.4664746,0.16618179,0.30623788,0.47593847,-0.5092875,-1.1086317,0.10020893,2.179376,1.5263919,2.0677044,2.0
0.63029927,0.062791534,-0.41642606,0.858299,1.156974,-0.47137654,-0.04661041,-0.2462683,-0.17380065,0.26565132,-0.22067605,-0.13071091,0.21204303,-0.5253151,1.3400174,-0.434818,1.8135979,1.0645602,0.0
0.84961486,1.0130398,1.9118736,0.93408984,-0.3954418,0.38826975,1.3231986,-1.1038347,1.3538594,0.84689844,1.0023943,1.3013916,0.6311119,-0.99943006,-1.3595638,2.5958679,0.21420346,1.3635798,2.0
-1.0818006,-1.1426452,-1.2990863,-1.040508,-0.95676607,-0.38091463,-1.4179636,1.718313,-1.4701093,-1.305231,-1.7308284,-1.2462451,-0.8078028,-1.1378341,2.902327,-0.29640573,0.96049106,0.6854921,1.0
2.1058109,1.5779324,1.3677435,0.08958494,-1.4594799,0.43336576,1.4649657,-1.3720356,1.6250746,1.7072942,1.2492183,1.6776748,0.8010582,-0.5465626,1.8105116,-0.72438395,0.18459396,0.30355227,1.0
1.3924223,1.252083,1.5913668,0.98984087,0.22772063,0.64114434,1.5056496,-1.254738,1.8217701,1.4087229,1.3303207,1.5672413,0.89465207,-0.16993207,1.8174763,2.4602463,-0.015374634,1.0793217,2.0
-0.59247845,-0.43964207,0.50629115,-0.5959001,-0.12664779,0.54523945,-0.5982454,0.3473729,-0.66652405,-0.22510673,-0.6804549,-0.49526706,-0.3795192,0.073844515,0.88266224,1.23423,-0.24007116,0.40663353,3.0
-0.5898263,-0.46843767,0.29835945,-0.8743492,-0.38996568,0.31086922,-0.461384,0.4323892,-0.6113233,-0.256097,-0.43883067,-0.5924522,-0.42301628,-0.0990589,0.2870749,-0.010554723,-0.34920737,0.2230037,3.0
-0.9131656,-0.42166406,-1.2215643,-0.49348167,0.20109993,0.2907405,-1.0761135,1.1531521,-1.1088157,-0.44474977,-1.1367832,-0.9133302,-0.42558035,-0.7454035,0.17281522,-1.3603178,0.6718898,0.7301235,3.0
-1.4187214,-0.21778335,-0.55541056,-0.87481177,-0.23854955,-0.33098927,-0.7363352,0.63561517,-0.5949306,-0.2910803,-0.6133923,-0.66617256,0.4187821,1.1083899,-0.04346808,0.59615713,-1.3237805,-1.4734857,0.0
1.8713306,0.7201558,1.357556,0.5360533,-0.6118442,0.52808744,1.0256824,-1.1235261,0.85949075,0.51751715,0.69769305,1.1488591,0.29355556,-1.0050231,1.1865507,0.9917141,0.56525886,0.6833134,1.0
1.1121614,1.5384148,1.6238277,0.6097315,-0.7128943,0.38753495,1.6820186,-1.3608559,1.5587723,1.8465163,1.136871,1.6462066,0.7437567,-0.30035457,-1.2169042,1.8378288,-0.33765253,0.75682396,1.0
-0.7919024,-0.25443873,-0.7233822,0.05516407,1.1464643,-0.24904013,-0.47866604,0.44599298,-0.5700951,-0.14889017,-0.2841186,-0.67115176,-0.17118666,0.50521743,-0.08120655,0.00040150582,-0.7905875,-1.0922924,0.0
-0.5448526,-0.99659175,-0.14690886,-0.43827543,-0.12998801,-0.40672183,-0.59523934,0.7566414,-0.6260472,-1.471562,-0.78521734,-0.7463854,-1.0541668,-0.4216421,-1.2959743,-0.29017097,-0.29937607,-0.12328185,1.0
-1.504286,0.08482048,-0.80617505,-0.023779513,1.2546067,-0.5106748,-0.61809576,0.41418824,-0.6112518,-0.17250715,-0.45830694,-0.48031113,0.32687196,0.2004427,0.18631925,-1.352584,-1.059505,-0.93257385,0.0
0.65832126,0.4814358,0.541107,1.7312045,1.3829627,-0.6277144,0.90867716,-1.2246143,0.96506405,-0.085089386,1.4986888,1.0086629,0.24486724,0.9369235,-0.44011736,-0.053775378,0.62706196,-0.58582425,0.0
0.8485778,1.3903763,1.4395733,1.0571938,0.021678435,-0.051246297,0.87347573,-0.85522157,0.58294016,0.9787553,0.6915884,0.7000352,1.0360918,-0.6812853,-0.27205288,-0.8093603,0.43520802,0.2915089,1.0
-0.6710655,-0.46230212,-0.35397616,-0.458609,-0.5641883,-0.0883569,-0.91937745,0.6995924,-0.956162,-0.3923625,-0.8114463,-0.79524153,-0.49733505,-1.246621,0.91782165,-0.08547659,1.3847958,1.2825941,2.0
-1.7907513,0.40164995,-0.6294646,-0.7853566,-0.12938653,-0.35699263,-0.47830227,0.23405688,-0.50172496,0.05704007,-0.33095074,-0.5756074,0.75760657,0.55888426,-0.0657686,-0.33798546,-0.9134085,-0.8201442,0.0
-0.88007766,-1.1770383,-0.85449046,-0.52146375,0.07243706,-0.13579421,-0.98339576,0.85561514,-0.8937046,-1.043666,-0.73332363,-0.96846807,-1.630753,-0.2729779,-1.09471,-0.61593163,-0.056862887,-0.0060736407,3.0
0.20588188,-0.4379455,0.16665286,0.15460257,0.4488131,0.0495004,-0.4345642,0.369469,-0.6198989,-0.26803383,-0.613607,-0.5477278,-0.7733831,-0.86850846,0.9654655,-0.79649335,1.1607376,1.1877288,3.0
1.0416075,1.391791,1.2163656,-0.23244193,-1.0259771,0.2849208,1.2320694,-1.3855146,1.271645,1.7152514,1.0167673,1.3260368,0.9507423,0.38235947,1.2773201,1.6002332,-0.3910961,0.006686257,1.0
1.9081535,1.5562251,1.7780609,1.7313411,0.6382626,0.51522154,1.2703949,-1.2962947,1.2319299,1.4497342,1.1779002,1.3681384,1.2015469,-0.59001,1.084122,2.2125072,0.029270189,0.849376,2.0
0.57654977,-0.043585274,-0.24757719,-0.45650488,0.34342423,-0.14089262,-0.8002382,0.8375021,-0.9042458,-0.022022035,-0.82556355,-0.76055956,-0.069727324,-1.1872076,2.6499808,-1.0367934,2.0304441,1.5777698,3.0
0.98013437,1.6993468,1.1930503,-0.090175286,-0.78359926,0.44570017,1.4714189,-1.295661,1.3539948,1.9511315,0.9249636,1.2718568,1.4723943,0.22395164,-0.9446661,-1.1402872,-0.743238,-0.37898198,1.0
-0.53173804,-1.3107702,-0.35092065,0.2001519,-0.09858505,-0.082238935,-0.40879962,0.20383157,-0.6482807,-1.6075153,-0.4976486,-0.34786564,-1.545805,-1.1648057,-0.33035383,1.2023658,1.5848699,1.2150631,1.0
0.82855463,0.45785272,-0.8123705,0.46551356,0.9248985,-0.25652865,-0.26216814,-0.17885846,-0.17357564,0.24091966,-0.26786065,-0.12064191,-0.084763065,-0.67414886,0.60529387,-0.63065165,1.8673502,1.2611609,0.0
1.7432828,1.7777255,1.3605855,1.8757125,1.4121433,0.23644646,1.6378967,-1.4866366,1.7375318,1.6746264,1.4337455,1.4962116,1.2271798,0.035455298,0.4132707,-1.140539,-0.32916722,0.25887188,2.0
-0.16787155,0.043201078,-0.41205168,-0.3229634,-0.50064045,-0.27684388,-0.4147621,-0.07318014,-0.05196293,-0.06975557,-0.19760728,-0.24669732,0.09838273,-0.43263212,0.41215125,-0.37158933,0.16788743,-0.06803526,2.0
-0.72787243,-1.1058323,0.088941924,0.2261545,-0.12365991,-0.21683772,-0.09499537,-0.12684195,-0.17976291,-1.3353584,-0.06653746,-0.23442887,-1.2871404,-1.1650743,-1.1747944,1.438664,1.5860329,1.2177335,1.0
-1.9933925,-1.4349726,-2.011844,-1.4572217,-0.7555409,-0.9098094,-1.4020334,1.9913034,-1.4644951,-1.6868737,-1.776063,-1.3761102,-1.1739082,1.5927223,-1.0793422,-0.0010099929,-2.0496883,-1.4868717,1.0
-0.1344648,-1.5263513,-1.6111853,-1.0509244,-0.43314198,-0.58749676,-1.421854,1.7702247,-1.3589065,-1.1723616,-1.4366724,-1.239813,-1.7955184,-1.1249857,-0.058300387,0.5804382,1.3345523,1.1048751,3.0
-1.2719362,-0.19563353,-0.7746989,-0.78775287,-0.04261523,-0.07323941,-0.5936631,0.6451236,-0.634374,-0.29521537,-0.5623184,-0.6959555,0.17816257,0.009492298,-1.1341497,-1.3910928,-0.4801305,-0.6272094,0.0
-0.7410755,0.47602028,0.58962417,0.19146667,-0.19312605,-0.08497456,0.11503805,-0.42325848,0.10253641,0.31006423,0.36043966,0.15540141,0.6756111,-0.72823083,1.5511309,0.39310315,0.55554825,0.44897735,2.0
1.3528967,0.8609214,0.67793167,0.12523408,-0.9048549,-0.9574685,1.668178,-1.3269405,1.7827469,0.8271509,2.0546482,1.7576183,1.0009221,1.2730255,-0.4478905,-0.12936346,-0.42268932,-1.6165719,0.0
1.5103626,1.7765458,0.84717596,0.86380535,-0.30296117,0.61007255,1.599789,-1.3504304,1.7202969,1.6642702,1.0651796,1.5372953,1.2179908,-0.04621085,0.61871344,0.058617387,-0.45664382,0.06846318,1.0
0.37812477,-0.57298815,-0.877825,-0.48065296,-0.73916507,-0.30662417,-0.77097,0.73922235,-0.9225449,-0.52173376,-0.8082039,-0.8720312,-0.15273538,-1.498899,1.037663,-0.30788293,2.0687106,1.7599767,2.0
-0.40252137,0.7241431,0.5258694,0.5357302,-0.118961565,0.28268284,0.49372095,-0.66355354,0.13687217,0.709456,0.6990131,0.21177645,1.4041432,-0.38487864,-0.030339833,0.64842206,0.30478105,0.553078,2.0
0.45989087,0.3920415,0.3968452,0.14756538,0.7804467,0.20237125,-0.48574728,0.2770021,-0.4961628,0.047053836,-0.3452579,-0.58095515,0.10116955,-0.45634702,1.7824883,0.26144195,0.72446334,0.95964974,3.0
-1.0072771,-1.6388826,-1.8522692,-1.4094741,-0.6782442,-0.77971685,-1.6648022,2.3312218,-1.3457026,-1.720947,-1.6742809,-1.3306271,-1.3756869,0.42764488,0.77457136,1.6408665,-1.0384134,-0.7161577,2.0
1.6530808,1.934932,1.3402323,0.31679592,-0.7508595,-0.32859054,1.8930523,-1.825072,2.1222286,1.6560825,1.7111996,2.1997821,1.7180563,0.5887033,0.20686543,-0.1064694,-0.3475313,-1.1946969,0.0
0.646717,0.15512513,1.5873178,1.131824,0.2690055,0.4779143,0.81403506,-0.8686029,0.8788662,0.29645425,0.65614736,0.8747174,-0.44255343,-0.96315414,-1.2168384,2.2721488,0.8825205,1.3029199,1.0
-0.61016876,-1.3494136,-0.8969009,-0.88347167,-0.3626772,-0.12284122,-0.82208425,0.80878824,-0.92012894,-1.274423,-0.680945,-0.911201,-1.5140295,0.078297146,0.22281651,-1.3668609,-0.0155086,0.10167576,3.0
0.10949627,-0.29826632,0.0023630683,0.87795734,0.8432557,-0.38226455,0.2801756,-0.59186196,0.1348106,-0.68812937,-0.061651804,0.3100845,-0.19785878,-0.55656797,-0.053813025,-0.89939296,1.2344071,0.36478102,0.0
-0.65512043,-0.23802741,-0.7241528,-0.15803623,0.9373623,-0.31555265,-0.7084987,0.5911886,-0.57218754,-0.4003411,-0.7703277,-0.6618691,0.057839494,-0.11077512,-0.53230065,-0.9107252,-0.09397374,-0.31742403,0.0
2.725967,1.3296082,1.1417749,1.0302223,0.28998652,0.43489897,1.5675769,-1.4589795,1.7561555,1.2023734,1.3031774,1.4945436,1.220757,-0.30384913,3.028321,-0.19347064,0.021125907,0.5230693,2.0
-1.115445,-1.85675,-2.1578114,-1.9302683,-1.0730178,-0.86593616,-1.505742,2.2119806,-1.3292397,-2.1022086,-1.7308578,-1.351952,-1.3685746,1.3190136,-1.1495283,1.9141152,-1.6957699,-1.407801,2.0
0.4358252,-0.13280302,0.45428097,0.058192715,0.70397824,0.18901879,-0.35932797,0.26823443,-0.20775297,0.7636812,-0.41741663,-0.407592,-0.4201012,-0.6476914,0.38887107,-0.16779995,0.5299448,0.6338374,3.0
-0.6092575,-0.7753933,-0.23554738,-0.54085594,0.29686755,-0.0309135,-0.7581963,0.64128464,-0.5136407,-0.6703562,-0.6358461,-0.66693777,-0.7681486,-0.29091778,0.31045985,-0.53544474,-0.1335295,0.18002947,3.0
0.088639386,0.6235901,1.4806767,1.4821808,0.49359566,-0.043107092,1.0832833,-1.045649,0.8564017,0.09905212,1.1536667,1.1083577,0.7031681,0.07540515,-0.27211705,-0.28029802,-0.38679615,-0.43413204,1.0
0.15001808,-0.6831259,-0.85030425,-1.4998242,-1.4296842,-0.19018714,-0.87192076,1.0995696,-1.0465549,-0.58403593,-0.8568915,-0.91604453,-1.0098394,0.892106,0.85084975,0.07337454,-0.9485511,-1.7367799,3.0
2.038689,2.1307733,1.4432323,0.31868818,-1.2942272,-0.46478003,2.7402449,-1.6861811,2.7128341,1.5461509,3.0048258,3.0875015,2.546669,1.4053495,0.5705704,0.12529565,-1.3806427,-1.8317192,0.0
-1.5297697,0.062069234,-0.691074,-0.60319006,0.91060275,-0.76543254,-0.66532844,0.56889755,-0.5662664,-0.2306484,-0.5991583,-0.66325766,0.2586678,1.0063819,-0.33983678,-1.3760519,-1.2137103,-1.5530943,0.0
1.6956156,1.135424,1.2264016,1.5083978,0.2298477,0.38715607,1.0278268,-0.9904752,0.96496755,1.190757,1.0065458,0.9282441,0.53260195,-1.0676856,2.2119694,-1.1747789,1.3440913,1.4149847,1.0
0.08709307,0.6947383,0.24747775,-0.17307355,0.20257057,0.18376642,-0.2906363,0.37119386,-0.21136461,0.6148968,-0.32752556,-0.39883465,0.90871924,0.4691048,-0.4659981,-1.415785,-0.897888,-0.31151092,3.0
1.4655586,1.3132911,1.5381742,0.35402516,-0.632841,0.39099655,1.2280902,-1.2655714,1.3775249,1.4696802,1.0733806,1.2764305,1.3142769,-0.25609678,-1.3640118,0.29107562,-0.54015595,0.20176303,2.0
1.1477515,0.8017461,1.6514615,0.37016192,-1.0374436,0.72955334,1.160571,-1.0755652,1.2151257,0.8156025,0.7271665,1.1782439,0.15965633,-0.89439017,-1.1293461,0.020164054,0.37590176,0.5520327,1.0
0.013826397,-1.3183082,-0.56099564,-0.69295657,-0.29061526,0.07536969,-1.0658598,1.134877,-1.0481845,-0.8446698,-0.9733955,-0.9628819,-1.3531345,-0.49592382,-0.9471519,-0.63098353,0.5841207,-0.12417702,3.0
0.66170937,1.5234215,1.3015726,1.3506287,0.9420514,0.37374175,1.746813,-1.4104354,1.7419688,2.1364233,1.4126465,1.6728241,1.3056593,0.2774887,-0.05044493,0.15534294,-0.34661525,0.039354254,1.0
-1.0553894,-1.9555651,-2.8627584,-1.5585665,-0.65300775,-1.1842031,-1.6774925,2.3583288,-1.3690485,-2.0438788,-1.9140834,-1.4952083,-1.273646,1.8126838,1.3131214,1.0483667,-1.3141544,-1.6848758,2.0
-0.5440166,-0.10081609,0.20027249,-0.63316816,-0.31038234,0.4852228,-0.27157795,0.27711123,-0.17253737,0.80733615,-0.2522055,-0.4849788,0.027491318,0.34029454,1.1250749,0.36736235,-0.9290354,-0.27200976,3.0
-0.5974379,-1.6446311,-0.8624024,-0.87704206,-0.49009857,-0.39934623,-1.4500949,1.3885936,-1.3089265,-1.354019,-1.4353672,-1.0765533,-1.8203087,-1.1445458,-0.50792176,0.7785738,1.7020868,1.5435328,3.0
0.34783834,1.1100162,1.4404197,1.5553551,0.711582,0.01172139,0.8993802,-1.0093158,0.9880965,1.086295,0.9461237,0.8111456,1.6375985,-0.8294408,1.1897051,0.8301494,0.54532295,0.77303445,1.0
0.352881,1.5951663,1.2598238,0.86373854,0.47331712,0.036767915,1.1151323,-1.1454295,0.96932566,1.2188118,1.2785981,1.0002589,2.2399771,0.10149269,-0.029688511,-1.1774083,-0.48233446,-0.1722261,1.0
-1.7072903,-0.8108664,-0.23499186,-1.0130159,-0.8154293,-0.37060344,-0.6085817,0.7669649,-0.5696531,-0.90943027,-0.5245948,-0.81957686,-0.8064856,0.47012037,0.42954764,2.0621505,-1.3089641,-0.24815667,1.0
-0.1271285,-0.63120395,0.12036194,-0.29150033,0.22003524,0.018898778,-0.7161377,0.57410854,-0.55949116,-0.56821424,-0.67187184,-0.6845793,-1.2425025,-1.1552207,0.63308007,-1.3619539,1.6718389,1.4727826,3.0
-0.9825033,-0.40443012,-0.8595922,-1.4067587,-1.0817194,-0.5463138,-0.49943253,0.56160766,-0.74576926,-0.28652343,-0.5452408,-0.69306284,0.184616,1.8401511,-0.82169896,-0.50674576,-1.4853812,-1.8523028,0.0
0.7670252,0.0070047546,0.7136718,0.76718205,-0.03648895,-0.11807783,0.5522797,-0.8387048,0.52870584,-0.12842436,0.3908391,0.36188015,-0.834708,-0.979549,-1.228019,-1.0769619,0.6732476,0.30976135,1.0
0.50853384,0.591567,0.7190422,0.8634712,0.16703391,0.050432645,0.41118714,-0.6299041,0.26187918,0.36812547,0.3936415,0.25794074,0.47199672,-1.195634,2.9317915,-0.22195141,1.6930488,1.070748,1.0
0.3167955,-1.3551927,-0.7693614,-0.03966958,0.5677043,-0.28216845,-0.45475858,0.26137,-0.6211048,-1.2172356,-0.6622703,-0.57332134,-1.52286,-1.081874,-1.3473696,0.39976665,2.0174932,1.6996425,0.0
-0.9810304,0.14217187,-0.5933367,0.011913241,0.7662123,-0.10511568,-0.70809484,0.71844256,-0.9412975,-0.06378388,-0.30961773,-0.8356221,-0.050897248,-0.12855537,-0.88417566,-1.3205452,0.16244957,0.5290691,3.0
1.0378982,1.6396627,1.2264209,1.2071382,0.6616085,0.5701727,1.5443268,-1.4321429,1.7209239,2.0013602,1.2641472,1.5398233,1.1505436,-0.21475832,-0.87573576,0.88176346,-0.36679745,0.60231626,2.0
-0.930284,-0.58944756,-1.1847384,-0.77822953,-0.06813716,-0.6112848,-0.6385397,0.42002904,-0.5247148,-0.77865547,-0.7051139,-0.55952054,-0.13856606,1.0379523,-0.123787135,-0.60317504,-1.2292532,-1.398652,2.0
