shape_compactness,shape_circularity,distance_circularity,radius_ratio,principal_axis_aspect_ratio,max_length_aspect_ratio,scatter_ratio,shape_elongatedness,principal_axis_rectangularity,max_length_rectangularity,scaled_variance_major_axis,scaled_variance_minor_axis,scaled_radius_of_gyration,skewness_major_axis,skewness_minor_axis,kurtosis_major_axis,kurtosis_minor_axis,hollows_ratio,vehicle_type
-0.72178817,-1.0981228,-0.6235417,-1.3540984,-1.1449026,-0.17452401,-1.0148585,1.0555497,-0.8381369,-1.4806303,-0.9751741,-0.8290193,-0.8194809,0.28520116,-1.2654688,-0.47967446,-1.399127,-1.1329347,2.0
0.018393978,0.19153523,-0.4647872,0.07999474,-0.3215629,-0.0525034,-0.28636426,0.16845064,-0.2580072,0.013245356,-0.2735769,-0.35815504,0.16209835,-0.7103065,1.1808473,-1.0716987,0.70356715,0.449871,2.0
-0.9041279,0.28208035,-0.69092834,-1.3159876,-0.57232773,-0.5245612,-0.549192,0.41593787,-0.70007294,-0.15696965,-0.6993432,-0.5532223,0.5186506,1.223164,0.5003007,-0.17410839,-1.4525789,-1.6196386,0.0
-1.237703,-0.88254666,-1.9272819,-1.6484133,-1.0520507,-0.3931237,-1.0854735,1.4904523,-0.95476943,-0.56532776,-1.4692382,-1.1813538,-0.40959865,1.8602457,0.4347776,-0.59057194,-1.9929247,-1.63923,3.0
-0.5573332,-0.8936149,-0.29689202,-0.40753078,0.067459606,-0.10229226,-0.9680389,0.9005811,-1.0822419,-0.780063,-1.1002083,-0.84832656,-1.4968885,-1.1887193,-0.7359613,-0.7293002,2.0193834,1.8366866,3.0
-0.99687904,-0.29855505,-0.96885234,-1.3502817,-0.7370153,-0.53827286,-0.5999811,0.6044495,-0.5444934,-0.2144457,-0.8501114,-0.67481095,-0.14880519,1.6109593,-0.116001695,-0.21713933,-1.6200739,-1.7919972,0.0
0.8224821,1.1269357,1.3517698,-0.16863735,-1.1548815,0.19502957,1.3770734,-1.250848,1.185789,1.1028676,1.1110566,1.2810318,0.8929968,0.16063426,1.0897152,-0.04623879,-0.38596576,-0.2639025,1.0
-1.0035689,-0.74952245,-1.0441418,-0.9149646,-0.34289804,-0.23446788,-1.4360348,1.655707,-1.3659819,-0.42169577,-1.4255334,-1.1850379,-1.0431746,-1.2330284,0.06317908,-0.1284645,2.1755552,1.6772376,3.0
0.55947846,1.6019608,1.2873756,1.4490732,0.90083945,0.38467878,1.7437197,-1.3481747,1.6703573,2.0001178,1.3151801,1.7557851,1.250771,0.24481998,-0.10761207,0.17445768,-0.33241844,-0.012976328,1.0
0.9137524,0.0056734867,0.16627401,0.7251667,0.19690123,-0.39092225,0.7086186,-0.8608705,0.5064582,-0.15849431,0.8819851,0.768321,-0.33690798,0.55879706,0.05061058,-0.6110309,1.0400356,-0.35373238,0.0
-0.99566203,-0.40929672,-1.4754188,-1.1300774,-0.44303948,-0.23939836,-0.49017793,0.74596673,-0.67944324,-0.24817237,-0.7346075,-0.59625316,-0.12590502,1.471468,0.31946427,-0.9160381,-1.544843,-1.8370615,0.0
0.46102098,-1.1541731,-0.33272225,0.33438653,0.044714842,-0.119161166,-0.15970547,0.05131413,-0.27166724,-1.2002144,-0.23511949,-0.3087525,-1.8284895,-1.3066669,-0.98195654,1.7996732,2.3746724,2.0256944,1.0
1.9459543,1.6346195,1.3037645,0.021334138,-1.3046876,-0.5000646,2.0496411,-1.7036469,1.9678893,1.1443801,2.4015477,2.4943793,2.2710571,1.5334978,0.71870166,-0.14722139,-0.8848476,-1.5273688,0.0
0.9326394,1.7548765,1.3095336,1.7817416,1.2366837,0.28296253,1.3900892,-1.2934164,1.2714223,1.5605474,1.4459301,1.4649191,1.2528638,-0.06186358,-0.8615455,-0.8097911,-0.37861955,0.3308351,2.0
0.48804986,0.5122421,0.7722464,0.86733854,0.078563,0.11723444,0.30568674,-0.64642745,0.28449118,0.5085642,0.36978742,0.31719446,0.42283186,-1.1460835,2.8516865,-0.19524923,1.6132044,1.0699495,1.0
0.89672434,0.7659276,1.3906049,1.2337389,0.6140474,0.20527585,1.060801,-0.9057354,0.9149317,0.40376338,0.7808292,0.9734945,-0.042704355,-0.435965,-0.42866144,-0.12598437,0.07110442,0.031049674,1.0
-1.4191648,-0.992146,-1.8387566,-1.2494258,-0.40336606,-0.71209943,-1.0423871,1.2944945,-0.95081604,-1.4036654,-1.2241392,-1.0393885,-0.98507065,1.8423904,-1.4041646,-1.4248315,-2.0905037,-1.6673586,1.0
-0.32012427,0.46476972,-0.22800444,-0.8442529,-0.20308009,0.3623212,-0.19814008,0.22270176,-0.17500876,0.77864647,-0.4903185,-0.42806154,0.39852372,0.28643233,-0.855649,-1.143506,-0.82911503,-0.22196448,3.0
-0.29878038,-0.9578749,-0.5995916,0.13681643,0.10814379,0.16642056,-0.21305206,0.041891787,-0.14300174,-0.92750233,-0.2735222,-0.25912392,-1.4839092,-1.3149695,0.17039146,1.9418592,1.3730202,1.3681549,1.0
-0.97756827,-0.8227776,-1.1389434,-0.93493336,-0.35958982,-0.86858654,-0.94783986,1.0208936,-0.96468806,-0.97778636,-0.814095,-0.90602356,-0.6770094,0.19523054,-0.0033165345,0.2455738,-0.43082398,-0.764199,2.0
-0.6608151,-0.461013,-1.1363571,-0.46059814,-0.0994072,-0.15786868,-1.2466851,1.2303586,-1.0065238,-0.4656194,-1.2055299,-0.9315521,-0.3450548,-1.1474289,-0.79910946,-1.155245,2.3911042,1.9903319,3.0
-0.06928205,-1.4275798,-1.2249881,-1.0234461,-0.49039555,-0.19984195,-1.0994883,1.1069446,-0.9443767,-0.7594612,-0.93409675,-1.0835879,-1.6962594,-0.72415376,-0.64784026,1.5483799,0.6664962,0.7140163,3.0
0.2711163,-0.6879837,-0.92556083,-0.5214728,-0.73282784,-0.36724916,-0.7432539,0.7833678,-1.0781488,-0.5554933,-0.9407183,-0.8370156,-0.09504999,-1.4536915,1.0690744,-0.51720065,2.201592,1.895936,2.0
0.8846189,1.3469658,1.2868358,1.0181775,0.116259046,0.12703253,0.8715063,-0.79363734,0.49593076,0.9485643,0.5909042,0.8049979,1.1614655,-0.5234706,-0.30259156,-0.76875633,0.3756529,0.29097995,1.0
0.905912,1.111396,1.2946771,0.78807384,0.052776795,-0.01581861,0.5998014,-0.83227336,0.543776,0.9893407,0.7367995,0.39163637,0.7950714,-0.87072796,1.7315162,0.2731085,0.64902794,0.9229141,2.0
0.23119277,-0.43864858,0.87776095,0.8681115,0.3283195,0.13622212,0.18974315,-0.5965148,0.18885413,-0.46475556,0.32987133,0.14801188,-0.87383735,-0.77871245,-1.031909,1.8633475,0.6682608,0.536318,1.0
-0.2452484,-0.4735544,0.18672597,1.1329992,1.591457,-0.5336569,-0.04931005,-0.46813416,-0.2123617,-0.7164405,-0.04378364,0.06798731,-0.33580902,-0.51184547,-0.6763694,0.03655139,1.1445624,0.75635505,0.0
0.7705961,1.0829599,1.4563613,0.57219356,-0.32283267,0.27202594,1.18424,-1.1902053,1.2639122,1.042306,0.98038846,1.1193725,0.7706539,-0.3267933,-1.1189142,1.0107626,-0.31022507,0.39071757,2.0
-1.4931473,0.19842277,-0.664011,-0.9383815,-0.051208615,-0.3864956,-0.4715033,0.43048674,-0.53109306,-0.055684987,-0.3567862,-0.4983978,0.5228993,1.1038505,-1.0818968,0.18826222,-1.0408319,-1.1558759,0.0
-0.27739635,-1.3306895,-0.28233445,-1.087123,-0.6961628,-0.20665465,-1.0307978,1.2818669,-1.0894771,-0.85966605,-1.0774446,-1.0065266,-1.4858859,-0.43504512,-1.4082785,-0.06568015,0.4248261,-0.43278793,3.0
-0.972367,-1.3970112,-0.9081632,-0.78874236,-0.16725788,-0.51508695,-1.1410155,1.2971485,-1.0118654,-1.190437,-1.1881207,-1.0514154,-1.5819149,-0.9546961,-0.7183594,0.13508078,1.0372528,0.97208357,3.0
1.3069694,1.2748357,1.7449757,-0.0045541846,-1.0325896,0.20082957,1.5334704,-1.4625423,1.7515956,1.2749156,1.5314331,1.5024468,1.2183645,0.09978231,0.7821187,1.712732,-0.06521296,0.23890126,1.0
-0.13550754,0.34246066,0.27349588,0.905925,0.5023376,-0.32247856,0.15080759,-0.3338316,0.120996594,0.24585012,0.32135773,0.04341791,0.9400085,-0.939678,-1.2608231,-0.9549353,1.0850914,0.79688215,2.0
-0.5501544,0.29633027,-0.49194154,-1.0517588,-0.25998065,0.036826473,-0.3835328,0.52963114,-0.21139899,0.70807314,-0.4976843,-0.4251631,0.05561608,0.9038292,1.3871137,-0.95109916,-0.76926434,-0.6297638,3.0
-0.8565504,-0.6333063,-0.43537298,-0.16906634,0.642294,-0.37713572,-0.6716287,0.4369861,-0.6139847,-0.6064787,-0.6004759,-0.6307827,-0.61693424,-0.15461329,0.12102795,0.077311866,-0.18044625,-0.026576217,0.0
-0.23991553,-0.069537506,-0.47782907,-0.2654674,-0.53057814,-0.39456642,-0.38124198,-0.044576578,-0.23904768,-0.044118162,-0.065339915,-0.3080809,0.14889681,-0.45145094,0.44839203,-0.20336446,0.17599401,-0.0013832063,2.0
-0.6004261,0.4719322,-0.06876129,-0.63098055,0.22372414,0.3582782,-0.43157727,0.3795123,-0.13882725,0.9557298,-0.65863705,-0.4745464,0.33815598,0.49972266,-0.10989385,0.10173817,-0.8062728,-0.3067059,3.0
-0.9134645,-0.82941186,-1.3544414,-0.81761634,-0.047225107,-0.2861207,-0.5719585,0.54163593,-0.6110781,-1.0890721,-0.7204829,-0.629719,0.05841618,1.3598948,-0.9383082,-1.0482548,-1.3982384,-1.4308456,2.0
0.92485905,1.716739,1.0891652,1.0581971,-0.013950754,0.66530114,1.6992279,-1.3478913,1.693333,2.1480794,1.3992873,1.8087457,0.9103595,0.05640825,-1.2534,-0.16837503,-0.43457413,0.19506262,1.0
-0.50398666,-0.63769114,0.045849927,0.20044422,-0.048740935,-0.04174709,0.344219,-0.40704066,0.08430632,-1.1764287,0.28454372,0.24205147,-0.6244467,-0.15690231,-1.0599469,0.21867922,-0.25058606,-0.38781178,1.0
0.18773836,0.6553345,0.94777244,0.4012066,-0.28050855,-0.41141862,1.4323046,-1.2821643,1.2391387,0.31147578,1.2654682,1.2558374,0.9748654,0.66291976,0.36077416,1.6217562,-0.08501053,-0.9100499,0.0
-0.92563975,-0.28843167,-0.8934324,-0.5969524,0.07478426,-0.29298374,-0.5873053,0.345001,-0.48969582,-0.3942842,-0.29738927,-0.5599462,-0.34253353,0.21591054,-0.3922563,-0.41054457,-0.07678298,-0.5623873,0.0
-0.09354362,-0.6439649,0.064150184,-0.21017304,0.1156469,0.15941355,-0.68000424,0.5508072,-0.57123184,-0.5838257,-0.8230681,-0.7114894,-1.1233453,-1.1641853,0.60570866,-1.4773159,1.6587751,1.4818577,3.0
-0.6188068,-0.6721675,-0.086159654,-0.6235524,-0.030352686,-0.11684877,-0.79958504,0.5415564,-0.4965808,-0.22025873,-0.5441413,-0.7530229,-0.31873098,-0.22171749,-0.4067357,0.31179732,-0.14952086,0.20609327,3.0
-1.5253153,-0.11969511,-0.69186324,-0.9384813,-0.16039455,-0.42564103,-0.63621914,0.6074943,-0.7537506,-0.30257162,-0.52844816,-0.68282443,0.33511168,0.94602305,-0.10785254,0.44280675,-1.3965635,-1.525782,0.0
0.32231843,-0.66446275,-0.26470283,0.2441617,0.19199318,-0.7371196,0.21988775,-0.7249052,0.20073077,-0.9975814,0.50469846,0.1971901,-0.7939969,0.10859069,-1.4028193,-1.0239884,1.1255244,0.43629,0.0
-0.121032864,-0.5717478,-0.21608847,-0.20999658,0.09221534,-0.19019444,-0.66839707,0.7849126,-0.7802186,0.1540438,-0.77057475,-0.7039862,-1.2919363,-0.61837685,-0.39768037,-0.4404832,0.9678696,1.0173384,3.0
-0.10800867,0.49350497,0.15472987,-0.30995038,0.5286971,0.6874238,-0.5088624,0.21278514,-0.53817433,0.658197,-0.29875866,-0.43637726,-0.042111862,0.5087785,-0.7966933,-0.38654345,-0.73598844,-0.014447507,3.0
-0.93352973,-0.95074594,-1.2070099,-1.104507,-0.64849514,-0.61390793,-0.9702625,1.1641843,-0.9316218,-0.8376486,-1.282812,-0.94204056,-0.070166364,-0.30305538,0.59338933,-1.0398494,-0.27909365,-0.6228355,2.0
0.49019918,2.20069,1.5969256,1.7613658,0.9131608,0.38842997,1.6770157,-1.3764869,1.7438849,2.568803,1.1731067,1.6325209,1.3972875,-0.38716772,0.9034808,1.4354377,-0.5271493,0.36418626,1.0
0.8641144,-0.25464323,0.6486304,0.7822362,0.058034126,0.16550457,0.28621235,-0.69683796,0.09730187,-0.3460203,0.42228913,0.26427814,-0.69493216,-1.2327188,-0.06368313,-0.38301083,0.9775615,1.3511091,2.0
-0.036134735,0.51804644,0.13810824,-0.5510463,0.13180424,0.5583202,-0.4374593,0.2894014,-0.2045076,1.166988,-0.62388974,-0.52724713,0.39800122,0.043713406,0.33682078,0.30638504,-0.6107881,-0.06517711,3.0
1.4665033,1.8444493,0.9153096,1.2516037,0.14107977,0.5720122,1.4598488,-1.2344077,1.3526018,1.7823817,1.2140539,1.4161903,1.2424463,-0.098767124,-0.85064495,0.8429785,-0.07148779,0.35050556,1.0
0.055721696,-0.13559487,0.079575576,1.3709172,1.4771402,-0.59588575,0.45827606,-0.691629,0.51614374,-0.20910561,0.62282306,0.49391422,-0.6037892,0.106252015,-0.48376516,1.0536957,1.1651808,0.1498881,0.0
-0.5017362,-1.9422522,-0.9393546,-0.91646916,-0.93326926,-0.5079588,-1.3834497,1.7104788,-1.4234365,-2.0079093,-1.3292112,-1.1780245,-1.5034379,-0.91478205,-0.32811263,1.4116942,1.1618007,0.8614131,2.0
0.24926773,1.6777942,1.2874973,0.83214074,0.46888858,0.008854232,1.0338045,-1.1872001,0.96396583,1.3240067,1.294459,1.0122116,2.1367009,0.13654597,-0.102145135,-1.0449116,-0.34332877,-0.32232818,1.0
0.4598455,0.06486191,0.33427843,0.007143887,0.736911,0.22612183,-0.22856484,0.22219127,-0.15574475,0.6156307,-0.38329753,-0.49782905,-0.5217016,-0.8358821,0.42216155,-0.111532636,0.48247412,0.6544411,3.0
-0.2823825,1.1552825,1.0554094,0.7606349,-0.00081402215,0.11486654,0.6786083,-0.91729736,0.6031938,0.9022006,0.90284574,0.70214427,2.1218476,-0.5062162,-0.67854553,-1.2616605,0.16794464,0.49555302,1.0
0.6712115,1.3012171,1.4848373,1.4638255,0.4682865,0.40999836,1.0616094,-1.044061,0.9010527,1.1339812,0.9963724,1.046059,1.5605755,-0.5456201,-1.3090463,-0.7841413,0.23150367,0.84719986,2.0
1.8683985,1.4280024,1.2401556,1.4076245,0.28373313,0.5272958,1.1257403,-1.1129218,1.4130186,1.0553206,1.4023825,1.0684893,2.024043,-0.1861965,0.6226998,-1.3581251,-0.017545598,0.24762493,2.0
-0.07043987,-0.010402486,-0.47991562,-0.2253508,-0.29983965,-0.2306224,-0.21017955,0.2104522,-0.29076922,-0.12797573,-0.29644418,-0.25318384,0.45698875,-1.0385969,0.99023026,0.34531966,1.0832964,0.68892723,1.0
-1.2695906,-1.4492067,-1.878311,-1.5247517,-0.5588849,-0.5167381,-1.2816815,1.4236575,-0.9669822,-1.5607338,-1.5167893,-1.1638652,-1.1264795,1.1825377,-0.099429,-0.992028,-1.6164528,-1.6874801,2.0
1.2100575,1.5380642,0.6918355,1.1266949,0.6448494,0.36850712,1.421673,-1.3955371,1.2837079,1.4676975,1.0131882,1.438522,0.61567813,0.20428212,-0.3932938,0.9106029,-0.31831697,0.11141611,1.0
-0.5982783,-0.16165645,-0.22518702,1.8664564,4.022445,6.912791,-0.5589399,0.40093654,-0.5387925,0.019703455,0.5230293,-0.5785945,-0.12041224,2.455703,-0.30450413,-0.41957617,-0.43380794,-0.09416069,3.0
-0.11253908,-0.47324532,0.3005241,0.43969908,0.11020357,0.17518175,0.55851626,-0.515826,0.10316502,-0.48826823,0.623304,0.36838487,-0.22564045,-0.41713837,-0.6482576,0.029332835,0.09304937,0.16337009,1.0
2.1163447,0.8556542,1.5443733,0.6505174,-0.59097356,0.7522743,1.252991,-1.2315874,1.258267,1.0607287,1.2685341,1.2711297,0.6550383,-0.51905286,2.5835989,-1.2872766,0.18871428,0.6436119,2.0
0.50478107,-0.46563357,0.5443601,0.6400706,-0.11383695,0.114891,0.27192903,-0.46419796,0.18430519,-0.3063288,-0.027604118,0.24521013,-1.0690495,-1.4954302,-0.7148559,-0.4796498,1.6589983,1.7205107,2.0
0.02391456,-0.83005863,0.14681946,0.50006515,-0.034759913,0.08489387,0.06813979,-0.24674283,-0.29742798,-0.59776235,-0.103237465,-0.09238951,-1.2432448,-1.6331211,-0.9614406,-0.31813845,1.921194,1.8572687,2.0
-0.5952943,-0.30787703,-0.40114966,-0.7066599,-0.93349946,-0.12668388,-0.7957771,0.62262833,-0.5053843,-0.21013288,-0.74516773,-0.7735564,0.038838282,-1.1763155,1.4838747,-0.83249474,0.79782593,0.8007795,2.0
1.4255764,0.6815867,1.4215909,1.1360362,-0.072807685,0.44184184,1.1396781,-1.1168497,1.3254318,0.6223857,0.9705392,1.1179547,-0.16780375,-1.1951377,-1.2741716,0.64261526,0.6095249,1.6646594,2.0
0.83008873,1.651959,1.234917,0.3478833,-0.5966214,0.74058986,1.6703665,-1.4231104,1.6092786,1.9889454,1.051199,1.7805382,0.9891087,-0.20774844,-0.2823344,-0.13936262,-0.41739902,0.2139828,1.0
-1.3286837,-0.40634003,-1.0365714,-0.35771564,0.5411506,-0.32084405,-0.5494335,0.45742938,-0.5317836,-0.32501486,-0.45277467,-0.68979067,-0.52191687,0.72089016,-0.46333066,-1.1417378,-1.081329,-1.0210197,0.0
-0.97323114,-1.7668775,-1.8854883,-1.2777106,-0.4179178,-0.46468836,-1.6366609,2.087477,-1.255991,-1.887541,-1.6067041,-1.2654887,-1.4775481,-0.4341817,-0.8291523,0.8293784,-0.6536906,-0.87440485,2.0
-0.74842536,-0.78656083,-0.57272196,0.1470666,0.6462319,-0.31839037,-0.5325927,0.29933274,-0.5441623,-0.7731191,-0.48911327,-0.63345325,-0.67061806,-0.51427335,-0.9045932,0.8145067,1.0773387,0.68811405,0.0
1.3263448,1.2492896,1.671652,1.0647054,0.17658484,0.48931792,1.5768983,-1.3041933,1.6435777,1.327772,1.1581581,1.5615542,0.84181017,-0.19064091,1.8479682,2.4758759,-0.012843418,1.0087897,2.0
1.9637357,1.4506676,1.7658504,1.5521802,0.84182554,0.40429384,1.3219961,-1.2672925,1.3326129,1.540527,1.1864951,1.3593297,1.1330729,-0.5880134,1.0759466,2.0592837,0.016005186,0.96659386,2.0
-1.8901896,-1.0806755,-1.1352878,-0.97582674,-0.34185433,-0.80726445,-1.1882157,1.4638784,-1.0611136,-1.1967099,-1.3617789,-1.0127121,-1.028201,0.77279675,1.4549673,1.0006654,-1.0085217,-1.11801,1.0
