shape_compactness,shape_circularity,distance_circularity,radius_ratio,principal_axis_aspect_ratio,max_length_aspect_ratio,scatter_ratio,shape_elongatedness,principal_axis_rectangularity,max_length_rectangularity,scaled_variance_major_axis,scaled_variance_minor_axis,scaled_radius_of_gyration,skewness_major_axis,skewness_minor_axis,kurtosis_major_axis,kurtosis_minor_axis,hollows_ratio,vehicle_type
0.47133967,1.1563505,0.19725274,1.1743872,0.79323447,-0.73486924,0.6638372,-1.1024299,0.47107902,0.8871106,0.7133857,0.8238923,1.44047,0.25493702,-0.42546567,-0.6855981,0.92049634,-0.1111194,0.0
0.5983013,-1.0413276,-1.0693035,-1.1364714,-0.8294608,-0.29661345,-1.1755059,1.2422395,-0.9698349,-0.68660504,-0.89023453,-0.9837791,-1.5612643,-0.54641694,-0.65184915,-0.058074776,0.43215743,-0.23433825,3.0
0.0030735396,0.74064845,0.1358645,-0.96345097,-0.5599676,0.17872514,-0.27485707,0.45902732,-0.11810019,1.4615778,-0.46804482,-0.5351372,0.43642485,0.5903845,-0.2517914,-0.75353056,-1.1729125,-0.5603214,3.0
0.26597482,0.1748722,-0.36760324,-0.012657959,-0.20744921,-0.1019609,-0.45379877,0.16869222,-0.22853963,-0.013960702,-0.22248974,-0.3637482,0.21631652,-0.8336227,1.2033015,-1.20457,0.6307982,0.5209159,2.0
0.75127697,0.38830712,-0.8176352,0.61271924,0.8214699,-0.38344932,-0.118735,-0.13087775,-0.16657844,0.2971662,-0.32998016,-0.2818601,-0.14264756,-0.7185425,0.658287,-0.68121463,1.6951087,1.369817,0.0
-0.8489205,-0.7767057,-0.33788082,-0.66777974,0.0098005375,-0.53621924,-0.7774299,0.9417515,-1.0524653,-0.91159046,-1.0145577,-0.9359139,-0.37225085,-0.14352685,-0.6745216,0.9738669,-1.1308409,-0.57877904,1.0
0.32108966,-0.5306461,0.59223044,0.7939138,0.18216166,0.16373184,0.3986817,-0.5027265,0.14586093,-0.63007295,0.28937617,0.21098968,-1.2032884,-1.2751536,-0.44419676,-1.0823021,1.370282,1.1008186,1.0
-0.517573,-0.16669881,-0.399438,-1.4323276,-0.8653504,0.25979945,-0.3751747,0.37230316,-0.20363116,0.2713838,-0.93704575,-0.53194654,0.103353076,0.44017932,1.1613103,-0.021580644,-0.8442901,-0.25125897,3.0
-0.94712645,-0.3314019,-1.0010471,-1.3090936,-0.8017961,-0.28652835,-0.46184734,0.440513,-0.6656218,-0.070367426,-0.6008769,-0.689566,-0.16268337,1.3298439,-0.5023211,0.19548696,-1.5206498,-1.6246417,0.0
1.0118225,1.8086859,1.2618457,-0.034599733,-0.7840064,0.4956841,1.4339608,-1.2274619,1.4783586,1.7508821,1.008594,1.2355578,1.5706898,0.022939142,-0.88235325,-1.0400447,-0.78035593,-0.33869013,1.0
0.46161416,-0.3768161,-0.50441337,0.07339757,0.39457145,-0.34981462,-0.3900119,0.10768588,-0.76535517,-0.24930704,-0.4709368,-0.5048085,0.009193188,-0.91467166,1.3033334,-1.2415477,1.8523489,1.1671244,0.0
0.45770642,-0.76375085,-0.3359945,-0.01842524,-0.055441488,-0.44861686,0.025511574,-0.5082684,0.25816536,-0.6256919,0.2107334,0.17296621,-1.0623766,-0.055583235,-0.3859674,0.6149982,1.7317867,0.71832466,0.0
-0.6863873,-0.08538833,-0.8011386,-0.11978633,0.9336554,-0.24573585,-0.77623415,0.5491672,-0.7022954,-0.56393474,-0.6812504,-0.65732443,-0.15007411,-0.3065302,-0.46296707,-0.9755344,-0.16796222,-0.384641,0.0
-0.42037997,-0.10102252,-0.6011756,-0.44341317,0.28701216,-0.058714304,-0.9933109,0.8702852,-0.9611968,-0.2225798,-0.8225362,-0.968578,-0.0045784097,-1.0375729,0.55645484,-0.8371107,1.1688608,1.0716947,3.0
0.49608594,0.09019552,0.42139465,0.12215486,0.6056299,0.15461014,-0.32259327,0.22945961,-0.24089128,0.558855,-0.37274483,-0.4989115,-0.41475713,-0.78700835,0.35116392,-0.12913603,0.47794446,0.6444871,3.0
1.6407468,1.2059311,1.2025288,1.3861616,0.2855132,0.43228936,0.9907767,-0.8760911,0.88909227,1.0547265,1.0418556,0.9757712,0.49427485,-1.0233555,2.3800488,-0.99436253,1.3783617,1.3553218,1.0
0.30111048,-1.0322313,-0.26887175,-0.39293563,0.12790497,-0.27686003,-0.7648391,0.80293304,-0.9871592,0.16742404,-0.99705106,-0.7508649,-1.5389585,-1.2120888,1.720374,-0.9977792,2.0668561,1.6340556,3.0
0.8364499,0.64747494,0.09461832,0.56319207,-0.19601145,0.3983451,0.26358092,-0.3436509,0.08664191,0.19981197,0.07569892,0.2042152,0.2847992,-1.3318973,-0.3283246,1.2129219,1.3801397,1.9507232,2.0
0.36983588,-0.8632356,-1.2292035,-1.7870833,-1.6896558,-0.19883531,-0.99999833,1.4037474,-0.9719225,-0.57794887,-1.0001367,-1.0346081,-0.98352927,0.89596254,0.26432124,0.7767607,-1.0869057,-1.522632,3.0
0.029949272,-1.1471143,-0.6898181,-0.6410987,-0.2765852,0.24884532,-1.1561216,1.13913,-0.8510835,-0.8782972,-0.76831144,-0.95427763,-1.4905225,-0.583747,-0.8681172,-0.48104593,0.5887724,-0.16212317,3.0
1.7240216,1.5711985,1.0806214,0.99736756,0.37622255,0.42258126,1.5469978,-1.2212713,1.7552236,1.2769818,1.3347783,1.3928993,1.1349632,-0.120117165,-1.0387001,1.616609,-0.37125483,0.5844216,2.0
1.3231021,1.6096597,1.5950598,1.5772707,0.71660215,0.4239548,1.4635162,-1.246086,1.2435287,1.7182517,1.3413327,1.5150498,1.6750083,-0.14349386,-0.7650689,-0.32739884,-0.12571512,0.5266991,2.0
-0.08012717,0.01638471,-0.43817943,0.49448752,1.4383675,-0.27919385,-0.5406189,-0.17578253,-0.6640269,-0.38135946,-0.2900154,-0.4406368,0.2869799,-0.37502304,0.39840394,-0.58426267,0.9417978,0.68755466,0.0
0.14749597,0.598358,-0.038176272,0.26707035,-0.36988837,-0.26049453,0.12861489,-0.23137178,0.23475115,0.21916132,0.054096676,0.0016915246,0.6490086,-0.7409971,1.8426251,-1.4651637,1.0599967,0.71635306,1.0
-0.9343745,-0.87665385,-1.6444697,-1.3387032,-0.8023644,-0.71714044,-1.595524,1.9406228,-1.2965866,-1.0207905,-1.6464252,-1.3213797,-0.7793157,-0.49956188,0.18870632,-0.6085226,0.17034124,-0.22280689,3.0
0.8846844,0.7564481,1.3775021,1.1996378,0.6746148,0.22683859,1.0489933,-0.963275,0.89367867,0.48786363,0.7418696,0.92154086,-0.093560904,-0.5122271,-0.45711043,-0.048212536,-0.007973841,0.07368002,1.0
-0.1559612,0.37213534,0.13517454,-0.25639597,0.29559743,0.6874462,-0.44993088,0.2644676,-0.6845661,0.6714088,-0.2288304,-0.38739356,0.102471836,0.4913838,-0.86178523,-0.295904,-0.68985146,0.041572448,3.0
0.60475206,-0.5021379,0.47646645,0.7208456,-0.17537124,0.14237574,0.147093,-0.51567376,0.119440705,-0.20144005,0.050109472,0.28212613,-1.0432619,-1.5093482,-0.7178705,-0.44776902,1.7215788,1.63276,2.0
-0.31152678,0.082758985,-0.36872947,-0.5193633,-0.51380575,-0.52087647,-0.62777454,0.32797545,-0.52812046,-0.082432225,-0.5890773,-0.5521391,0.13304779,-0.7467193,2.0572565,-1.0608765,0.7353589,0.35342956,1.0
1.2768103,0.744116,0.4074975,-0.18422975,-0.901064,-0.84423167,1.2027515,-1.2796658,1.2823354,0.346984,1.5088449,1.4360529,0.73149526,0.7493918,-1.0383073,1.2553738,0.21238947,-0.8219567,0.0
-0.69275725,-1.3826921,-1.9668097,-1.5154568,-0.3318567,-0.62498724,-1.621958,2.2299216,-1.4904094,-1.8432261,-1.8515898,-1.3971823,-1.2055377,0.093667775,3.2251296,-0.8626983,-1.2458215,-1.0598971,1.0
0.68059224,0.78360975,0.2814795,1.0672243,0.12284119,0.16640583,0.5020215,-0.8736597,0.5293217,0.73515034,0.6625862,0.42851147,0.6462913,-0.9380157,1.1763995,-0.18678527,0.8728657,0.8060745,1.0
-1.6897888,-0.7465104,-0.123291336,-1.0611945,-0.81086075,-0.24583833,-0.7142134,0.83234143,-0.50036615,-0.9234872,-0.5369951,-0.75784713,-0.8963282,0.44787443,0.30762511,2.0924156,-1.2807511,-0.40711853,1.0
-0.5782496,-0.6571672,-0.46679944,-0.20488568,0.45415962,-0.6778733,-0.4039728,0.17177747,-0.6156631,-0.7712173,-0.53289425,-0.56973827,-0.5919239,-0.096037306,-0.86937565,-1.4305171,-0.15515767,0.023287317,0.0
-0.71307313,-0.44973296,-0.7909079,-0.89465845,-0.3405677,-0.3222348,-0.50833285,0.57528055,-0.7207122,-0.4028295,-0.38820097,-0.66943574,-0.6527027,0.6849322,-0.032483906,-0.44570413,-0.648411,-1.0177805,0.0
0.6634881,-1.122046,-0.66511095,0.45772833,0.7447051,-0.56766737,-0.22624525,-0.30084494,-0.25303647,-0.7740799,0.0064892746,-0.19805314,-1.3805517,-0.16208099,-0.6921041,0.5487906,1.8850157,0.9383103,0.0
1.0169078,1.5758604,1.787586,1.7000974,0.90000445,0.64164066,1.4792986,-1.1994582,1.3725711,1.422785,1.3599945,1.2904927,1.2769605,-0.21925136,-0.9438789,0.34274226,-0.21907856,0.56528383,2.0
0.70924795,0.9873387,0.61668634,1.0082114,0.2874134,-0.7279102,1.239376,-1.2406394,1.4045205,0.859388,1.4074998,1.2739574,1.187442,0.6357985,-0.19507754,-0.23262617,0.3019506,-0.8749856,0.0
-0.8764948,-0.48304015,-1.2127243,-0.96938187,-0.6891932,-0.60190904,-1.4118329,1.7007729,-1.4100231,-0.23433271,-1.2189034,-1.1685369,-0.49204004,-0.8964831,0.38945958,-0.9685499,0.6924914,0.27990055,3.0
-1.1216453,-1.9861555,-2.6336653,-1.4832796,-0.70152754,-1.1441818,-1.6674845,2.62048,-1.2061899,-1.9231201,-1.9778389,-1.4545224,-1.4095155,1.6475428,1.296241,0.8728777,-1.4685434,-1.6119828,2.0
-0.021583706,0.069494426,0.11426909,-0.25485137,0.13727023,0.28716266,-0.36384797,0.3399374,-0.32035592,0.67824525,-0.5330922,-0.32822558,-0.43470952,-0.57123154,-1.1749107,-0.73686963,0.105906494,0.37956578,3.0
0.30962393,-0.881124,-0.67941463,-1.507359,-1.3712204,-0.20715064,-0.91692895,1.1216179,-1.0116822,-0.4849765,-0.8088284,-1.0198821,-1.0016384,0.99201894,0.6298223,0.052066717,-0.9489403,-1.7353926,3.0
2.0031168,1.5007036,1.2600644,0.9622594,0.21611951,0.48525771,1.3390404,-1.2670231,1.2700198,1.6469165,1.0626006,1.2968518,1.4578905,0.06950273,2.2532911,0.44475886,-0.11643675,0.31897405,2.0
-0.7730013,-1.4641289,-0.31010917,-0.23796362,-0.1562527,-0.24758609,-0.60909975,0.3844295,-0.7162319,-1.3609318,-0.43024763,-0.5757146,-1.4216318,-0.8624917,-1.4651775,2.144226,1.1647999,0.9886279,2.0
-1.0896366,-0.4927939,-1.042657,-1.4195832,-0.8774479,-0.35127258,-0.5059981,0.5248683,-0.611818,-0.49869612,-0.5819231,-0.6670431,0.0050079133,1.6695937,-0.87746084,-0.5917513,-1.2939438,-1.9071921,0.0
-0.12533733,-0.7838286,0.10895641,-0.21735297,0.14108004,0.19672538,-0.71235746,0.48654997,-0.6393196,-0.40666956,-0.80398685,-0.70344454,-1.1766093,-1.0328223,0.6020058,-1.36985,1.7282126,1.3631562,3.0
1.1298785,0.6514175,1.17882,0.798361,-0.27411708,0.30921197,0.51739866,-0.7617969,0.60602593,0.9337044,0.4504867,0.40076435,0.122779235,-1.4519289,1.4519088,-0.5290735,1.5193664,1.6438876,2.0
-0.10639612,-1.1340989,-0.60856324,0.012598219,-0.3767709,-0.22053732,-0.10292448,0.14385864,-0.28699616,-1.0611517,-0.30821866,-0.17375065,-1.4562337,-1.290041,0.006254969,-0.77602786,1.5389743,1.0635471,1.0
0.86084366,0.56408113,1.5484108,1.5769918,0.72915894,0.19829755,1.1714836,-1.1498522,1.3580425,0.37721902,1.4286261,1.1182737,0.8584713,-0.41055983,-0.26369828,2.8335948,0.16553259,0.8480038,1.0
-0.13904452,-1.0438544,-0.24871983,0.2954926,1.1440324,-0.50983477,-0.44741946,0.23039311,-0.5396867,-1.1881741,-0.29489008,-0.5976334,-0.87522954,-0.19062816,-0.029091705,0.11725868,0.9419014,0.7278845,0.0
-1.9883671,-1.3701524,-2.0697904,-1.5190237,-0.73318607,-0.91635364,-1.4312377,2.0805364,-1.4290035,-1.7008883,-1.7176728,-1.2741549,-1.134255,1.555067,-1.1176262,-0.024766853,-1.9833881,-1.517402,1.0
-0.49159622,-0.6634556,-0.17756371,-0.6342606,-0.92389244,-0.3891764,-0.9013998,0.8638199,-1.021716,-0.60705054,-0.9964065,-0.85460156,-0.47089255,-0.69406444,-1.1655182,-1.2148575,0.55875236,0.17590506,1.0
-0.48882037,0.50181,0.24362722,4.3364115,7.439933,7.5528297,-0.42321396,0.2508205,-0.6693175,0.549398,2.8271604,-0.53206444,0.5911732,6.0897393,-1.260633,0.20937322,-0.51846,-0.15499061,3.0
-1.7002003,0.33129525,-0.4378093,-0.81388324,-0.19645531,-0.30620477,-0.38331962,0.29341608,-0.6751578,0.041571252,-0.36569172,-0.5947372,0.7679846,0.44589382,-0.027499985,-0.40088716,-1.0447795,-0.85273975,0.0
1.8193274,1.2578018,1.4158792,0.36152053,-0.72209316,0.44463515,1.4898498,-1.2978742,1.6821768,1.3471566,1.2031851,1.5329757,1.2993462,-0.079779856,1.8262887,0.530158,-0.07469685,0.5732336,2.0
-0.95072323,0.22566755,-0.5811153,-1.3562986,-0.5360347,-0.3923919,-0.6303739,0.47263858,-0.5923521,-0.12258198,-0.7593025,-0.515535,0.32621288,1.326356,0.64475065,-0.06821483,-1.4204919,-1.6109604,0.0
1.821907,0.7716466,1.2381377,0.5750733,-0.7001271,0.36806482,1.0533631,-1.1502769,0.8397281,0.49685463,0.5989736,1.159247,0.24109998,-0.9400684,1.1505082,1.039507,0.60269654,0.65213275,1.0
0.35631666,-0.51930314,-1.3730793,-1.0372323,-0.7152752,-0.2814305,-1.2216883,1.3217165,-0.9373963,-0.29703218,-0.9655437,-1.0035559,-0.6054161,0.75375354,-0.25472906,-0.49426755,-0.7926845,-1.2882571,3.0
2.5755115,1.3119811,1.1588997,1.1173075,0.17423645,0.353067,1.55872,-1.5082821,1.5749993,1.1418573,1.2238282,1.5785018,1.194502,-0.036943633,3.0805542,-0.097046986,0.09699429,0.45840737,2.0
2.0060666,0.16542405,1.1819216,0.8764301,-0.18045339,-0.039857462,0.65591305,-0.9266402,0.42889193,0.06146231,0.6482057,0.7199172,-0.40762594,-0.9720098,1.0407109,-0.6544178,0.8469724,1.0386844,2.0
0.1645218,-1.3855853,-0.3534544,0.40016577,0.12532297,-0.07861418,-0.1223574,-0.11631622,-0.3167537,-0.80533797,0.024633503,-0.16480727,-1.0382329,-0.6581824,-0.5236598,-0.5769531,0.52702117,0.23342945,2.0
