band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,band_32,band_33,band_34,band_35,class
0.08210667,0.9451341,1.1837987,0.5905415,0.52674174,1.4319121,1.1803267,0.9660082,0.45369992,1.3837191,1.9499953,0.7849941,0.5681145,1.2947266,1.4833118,0.989787,0.57035667,1.2627685,1.5039418,0.7555004,0.55262876,1.3219264,1.331479,0.98634326,0.2777872,0.69761866,0.31454217,0.41602176,0.6318543,1.3793466,1.2135293,0.69170505,0.64733857,1.1412097,1.5006337,0.83031315,0.0
-1.2058736,-0.41429085,-0.3576736,0.009945517,-1.0685884,-0.39492777,-0.39915872,-0.6785523,-1.1768876,-0.293121,-0.86791885,-0.26055548,-1.5215062,-0.33810997,-0.70897806,-0.2405641,-1.4246507,-0.63739765,-1.1235648,-0.4337685,-1.079435,-0.7355582,-1.0684874,-0.63267857,-1.2065723,-0.48079634,-0.3107227,-0.29282615,-1.3507245,-0.5684865,-0.56387585,-0.3530957,-1.3093693,-0.75302684,-0.95080435,-0.79480636,0.0
-1.687881,-2.3933647,2.3084216,3.0045347,-1.715648,-2.369244,2.1139898,2.7381914,-1.9143476,-2.3286645,1.2829193,2.4897451,-1.7976022,-2.3410296,1.9645038,2.6877606,-1.7352093,-2.0924141,1.2787437,2.4974234,-1.6353009,-1.954226,1.5162328,2.3226266,-2.0098917,-2.27843,1.4883852,2.5704293,-1.6792893,-2.3358488,1.8291461,2.5319064,-1.9408426,-2.0344539,1.7413173,2.1266553,1.0
-0.10739917,-0.860088,-1.5671786,-1.2947829,-0.32545602,-0.658646,-1.8330506,-1.5149754,-0.3723137,-0.8668603,-2.0191183,-1.356754,-0.12636575,-0.63709736,-1.6031579,-1.1635053,-0.5273482,-0.46810034,-1.484673,-1.3538563,-0.21319377,-0.8104317,-1.8680736,-1.7909764,-0.35029235,-0.2211268,-1.4124411,-1.0242882,-0.40903106,-0.55611336,-1.4509665,-1.1012311,-0.34139454,-0.59278244,-1.6616186,-1.3688906,5.0
-0.27539247,0.14760502,-0.1111134,-0.23851314,-0.70562404,-0.08981627,-0.5059032,-0.36186522,-0.440863,-0.10738404,-0.7883499,-0.57247704,-0.043256868,1.2975645,1.4109805,0.7825715,-0.38315934,0.46282974,0.10363939,0.14311047,-0.4554934,-0.047848526,-0.5912053,-0.15944478,-0.16063847,1.168785,1.1260134,0.81092775,-0.42600638,0.64504117,0.632643,0.6438232,-0.5011331,0.28432176,0.0586646,-0.07107628,0.0
1.3787707,1.7695438,1.7348206,1.0700964,1.6457114,1.5456601,1.2976431,0.711915,1.676259,1.0209576,1.1019377,0.3149574,1.707271,1.6461135,1.9598764,1.2765999,1.940289,1.2957417,1.4623969,0.5377074,1.6036178,1.4559944,1.2543539,0.15382272,2.0726018,1.8396438,1.5116223,0.8085477,1.7896835,1.748449,1.5571151,0.5219498,1.8014966,1.3944794,1.1284772,0.7209474,2.0
-0.43208712,0.03230587,-1.0851704,-1.2506444,-0.33748007,-0.44124746,-0.77703714,-0.9494878,-0.3434403,-0.36486664,-0.97850716,-1.036128,0.051966984,-0.12880105,-0.8645441,-1.0724272,-0.36759958,-0.086424746,-1.0010711,-0.8460419,0.06265456,-0.1912313,-0.832837,-0.8388866,0.33951196,-0.09174126,-0.5605854,-0.883684,0.084466934,-0.25829402,-1.0131651,-1.130838,-0.5478312,-0.27769658,-0.810285,-1.0118217,5.0
1.5134765,0.89974594,0.9435813,-0.038133726,1.191162,1.0189323,0.69854033,0.16909593,0.9367725,0.8428464,0.49328846,-0.33336815,1.5276878,0.66082144,0.3166865,-0.18845049,1.0963149,0.84995335,0.08182799,-0.082237884,0.87804717,0.28900194,-0.313541,-0.3373836,1.1981951,0.5745378,-0.21099937,-0.39141625,0.8757293,0.17991786,-0.3579761,-0.25459436,-0.02089951,-0.20872533,-0.89374644,-0.8226349,2.0
-0.642314,-0.789352,-0.041241866,1.0501033,-1.0943166,-1.2184538,0.34212974,1.5796255,-1.447343,-1.8884457,0.7948288,2.4276166,-0.38048437,0.24650174,-0.021274202,0.017082341,-0.61731964,0.1497345,-0.09289986,0.32631198,-0.919144,-0.63913274,-0.37236574,0.5380384,-0.012345372,0.59866077,0.70045644,0.27166268,0.0042462815,0.9692926,0.38399127,0.6295463,-0.38034794,0.0064793285,-0.34708706,-0.0588945,0.0
0.5393087,0.34751967,-0.4831251,-0.56722504,0.111163385,0.18927775,-0.8670284,-0.7332787,-0.3589583,0.05442735,-0.68350494,-0.94259465,0.77478296,0.30726305,-0.45239842,-0.39284956,0.6811563,0.22855389,-0.35971662,-0.6033338,0.15201807,-0.12382594,-0.47932035,-1.0468009,0.5481846,0.049443483,-0.52439857,-0.83356845,0.67002344,0.3640722,-0.35284328,-0.45668137,0.55369955,0.028370015,-0.22629315,-0.86055964,3.0
1.036047,1.4505724,1.0546227,0.86180216,1.2715784,1.4319048,1.1089164,1.1331141,0.70059305,1.136536,0.98766303,0.64144063,0.8689458,1.1555625,1.3176785,1.0419364,1.197718,1.4603498,1.3713282,0.8354358,0.42856136,1.1345202,1.1256064,0.65275484,0.53185225,1.1033018,0.49341083,0.84552485,0.060603578,0.8874887,0.9754234,0.59325176,-0.014998046,0.6233347,0.9293224,0.17810778,0.0
1.4192675,1.0349944,1.1152368,0.25823054,1.5165899,1.053536,0.9986966,0.31792486,1.9469737,1.0458227,0.77797276,0.39533034,1.6369749,1.0805877,0.8593865,0.47875687,1.8640329,1.1106132,0.72368985,0.47239158,1.9239905,1.0835154,0.6185744,0.5476614,1.6114587,1.2200842,0.87880015,0.6961124,1.3023901,1.4614882,0.9561614,0.38190097,1.819018,1.1283475,0.7709017,0.024754206,2.0
0.90621525,0.53334904,0.24454589,-0.13628429,0.64184815,0.29635203,-0.04333326,-0.72287524,0.1082392,-0.15314934,-0.9257602,-1.052347,0.7288001,0.7738478,0.27396178,-0.119945824,0.76764727,0.9065834,0.60326254,-0.06923473,0.7477654,0.4810684,-0.09895549,-0.29936934,1.1073011,0.7175056,0.4884582,-0.1353952,1.1123103,0.5638346,0.46731552,0.37999418,1.0818009,1.0219423,0.11015436,-0.004128393,2.0
1.3115853,0.8752031,-0.047118627,-0.15536706,1.4277314,0.7795167,0.26129833,-0.015722448,1.0823286,0.90908587,0.47384065,0.17211233,1.0755423,0.6474024,0.29207376,0.08960239,1.1969842,0.81550395,0.6353007,0.07692131,1.5496312,0.6443462,0.39997813,0.081930496,1.4804064,1.0574642,0.62012035,-0.08771427,1.2412126,0.77571476,0.3986262,0.23384471,0.70604473,0.6612992,0.071070574,-0.13151065,2.0
0.25942624,-0.31057724,-0.63549125,-0.40678728,0.13489427,0.0075816563,-0.66227597,-0.7895724,-0.066014804,-0.20056534,-1.1835915,-0.9091632,-0.032490898,-0.16600232,-0.8158544,-0.897885,0.20223048,-0.23829028,-0.9020466,-0.8014516,0.19997105,-0.3564759,-1.3715587,-1.0063434,0.12169077,-0.64850855,-1.608717,-1.0827667,-0.50266385,-0.8396562,-1.749798,-1.157982,-0.6893666,-0.7167097,-2.1226535,-1.4563314,5.0
0.9710531,0.81521094,0.67522883,0.82805806,0.93130714,0.67958665,0.8592933,0.2387929,1.0551736,0.89117813,0.555526,0.4531639,1.4148124,1.0138835,0.47265133,0.43350708,1.0296032,0.80200404,0.52518207,0.3935555,1.2607945,1.0045731,0.6682651,0.66988623,1.5101738,0.9755521,0.8751074,0.68904847,1.5854385,0.98756164,0.8001823,0.41028225,1.7327484,0.9744159,0.75177824,0.14672922,2.0
-0.049235046,-0.36100513,-1.2564372,-1.3997153,-0.64268047,-0.54977596,-1.7325262,-1.5697964,-0.47853544,-0.36876684,-1.5928218,-1.3523976,-0.5379618,-0.44845358,-1.3518475,-1.230021,-0.27033088,-0.4251135,-1.4306515,-1.3320712,-0.32051224,-0.5258167,-1.2428079,-1.1697444,-0.52457035,-0.38355824,-1.4747607,-1.456556,-0.2879213,-0.68009275,-1.8455803,-1.3607079,-0.31839618,-0.44796237,-1.8433754,-1.3154017,5.0
-0.45155936,-0.5281669,-1.2270747,-1.0775179,-0.32611272,-0.2621543,-0.68335617,-1.1012325,0.087806486,-0.16675134,-1.0654125,-1.3039095,-0.44477186,-0.25676817,-1.4787483,-1.0550567,-0.042654492,-0.28082386,-1.0416048,-0.83848506,-0.008847322,0.000780975,-1.2908655,-1.1154252,-0.436274,-0.15459754,-1.1139435,-0.968461,0.30483386,0.06225538,-1.0785748,-0.82884216,-0.060008697,-0.003982858,-1.102356,-0.841437,5.0
-1.7307426,-2.0771813,0.64433044,2.1431754,-2.114505,-2.2450528,1.0879166,2.6819713,-1.1022353,-2.1598213,0.9960401,2.3098557,-1.0823982,-1.5563221,1.0089909,1.928818,-1.0388455,-1.3934541,0.20356295,0.9213711,-0.62896127,-0.9609101,-0.7010099,-0.3367985,0.03211059,-0.23701075,-1.3894191,-0.9834586,-0.370137,-0.6645223,-1.4237083,-1.6645466,-0.07618829,-0.82019335,-1.0917212,-1.5350541,1.0
0.26665062,-0.09562178,-0.8548681,-0.79062843,0.1762749,0.01853287,-0.8832768,-0.63142484,0.60947055,0.4488118,-0.28168824,-0.16619766,0.32823431,-0.33497712,-0.9745657,-1.0345784,0.02774247,-0.023551833,-0.833014,-0.9389153,-0.12493299,0.1765331,-0.7844565,-0.6101559,0.2779223,0.04932707,-0.2122929,-0.7792013,0.5886664,0.2550102,-0.65456223,-0.5268655,0.89564276,0.22516942,-0.3151443,-0.370686,5.0
-0.12006905,0.07372359,-0.52773434,0.23319784,-0.109284684,0.09814359,0.07600237,-0.05123687,-0.81279016,-0.19195789,-0.53749835,-0.41122383,-0.45683908,-0.39381313,-0.16997845,-0.13423301,-0.57407737,0.06861085,-0.9835093,-0.045900606,-0.7063969,-0.48717442,-0.5860082,0.025333552,-0.71449107,-0.036112238,-0.4735593,-0.12560108,-0.18188512,0.2536277,0.4025184,0.3155151,-0.059394296,0.6320075,0.70914066,0.27191257,0.0
2.0003145,1.2848116,0.47132048,0.48449653,1.9329501,1.126687,0.8823943,0.46366185,1.4489671,0.98289895,0.66343534,0.22233695,1.7892808,1.2788742,0.8684577,0.6581307,1.3933641,0.895954,0.6786882,0.20168824,1.1484207,0.5670983,0.6004299,-0.014666544,1.0505888,0.70319,0.16844398,-0.24014233,0.8156745,0.60230625,-0.16521527,-0.251413,0.9769628,0.42551276,-0.055001695,-0.22935352,2.0
