band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,band_32,band_33,band_34,band_35,class
1.5771614,1.0786026,0.7052659,0.53467065,1.2567313,1.3502097,0.6410922,0.3676663,1.2274394,1.253401,0.33552653,0.084013626,1.7770963,1.3924763,1.2114459,0.9550413,2.104504,1.269252,1.345393,0.41303605,1.8662442,1.0219651,1.0153112,0.32911694,1.7664969,1.496424,1.5485445,0.7166924,1.8520496,1.2815658,1.1403669,0.5562207,2.1830332,1.2046989,1.0761628,0.71381545,2.0
0.36750787,-0.01368009,-0.16840218,-0.1848158,1.0903485,0.5153353,0.37647286,0.028377725,1.1758028,0.83753574,0.208238,0.08616821,1.0206722,0.46455526,0.28694984,0.16800644,1.0634792,0.7326021,0.24386272,0.24998744,1.1248661,0.81315017,0.6496477,0.13145769,1.12899,0.62815845,0.53076804,-0.12403613,1.2517325,0.68654543,0.3306042,-0.023750408,0.9950186,0.91807187,0.3990833,0.2278397,2.0
1.0878499,0.35223266,-0.05546752,-0.5263659,0.2551193,-0.20288551,-0.2815524,-0.096855044,-0.34077898,-0.85176575,-0.04113321,0.5953223,-0.41089204,-1.0555491,0.28424007,0.8009198,-1.2176315,-1.608426,1.2069193,2.1908274,-1.502285,-1.9861467,1.7193805,2.4505203,-1.8042599,-2.2756193,1.4294996,2.5145004,-1.7110153,-2.1153598,1.8218873,3.0333502,-1.6637642,-2.093943,1.7507406,3.0425172,1.0
-0.04083123,-0.1330597,-1.0249196,-0.84825957,-0.012214843,-0.23389502,-0.6751655,-0.5943395,0.21903078,-0.33735478,-0.65726876,-0.68166655,0.27673092,0.3703793,-0.21455787,-0.08999868,0.38792628,0.028420107,-0.7299962,-0.50530416,0.20535946,-0.2168051,-0.90930873,-0.7396079,-0.034985896,-0.26341665,-1.0100251,-0.78504145,0.23516591,-0.082625225,-0.8926156,-0.7946234,0.15690005,-0.63964313,-1.4363432,-1.1275585,5.0
1.0611817,0.96916324,1.1638503,0.58105433,0.71937287,1.2326097,1.2083157,0.85949343,-0.09190886,0.64401454,0.99003917,0.45587122,0.61214525,0.895027,1.3643928,0.7736072,0.3747174,1.1109526,0.9821679,0.65995044,-0.17221846,0.6826566,0.7915694,0.5166493,-0.16927479,0.6455962,0.8162224,0.52163744,-0.4496054,0.7660621,0.8334669,0.28000674,-0.710015,0.40132153,0.10858114,0.47519103,0.0
-0.3570386,-0.5179211,-1.235205,-0.63660806,-0.2647344,-0.4681911,-0.6142931,-0.546555,0.062022287,-0.13614516,-0.66031694,-0.41101754,-0.1314946,-0.44988397,-0.72542715,-0.56075823,0.23831572,-0.25362143,-0.5708599,-0.5699873,0.22022179,-0.15943483,-0.573356,-0.4112625,0.19128737,-0.25834468,-0.67750674,-0.5857582,0.48091003,0.044152245,-0.5314554,-0.35525873,0.5082283,0.0017089031,-0.04446955,-0.4681854,5.0
-0.48598444,-0.5404921,-1.4494263,-1.504649,-0.41173258,-0.54215354,-1.4811282,-1.3943733,-0.23569344,-0.45269087,-1.3223687,-1.2489624,0.2075173,0.1259757,-0.8494725,-0.91601807,0.81290585,0.28673458,-0.2588689,-0.5835332,0.97832084,0.18671666,-0.37816605,-0.25031784,1.6263587,0.9883795,0.5320258,0.17106284,1.0685687,0.8537951,0.7918491,-0.10889261,1.2361857,0.74452025,0.28314012,0.086153515,5.0
1.2354002,0.7031321,0.33801982,0.14088173,0.9080097,0.5659074,0.29826558,0.09920599,1.0030495,0.76235,0.3297547,0.086378165,1.2080646,0.512737,0.118901454,0.022144347,1.1966836,0.58230525,0.066486605,0.047836676,1.3898114,0.8911906,0.34695357,0.191328,0.68522644,0.4600475,0.10691823,-0.38792244,1.1395053,0.9242312,0.653343,0.5297945,1.1062154,0.7664026,0.466451,0.51613957,2.0
-0.67363745,-0.00863798,-0.628571,-0.07777622,-0.6868883,0.44212565,0.56418246,0.39422706,-0.44324994,0.6953945,0.7566632,0.5112266,-0.69131476,-0.16951354,-0.106418654,-0.11684794,-0.7626381,0.2609893,0.23237972,0.08286424,-0.4010618,0.8276686,0.73722595,0.44378474,-0.82300615,0.08259727,0.33553466,0.009683776,-0.44506666,0.6940154,0.82534534,0.71873367,-0.22040412,0.81756055,0.6085885,0.58429265,0.0
0.20693995,0.5619344,-0.5471977,-0.6218394,0.24100257,0.26834342,-0.32138154,-0.2530789,0.16644423,0.32921216,0.006545346,-0.33439696,0.45985824,0.05122727,-0.58155024,-0.42322475,0.47849786,0.08620589,-0.4581309,-0.86054516,0.13232471,0.20079824,-0.639538,-0.6414622,0.4930604,0.21014145,-0.35551402,-0.5747997,0.4674577,0.10247883,-0.3418834,-0.89084256,0.122628406,0.23547044,-0.5188539,-0.8401522,3.0
-1.9623604,-2.351079,0.3224831,1.4279357,-2.06065,-2.4138832,0.3216745,1.6107719,-2.205114,-2.3479786,0.3097685,1.3020377,-1.3768647,-2.3367553,-0.03105548,0.8239672,-1.8627144,-2.32041,0.3488663,0.9309691,-1.7760515,-2.191069,0.36693132,1.3102595,-1.2997006,-1.9618982,-0.20250906,0.7716831,-1.4226326,-1.8448901,-0.35398597,0.4937292,-2.1375647,-2.4469938,0.34784028,1.4177392,1.0
-0.89648974,-0.42115852,-0.74675834,-0.50907326,-1.0421222,-0.3578545,-0.27734172,-0.5917064,-0.67523086,-0.06566408,-0.44264778,0.03599859,-1.0198123,-0.43110633,-1.0089096,-0.3529024,-0.89930046,-0.14614774,-0.41830304,-0.1969517,-0.5088954,0.11435126,0.071982116,0.005195978,-1.0161896,-0.4464541,-0.4115077,-0.44197744,-1.0104637,-0.025109105,-0.19200535,-0.27291462,-0.6162303,0.13945107,0.30913496,-0.0616472,0.0
1.2741472,1.0153452,0.8741313,0.60653394,1.458073,0.96362096,0.67552364,0.42743543,1.4599969,1.277525,0.8302931,0.56425947,1.3070637,1.3152491,1.7359736,0.7515345,1.6252925,1.5823706,1.4481819,0.7040607,1.436598,1.1699843,1.2611605,0.7516878,1.6872517,1.3571835,1.4865409,1.0980486,1.6444577,1.6377269,1.8793778,1.0748851,2.1129537,1.3189301,1.5258331,0.72634053,2.0
-0.7817439,-0.41128555,-0.27460915,-0.2935189,-0.8113871,-0.27254498,-0.38557988,0.0037866652,-0.7865962,0.13833736,-0.28706625,-0.13818318,-1.1341213,-0.5732332,-0.72158605,-0.33380297,-0.9120194,-0.23789398,-0.3828702,-0.35071817,-0.67576885,-0.10978247,-0.09230412,-0.18768854,-1.0344006,-0.52654487,-0.19499378,-0.30193365,-0.610798,-0.051452734,-0.4935207,-0.04920596,-0.38675055,0.39304626,0.15490526,0.13848242,0.0
-0.06957321,-0.17693862,-1.121492,-1.1139562,-0.21195635,-0.51684356,-1.3412828,-1.3739208,-0.10383153,-0.39713046,-1.4307173,-1.2233554,-0.34799865,-0.4203449,-1.3302693,-0.994538,0.117481045,-0.23026885,-0.9289507,-0.7801798,-0.24057066,-0.39768982,-1.5016356,-1.1186357,-0.5757009,-0.6743064,-1.900021,-1.3784517,-0.02101096,-0.29323128,-1.4671637,-1.0222862,0.08444754,-0.04600888,-1.0816791,-0.9648454,5.0
-0.6952443,-0.86155486,-1.407699,-0.64009064,-1.0247488,-1.2830333,-0.93360955,-1.0673802,-0.8847401,-1.3246049,-1.3271915,-0.861484,-0.3070329,-0.7832896,-1.4459677,-0.95066017,-0.7477817,-1.0734712,-1.4739946,-1.0397542,-0.8923788,-1.2684131,-1.6582257,-0.9752302,-0.27238268,-0.49067083,-1.4993083,-1.1443291,-0.36755735,-0.5505212,-1.8670673,-1.4025949,-0.5318414,-0.8781848,-1.6826911,-1.1176375,4.0
-0.7850918,-0.8681363,-0.74332935,-0.92482024,-0.8741661,-1.3510112,-1.3914572,-0.42999524,-1.4178765,-1.5302936,-1.1471351,-0.34773865,-0.37715736,-1.1127096,-0.83274996,-0.67751664,-0.55301934,-1.04082,-1.0386335,-0.5556808,-0.9126499,-1.2789038,-0.8660395,-0.46757883,-0.6269789,-1.1558884,-0.87152606,-0.7770697,-0.5457188,-0.84659696,-1.4314135,-1.1029205,-0.21423632,-0.6093687,-0.9604231,-0.76347655,4.0
-1.9078807,-1.6005769,0.29378274,1.4229532,-1.4496686,-1.7836137,0.67067736,1.5410639,-1.7465702,-2.308445,1.5123677,2.7256775,-1.6330171,-1.8081882,0.864062,1.7013748,-1.3055145,-1.8083065,0.5333067,1.0301626,-1.569212,-1.9907315,0.9598504,2.106259,-1.4997133,-2.203095,1.4826101,2.078443,-1.2944375,-1.990124,1.3132653,1.8258945,-1.4928409,-1.7726507,0.7788226,1.2393234,1.0
-0.20869648,1.4451958,1.5889246,0.7216831,-0.19333808,1.526184,1.6537231,0.7500539,-0.6089394,1.2776233,1.3833417,0.78892946,-0.4122465,1.1691955,1.7014151,0.73038906,-0.4459035,1.3274164,1.424584,0.7085837,-0.52689064,1.132043,1.3754394,0.64846396,0.21741818,1.2960219,1.4930358,0.51960564,0.06666684,0.90854615,1.1527987,0.94106436,-0.16540833,0.827633,0.69284844,0.6860257,0.0
0.77513087,0.25720575,0.11552382,-0.2545379,0.70500654,0.64302707,0.39438117,-0.21218434,0.8501359,0.54552245,0.295038,-0.04167121,0.4244294,0.16831481,-0.5622229,-0.28710195,0.6871365,0.395375,-0.14187318,-0.38734624,0.83332264,0.61346257,0.0674775,-0.14951107,0.303328,-0.24145426,-0.5882893,-0.4337069,0.32052773,0.09089264,-0.24656692,-0.6566276,0.7917879,0.4199482,0.007504876,-0.1613495,5.0
0.28608155,-0.07896158,-1.067154,-1.0065182,0.34019876,-0.18286094,-0.985661,-0.8374551,0.53736824,-0.12117486,-1.0176433,-0.97513735,0.03444701,-0.19315076,-0.8717332,-1.0035716,0.06517804,-0.14588845,-0.9537671,-0.9892823,0.6398304,-0.33911228,-1.3405325,-0.7214192,-0.022577573,-0.005923106,-0.9379142,-1.1351974,0.31175306,-0.34127852,-0.88849556,-1.1008393,0.05615592,-0.113632776,-0.8039744,-0.9991887,5.0
0.85222054,0.3676227,-0.037922647,-0.16120438,1.2245253,0.58012307,0.16615012,-0.0397795,1.1860914,0.74497503,0.28351787,-0.18348509,1.1689615,0.5492157,0.013494438,-0.096452415,1.3948488,0.7343201,0.18535884,-0.037499376,0.8881505,0.5819768,0.35351592,0.0009083135,0.82914776,0.5900521,0.013215299,-0.20683537,1.0505233,0.55033845,-0.12304797,-0.21769276,1.3148582,0.6655923,0.26234898,0.045649268,2.0
0.9420737,0.36042958,-0.44362664,-0.40194213,0.8151765,0.21101213,-0.7903314,-0.43737584,0.3485233,0.09802197,-0.91149724,-0.7640616,0.8588151,0.5048502,-0.31555665,-0.36897925,0.7799709,0.29496077,-0.28650197,-0.544285,0.64150506,-0.22563344,-1.013704,-0.4499617,0.46121806,0.23069455,-0.96963936,-0.4467,0.94137543,0.122031935,0.06947504,-0.15507622,0.9069977,0.25878417,-0.03907328,-0.42985147,5.0
-1.9171951,-2.1614087,0.5953237,1.385811,-2.1674972,-1.9413339,0.24488966,1.6195768,-2.1230173,-2.2812538,0.43264347,1.9750973,-1.6929271,-2.3824122,0.591778,1.7737336,-1.8585596,-2.292422,0.040427603,1.2054186,-1.5944685,-2.1782043,0.28928733,1.3069375,-0.96968645,-1.7951354,-0.11752368,1.6876671,-1.843901,-2.1630852,-0.40498304,1.26308,-1.5737975,-1.9462516,-0.006997696,0.9067903,1.0
0.22875284,0.053649653,-0.46704462,-0.25137192,0.45460227,-0.16739655,-0.3901969,-0.33062086,0.26210412,-0.06758483,-0.667312,-0.60165894,-0.20396765,-0.48703915,-0.553421,-0.79381543,0.1455629,-0.5019652,-0.81608516,-0.83329445,0.20266564,-0.2727836,-0.52905345,-0.606191,-0.06768355,-0.66014904,-1.0178146,-0.9738741,0.011505892,-0.3128606,-0.5333799,-0.48846632,0.03895143,-0.42174664,-0.59933186,-0.48252055,5.0
-1.2886791,-1.2348626,-1.5123636,-1.3839446,-0.9534063,-1.140748,-1.8546237,-1.2543851,-0.9060191,-1.1926293,-1.671289,-1.2399431,-1.44973,-0.9325664,-1.6626787,-1.2197881,-0.84905523,-1.2180333,-1.7143639,-1.456579,-0.9810369,-1.2676615,-1.6741879,-1.2142706,-0.95172375,-0.9892199,-1.6044416,-1.5561569,-0.9805517,-1.2622353,-1.7506394,-1.3865798,-0.6708447,-1.3352078,-1.1360337,-1.0826639,4.0
-0.71649647,-1.0774106,-1.0044647,-0.753383,-0.61895573,-1.1077359,-1.06874,-0.81540436,-0.58745515,-1.3235662,-0.9785662,-0.5870479,-0.737048,-0.9570532,-1.0937682,-0.9957899,-0.78209054,-0.953226,-0.92596626,-0.6415204,-0.9023889,-1.0619106,-1.0248151,-0.40121812,-0.8428347,-0.9279672,-1.3323151,-0.7760748,-0.8314735,-1.101947,-0.88057494,-0.8139556,-0.40478832,-0.9962666,-0.8504693,-0.8899764,4.0
-0.10066744,-0.54795045,-1.4256767,-1.2797004,0.1697524,-0.52762675,-1.5431452,-1.2114108,-0.14413702,-0.2955069,-1.2240734,-1.2793229,0.01720267,-0.5214863,-1.6272705,-1.6391419,-0.1784098,-0.6009178,-1.5958728,-1.2679229,0.12365144,-0.4551604,-1.1440618,-1.1435686,0.18979429,-0.4134948,-1.794047,-0.9951831,0.1472387,-0.11255348,-0.9041486,-1.006562,0.11796177,0.042726673,-0.7304541,-0.7723008,5.0
-0.5357404,0.8224795,0.8133993,0.7508148,-0.5386068,0.91468686,1.206305,0.25157318,-0.36910886,0.8544243,1.028158,0.6419951,-0.42553687,0.84379584,1.2386277,0.53907883,-0.49190792,0.86546534,1.1993854,0.5623349,-0.68973154,0.999961,0.78716695,0.6567441,-0.31328678,0.7334936,0.942651,0.5230841,-0.39178503,0.9610876,1.1042635,0.81525487,-0.09914231,1.1817216,0.7273078,0.4753512,0.0
-0.7427301,-1.0481826,-0.8067493,-0.5581932,-0.93250203,-1.140041,-0.5443213,-0.35911578,-0.9109234,-1.1628118,-1.3243885,-0.60698515,-0.04094688,-0.53182197,-0.61209893,-0.38878345,-0.65525156,-1.074102,-0.85524654,-0.45772845,-0.91709375,-1.1459602,-0.8868132,-0.45587575,0.031833496,-0.2048605,-0.33830294,-0.68467444,-0.22860163,-0.7891929,-0.5326337,-0.5229273,-0.19625898,-0.829926,-0.36123857,-0.20272592,4.0
0.42910844,0.3947536,-0.017037546,-0.5269026,0.7631814,0.07005039,-0.4475053,-0.4452645,0.81328416,0.4480357,0.082946636,-0.23926821,0.32839462,0.22013679,-0.28837913,-0.5422604,0.4656988,0.15028113,-0.3394973,-0.26232925,0.87683195,0.51270276,0.07914785,-0.14078097,-0.071712226,-0.044181623,-0.28786972,-0.7423627,0.02680677,0.15244608,-0.40583757,-0.37740862,0.5191713,0.2183997,-0.17232396,-0.25178584,5.0
-0.15569876,-0.031313155,-0.25663766,-0.22660874,-0.61820334,-0.53688455,-0.81561714,-0.5734116,-1.163512,-0.518753,-0.95041734,-0.32428578,0.09111633,0.7049781,0.09843553,0.14540221,-0.5255446,-0.15635286,-0.8576368,-0.29668796,-1.0764143,-0.79850525,-0.7362038,-0.6894418,-0.8014027,-0.50760955,-0.2885174,-0.07080823,-0.7525556,-0.26045036,-0.3687576,-0.48113137,-0.44013262,-0.35205257,-0.42323747,-0.28626332,0.0
-1.9167881,-2.048975,1.249493,2.4637578,-1.1807344,-1.3934877,0.6419035,1.1723647,-0.010641378,-0.30166885,-0.06572942,-0.34494665,-1.8231037,-2.1592047,1.6024715,2.9194925,-1.8228731,-2.2969391,1.3678836,2.6565037,-1.2916125,-1.0488367,0.38469842,0.8029515,-2.1339025,-2.3843365,1.8163838,2.706441,-2.0738492,-2.4885547,1.8305793,2.8185883,-1.7890551,-1.8299905,1.2970616,1.820978,1.0
