band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,band_32,band_33,band_34,band_35,class
0.26649174,-0.19312592,-1.1339535,-1.1195277,-0.14666232,-0.42744595,-1.1592549,-0.7865027,-0.5583309,-0.71873456,-1.0700362,-0.79152983,-0.08545279,-0.652984,-1.2103121,-0.82765234,-0.28938398,-0.773834,-1.1480031,-0.8518565,-0.72908604,-0.94619507,-1.3936564,-0.67133486,-0.093415685,-0.4329583,-1.3137681,-0.89919955,-0.14894146,-0.39681947,-1.1897653,-0.8899423,-0.26014167,-0.96438813,-1.4779655,-0.91813284,4.0
-2.0781085,-2.2097588,1.1053756,2.0677695,-1.7463102,-1.9243679,0.9974023,2.3141043,-1.6783562,-1.9971349,1.3133968,2.1781385,-1.5413371,-1.7349057,0.7414401,1.5213828,-1.3960743,-1.9976494,0.80058944,1.6005564,-1.4806465,-2.2705212,1.3080876,2.255212,-1.4939909,-2.2370925,0.6831332,1.6508173,-1.6844169,-2.1608665,1.1460177,1.5664841,-1.4005302,-2.084546,0.7863234,1.883617,1.0
-1.8044807,-1.9206057,0.6609969,1.4516228,-1.4458574,-1.8669902,0.7518891,1.5067298,-0.26089725,-0.46378216,0.019079411,0.009771638,-0.83426374,-1.0352926,0.06583793,0.8112736,0.14019524,-0.38207287,0.06921523,-0.049883906,0.6892786,0.26477692,0.079504006,-0.1330301,0.10309923,-0.1749698,-1.2068485,-1.1978266,-0.20773341,-0.37196344,-1.0058854,-1.153946,-0.20212509,-0.037340228,-0.41191372,-0.703204,1.0
-0.17700087,0.39194217,0.5625511,0.54539233,-0.947295,-0.089107715,0.14874694,0.011031464,-1.541068,-0.19133915,-0.6177388,-0.25043768,-0.07320533,0.85841566,0.8584993,0.5582611,-1.1229806,0.38584593,0.25225964,0.3852328,-1.4218711,-0.19513604,0.25975114,0.15762985,-0.15977596,0.90331495,0.7004492,0.6996179,-1.2255766,0.29354095,0.4797264,0.33250386,-1.07389,0.12623897,0.08593704,0.38478425,0.0
-0.35876957,-0.16966698,-0.9049696,-0.8235663,-0.35012993,-0.24650913,-1.2200356,-1.036601,0.20272058,0.12999825,-0.9587082,-0.86783284,-0.014267641,-0.21961442,-0.8843873,-0.8218043,0.10425183,-0.1339287,-0.7277621,-1.0716968,-0.10895002,-0.10203795,-1.0948203,-0.68539417,-0.2837363,-0.20370723,-0.9784453,-0.95727885,-0.23007067,-0.10269343,-1.15779,-1.0602163,-0.2348704,-0.21719505,-1.0478668,-1.0294104,5.0
-0.24133186,-0.44118372,-1.1454778,-1.0983534,-0.081297934,0.11583262,-0.84640115,-0.9730366,0.71627957,0.61700666,-0.10759979,-0.36835787,0.81934655,0.6124515,-0.124527216,-0.26730594,1.4194225,1.3370663,0.6158813,0.4824918,1.6566335,1.2084821,0.69702566,0.3736557,1.1664122,0.96732926,0.66786724,-0.19216602,1.407045,0.9730051,0.8363501,0.18395102,1.3559695,1.3792093,1.5152913,0.4897894,2.0
1.8519361,1.3412509,0.7111481,0.29593268,1.6355366,1.1050931,1.1456445,0.3069796,1.5711727,0.8975308,1.168234,0.3897892,1.5509185,1.4271319,0.77164894,0.4052956,1.6437111,0.97359246,0.9972172,0.6812682,1.6625127,1.1162729,0.9608506,0.28537834,2.0905013,1.4225416,0.828691,0.380934,1.6767948,1.3596839,0.8379009,0.78803325,1.4677004,1.1240425,0.97274727,0.2544861,2.0
-1.6530128,-2.1816883,1.7891494,2.761206,-1.7199603,-1.9309276,1.3651856,2.0464518,-1.288845,-1.5720084,0.48144904,1.1044705,-1.3913504,-2.180222,1.5185128,2.550238,-1.4870743,-2.021899,0.9952793,2.3982096,-1.5791514,-1.9643477,1.1796787,1.5685263,-1.8992469,-2.2253942,1.5317359,2.486901,-1.3222214,-2.3261771,1.6275842,2.620162,-1.8583269,-2.139616,1.2117759,2.4676187,1.0
-0.27266198,-0.47657952,-1.9128929,-1.3759499,-0.036557134,-0.39020142,-1.6128335,-1.316095,-0.19799532,-0.6299842,-1.5059843,-1.390661,-0.047276866,-0.35789588,-1.8855618,-1.3377253,-0.078724906,-0.47031346,-1.7252699,-1.3223611,-0.3541189,-0.4007678,-1.5235486,-1.322725,-0.09119398,-0.38222063,-1.150068,-1.0823668,-0.27542996,0.1293598,-0.81192243,-0.9734816,0.7079983,0.7376709,-0.21315424,-0.36862016,5.0
1.1039226,0.690013,0.04166927,-0.15510592,1.1010196,0.74684876,0.10138993,0.20965834,1.3761728,0.9032803,0.64487284,0.25680748,1.2712985,0.9863575,0.3212036,0.040402275,1.371915,0.91740364,0.6377319,0.18451834,1.4315543,0.89364624,0.6122877,0.49891436,0.88032013,0.74827147,0.35035288,-0.19430229,1.0957884,1.0137428,0.83552444,0.17092778,1.2240614,0.9824168,0.5973606,0.51387274,2.0
0.39636147,0.19655158,-0.16459945,-0.17678893,1.0646027,0.4576942,0.40377817,0.23395163,0.7852179,0.3419108,-0.20525256,-0.5669039,0.5176047,0.17569876,-0.13534756,-0.12885009,0.89741284,0.4378968,0.21486278,-0.337974,0.58646876,-0.06621755,-0.68737984,-0.69594806,0.9290134,0.5296227,0.035683412,-0.28214353,0.6308059,0.23277251,-0.4243846,-0.7553755,0.08290196,0.2602411,-0.69532263,-0.6997794,5.0
-0.089356355,-0.43535754,-1.5001177,-1.4592538,-0.43915772,-0.5083354,-1.6427319,-1.3173226,-0.046957307,-0.29722992,-1.1776693,-1.2700478,-0.49725565,-0.3789033,-1.7079829,-1.3649247,-0.38142055,-0.59569913,-1.699731,-1.1184782,0.16346925,-0.47173235,-1.4537098,-1.0794334,-0.08570574,-0.74554163,-1.4418566,-1.4726448,-0.13004239,-0.3940379,-1.5297018,-1.4059727,-0.104399815,-0.44312721,-1.7537681,-1.3715881,5.0
1.2941405,1.2551028,0.5563318,0.23005958,1.700843,1.2490963,0.6228326,0.6649739,1.2736356,1.0584232,0.53389335,0.34288302,1.3204448,1.0385122,0.6746906,0.08564497,1.4066073,1.0758035,1.2337966,0.38050634,1.4033267,0.6691827,0.6854729,0.23925744,1.6098639,0.7706045,0.7590196,0.41801855,1.446234,1.1219453,0.8242089,0.2983695,1.5521812,1.0400071,1.0077212,0.3345272,2.0
0.1360378,-0.37739736,-0.91756785,-0.8124513,0.1465397,-0.24919198,-1.3333362,-0.7497909,0.19644319,-0.3883558,-0.8410476,-0.7398374,0.68143094,0.0074517396,-0.95104825,-0.636031,0.49339783,-0.41636506,-0.74571973,-0.9198438,0.056965705,-0.25015196,-0.69347656,-0.8879314,0.8605628,0.22026111,-0.25104037,-0.59657043,0.28238517,-0.07012713,-0.76549447,-0.69391376,0.24778797,-0.23525672,-1.0624869,-1.005264,5.0
0.47407457,0.04611395,-0.60039467,-0.4834094,0.43530405,0.31170875,-0.3354397,-0.8387608,0.11869012,0.13451675,-0.7165332,-0.8053351,0.49952763,0.15886086,-0.19037348,-0.7320439,0.40669715,0.34087485,-0.17078996,-0.5991558,0.46500507,-0.030509742,-0.27570662,-0.64060867,0.55439305,0.4225975,-0.20835325,-0.64204913,0.39527962,0.22732498,-0.48771998,-0.65356064,0.39224133,0.09687362,-0.55144364,-0.6103741,3.0
-0.10493592,-0.22509009,-0.6786002,-0.2960201,0.010320581,-0.06781262,-0.8129017,-0.45924294,-0.117263824,-0.3569061,-0.5322903,-0.46058974,0.078275815,-0.08730797,-0.51525193,-0.28748894,0.20667638,0.067493185,-0.37420595,-0.49558347,0.474177,0.32460752,-0.3504901,-0.3378789,0.4342331,-0.084485896,-0.26397577,-0.24184182,0.11101081,0.18183322,-0.1575757,-0.23982413,0.32576683,-0.37841925,-0.5095179,-0.38090774,3.0
-0.541123,0.99835557,0.69468015,0.45927882,-0.7487821,0.89574325,0.9910597,0.5555546,-0.6613613,0.8206251,0.2612723,-0.11868384,-0.81176484,0.6115148,0.8124865,0.4009939,-0.5109231,0.61591583,1.0009029,0.39697233,-0.52417797,0.66864765,0.6040092,0.20119298,-0.59497356,0.7406531,1.1250495,0.39773887,-0.46282598,1.2519121,1.1881324,0.82451564,-0.49602863,0.9071189,1.284583,0.5742677,0.0
-0.4043006,-0.6890721,-1.0838263,-1.0399741,0.028066026,-0.2546115,-0.82319504,-0.78363866,0.21845718,-0.00066297,-1.1632684,-0.7166549,0.39541554,-0.61372143,-1.2200658,-1.1659168,-0.112181164,-0.44467622,-1.7062602,-1.0893751,-0.25643653,-0.48325303,-1.4562714,-1.4320267,0.0798539,-0.027711397,-1.0525336,-0.61382455,-0.046730492,-0.36975488,-1.2290016,-1.1705291,-0.28644317,-0.89407486,-1.3767128,-1.3955873,5.0
-0.24452029,0.9793956,1.129214,0.7906619,-0.6897635,0.9492022,0.34359258,0.29675567,-1.3388253,0.10126343,0.035755266,0.054995578,-0.73061186,0.063003466,0.12672788,0.31081492,-1.0451123,-0.032027204,0.18971826,0.122023895,-1.3478807,-0.24601296,0.13263811,-0.18310621,-0.9432625,0.1642688,0.30767524,0.06615016,-0.96291554,-0.0045141513,0.10051782,-0.030147852,-1.5261362,-0.32898137,0.085841104,-0.28558287,0.0
1.4039776,1.4298326,1.508475,0.9798834,1.1346908,0.61562485,0.35432678,-0.3184103,0.061866295,0.37046844,-0.31517544,-0.61578274,1.0871543,1.2473527,1.3372083,1.0279788,1.0609822,1.5427179,1.499112,1.0691228,0.80737996,1.033189,0.7683603,0.5886981,1.2022521,1.3117661,1.3118864,0.88230526,0.62915164,0.98689914,0.91065234,0.25681803,-0.023249377,0.4217792,0.6857586,0.50716794,0.0
-1.4631804,-1.3459036,-1.2014333,-1.1039569,-1.4594039,-1.3528893,-0.9941679,-1.0247897,-1.1068215,-1.3132256,-1.4728693,-0.6534363,-1.3309591,-1.3625492,-1.6776813,-0.8550777,-1.214215,-1.2676308,-1.2640305,-0.71752906,-1.2384669,-1.2664219,-1.4532714,-0.83614534,-0.9426919,-1.4024718,-1.5432092,-0.8796543,-1.2516055,-1.3108125,-1.3881637,-1.4207518,-0.8444664,-1.4768288,-1.5857778,-1.2855005,4.0
1.3643214,1.0828121,1.0220762,0.24654233,1.4510396,1.1200836,0.7292163,0.43189687,1.3014927,0.9789375,0.47279438,0.060412455,1.5710062,0.86166245,0.86730695,0.34032074,1.7151973,1.0621364,0.3780166,0.385672,1.8880275,1.1369523,0.6694144,0.19223554,1.5782248,1.1597742,0.6950092,0.17033768,1.303622,1.1146007,0.8513439,0.23570065,1.654682,1.3925167,0.63897187,0.6027074,2.0
0.67752457,0.90525275,1.0425427,0.7206803,0.07186567,0.73841894,0.42701036,0.22370274,-0.7241757,0.528282,0.5179998,0.33790392,0.7436214,1.1540229,1.1390839,0.71031845,-0.12627092,0.6694878,0.89354324,0.5937029,-1.1318368,0.08954208,0.30355796,0.32535,0.30215657,1.0811256,0.65239364,0.67102647,-0.17311494,0.88833994,0.8581703,0.5008382,-0.706506,0.2507027,-0.056075186,0.13531049,0.0
0.22196767,1.2225227,1.264315,1.0067848,0.13854332,1.4334123,1.5499538,0.91797936,0.14802045,1.4117987,1.3622723,0.80994534,0.77456254,1.4327345,1.7727275,1.0587862,0.89841145,1.4230648,1.538894,0.9320047,0.5269446,1.3654487,1.2956883,0.722972,0.50390863,1.3306142,1.4908508,0.8413403,0.46023762,1.3433435,1.4521856,0.91590047,0.57270646,1.2815437,1.694223,0.85205233,0.0
-0.91595846,0.8680776,0.83889276,0.30737817,-0.3934326,1.3106487,1.2262074,0.93556195,-0.08533723,1.1093891,1.2395447,0.6785632,-0.55652034,0.8845684,0.5167651,0.54702383,-0.7191884,1.0583088,0.88506365,0.58478546,-0.37739956,0.94019485,0.9528174,0.49242496,-0.6909368,0.46772754,0.77022964,0.36049318,0.019677361,0.90947795,1.1551933,0.39438304,-0.32814443,0.9544427,1.1056905,0.6986265,0.0
0.1822807,0.00075814757,-0.08175133,-0.39478981,0.4575567,0.32948947,-0.36271676,-0.11898781,0.6752375,-0.010846312,-0.6884405,-0.7433479,-0.24663585,-0.38948303,-1.1322776,-1.2747021,-0.035104167,-0.2608858,-0.8756422,-0.6880845,0.107666895,-0.3877223,-0.82053334,-0.8302525,-0.51116806,-0.68903774,-1.627485,-0.80970126,-0.0037236987,-0.2858224,-1.271848,-0.874573,-0.5061286,-0.69967157,-1.3542451,-1.1588802,5.0
-0.09420151,1.3742247,1.5626351,0.8599353,-0.8334564,1.3357433,1.3914217,0.62001854,-0.2740796,0.99887466,1.6033973,0.86845636,-0.34765083,1.3641393,1.3487973,0.7627488,-0.7351571,1.0637704,1.2913252,0.579863,-0.46075097,1.0565559,1.201623,0.9489183,0.19553788,0.91955465,1.2172017,0.7869928,-0.2601436,0.85931844,0.8609083,0.70430803,-0.07321054,1.0263381,1.1122901,0.68040335,0.0
-0.84382826,-1.3863168,-1.0715414,-0.3910733,-0.8228963,-1.160425,-1.3330008,-0.47986323,-0.81465966,-1.3406198,-0.95887893,-0.5913171,-0.68147457,-0.902293,-0.9597947,-0.12125683,-0.7110726,-1.3038523,-0.8511958,0.01995873,-0.95213515,-1.2998374,-1.1398752,-0.47304565,-0.53992134,-0.7878077,-0.5737723,-0.3964144,-0.63525486,-1.4156041,-0.9767664,-0.24814156,-0.76363647,-1.263262,-1.1378288,-0.4930566,4.0
0.32689038,-0.4222716,0.05423175,0.52630544,-1.0029848,-1.7295021,-0.20295198,1.6544629,-1.6882138,-2.096888,-0.3865955,1.131552,0.3666872,-0.016047344,0.07921167,-0.27935952,0.16343157,-0.7787457,-0.0075676776,0.5255057,-1.2168206,-1.8386631,0.0151234865,1.0550642,0.16094801,0.26739544,-0.17988989,-0.5058556,0.26332065,-0.15851033,-0.6255395,-0.23662813,-0.40307066,-0.45074847,-0.5431283,-0.699618,1.0
-1.8311309,-2.2389708,1.8038627,2.8227508,-1.8276718,-2.2034564,1.7329549,2.700991,-1.5851084,-2.1142092,2.0774481,2.5341666,-1.5167412,-2.0318,1.7379162,2.223276,-1.5390686,-2.0710711,1.4274417,2.3211944,-1.8519638,-2.0907621,1.1523113,2.321266,-1.6532974,-2.1933227,1.4820755,2.607938,-1.8276901,-2.4117484,1.405963,2.3391526,-1.6098399,-2.1087706,1.3632085,2.3714368,1.0
0.6847018,0.75146276,0.34483898,0.07763114,0.51152337,0.7957007,0.6212121,0.3444986,-0.16101895,0.59024984,0.84734756,0.40870628,0.21332942,0.63085824,0.23619048,0.57690305,-0.20348632,0.7251493,0.6469872,0.5881515,-0.9788876,0.66972554,0.60263103,0.5446213,-0.5691375,0.6969947,0.7542602,0.6066119,-0.95416456,0.5194535,0.5713602,0.41696265,-1.1364831,0.117159754,0.19644533,-0.010043709,0.0
-1.858646,-2.2952802,1.2375561,2.1139555,-1.4905909,-2.1673079,1.122968,2.5190086,-1.5707402,-2.1054232,1.8205218,2.328703,-1.9298793,-2.0761518,0.79230225,2.2708998,-1.6767286,-2.0760026,0.7304302,2.3865144,-1.6144851,-2.1590805,1.2830962,2.190367,-1.8342694,-2.1848516,0.8921717,2.3495107,-1.5888308,-2.2321074,0.86490977,1.9519947,-1.4977956,-2.0161805,1.1651026,2.21995,1.0
-1.3905132,-2.135648,1.251186,2.4822404,-1.8494672,-2.2123394,2.4378695,3.0649805,-1.7792345,-2.3730981,2.0993822,2.8013446,-1.2811131,-1.6482567,0.1658062,1.0493813,-1.5372955,-2.0368817,1.340699,2.2302406,-1.7728595,-2.1381967,1.6836782,2.8905785,-1.5054418,-2.076757,0.66112506,1.7767634,-1.1126516,-1.6468906,0.32990137,1.0504667,-1.4310935,-2.0893388,1.0743513,2.0724025,1.0
-0.28902385,-0.50208503,-0.6707274,-0.5363031,-0.9352813,-1.4539926,-1.0279677,-0.8091656,-0.67287433,-1.1873564,-1.5747082,-0.94467324,0.06035394,-1.0347428,-0.9471651,-0.41236982,-0.83804613,-1.3415658,-1.0339355,-0.3391425,-0.8398243,-1.2213593,-1.3074986,-0.5278157,-0.0633436,-0.6937849,-0.36055917,-0.13827348,-0.725548,-0.9353907,-0.86529505,-0.13665697,-0.64402956,-1.03282,-0.8993523,-0.20758171,4.0
-0.4719614,-0.26995566,-1.8187251,-1.6444907,-0.056394324,-0.22501166,-1.568172,-1.4459133,-0.45909357,-0.49294412,-1.3699715,-1.2860463,-0.32864642,-0.5653735,-1.4679704,-1.6035016,-0.13440287,-0.61626077,-1.2584661,-1.5507149,-0.3027796,-0.45456928,-1.4345969,-1.1873319,-0.21978255,-0.23817769,-1.5003934,-1.3812528,-0.41452911,-0.38814294,-1.287145,-1.2230731,-0.18037198,-0.2799168,-1.1893452,-1.2059947,5.0
-0.66088957,-0.57215214,-1.368192,-1.6181691,-0.44451636,-0.43237472,-1.4653647,-1.368611,-0.19327016,-0.69602895,-1.4559966,-1.4628962,-0.073719256,-0.6118103,-1.841734,-1.5389044,-0.084342815,-0.42342705,-1.581612,-1.6365403,-0.10786657,-0.48076212,-1.4929574,-1.4081591,-0.49501026,-0.50500154,-1.4623708,-1.4485681,-0.4270657,-0.6570142,-1.494567,-1.4389532,-0.09447784,-0.25845215,-1.5904694,-1.3640507,5.0
-0.12329995,0.88118416,0.5888534,0.5220285,-0.4561094,0.45751703,0.59110487,0.15996428,-0.77838796,0.43143964,0.7585429,0.53103,-0.49043623,0.28990135,0.53091174,0.21208593,-0.48262492,0.47803882,0.6770195,0.30118328,-0.6088201,0.47349793,0.7087454,0.2533997,-0.20989814,0.940337,0.76690316,0.7466656,-0.5024088,0.64141405,0.8866896,0.2705376,-0.3892003,0.94838196,1.0097108,0.6462343,0.0
0.6523402,0.52000713,-0.18456128,-0.3877226,0.72833633,0.4522713,-0.22068068,-0.59377563,0.8255085,0.34727716,-0.37173948,-0.48265472,0.63364625,0.40381855,-0.5356338,-0.5475206,0.7393744,0.37671372,-0.2615584,-0.71531945,0.55407166,0.37026063,-0.5395436,-0.6729568,0.40743098,0.24356091,-0.20355372,-0.5341673,0.6437308,0.03331256,-0.15566008,-0.6220989,0.50895476,0.09610682,-0.31306332,-0.5573969,3.0
-0.9439487,-1.4081347,-1.5530194,-1.5352718,-0.87145966,-1.4116722,-1.3491898,-1.2893442,-1.0729055,-1.3259909,-1.6525798,-1.170641,-1.3141673,-1.193204,-1.6022952,-1.2637335,-1.4285134,-1.2619045,-1.8052597,-1.2687284,-0.8901514,-1.3281407,-1.4048392,-1.1937765,-0.95140994,-1.2214185,-1.2015744,-1.1121683,-0.6285599,-1.055815,-1.053616,-0.9377186,-0.77194315,-0.9139202,-0.75828856,-0.4291299,4.0
-1.6727203,-2.0607784,1.1034797,2.518577,-1.1580083,-1.548076,0.5842643,1.1516287,0.13948832,-0.3483862,-0.20456123,-0.41906485,-1.7813095,-2.1835093,1.4441843,2.7560558,-1.8889786,-2.120268,1.221789,2.5241072,-1.1984099,-1.1514819,0.28159684,0.7585902,-2.1413589,-2.2952871,1.8900944,2.7029946,-2.0458353,-2.33097,1.9368442,2.92525,-1.862103,-1.8008335,1.2205088,1.9070214,1.0
-1.5459561,-0.3322177,-0.8100833,-0.5005681,-1.1284478,-0.91044575,-0.87500346,-0.48495,-1.0362911,-0.48975602,-1.0312945,-0.6378826,-1.2618835,-0.23534463,-0.5797503,-0.40621608,-1.3913053,-0.4089107,-1.0630021,-0.52508587,-1.5196669,-0.6771504,-0.94253534,-0.90713084,-1.0892881,-0.19404007,-0.15700051,-0.29931486,-1.366791,-0.56330365,-0.5451654,-0.1234935,-1.4461735,-0.6303676,-0.58824927,-0.6150729,0.0
-1.763791,-2.38256,0.1323437,1.7647226,-1.6530914,-2.256131,0.32186252,1.6140445,-1.8585871,-2.1798928,0.2072282,1.595365,-0.6403805,-1.3024753,0.101486005,1.468666,-1.7549689,-2.2653792,0.108968,1.5802417,-1.6857309,-2.144502,0.0016468307,1.7808342,0.34873828,-0.2785514,-0.2124476,0.52211696,-1.1557438,-1.9161308,0.2880658,1.7969339,-1.3743973,-2.0865135,0.2696081,1.8813634,1.0
-0.95254976,0.21897674,0.3399313,0.15898289,-0.63677627,0.3730578,0.39945033,0.10771668,-0.7272112,0.58133125,0.77625424,0.18812484,-1.0020616,0.39762044,0.3329919,0.06451762,-0.79035336,0.23842058,0.45680147,0.2738519,-1.0923668,0.47165033,0.29806334,0.24639738,-0.6417521,0.52326286,0.6921681,0.30611056,-0.7972014,0.6328023,0.83297735,0.5212384,-0.6527591,0.3580016,0.18762368,0.09108341,0.0
0.23572661,-0.36357695,-0.9869154,-1.2953938,-0.6457487,-0.7543694,-1.7562344,-1.1311806,-0.31791636,-0.29041564,-0.5050157,-0.17696247,1.171338,0.7321708,0.30597183,-0.09009186,0.21303114,0.44370943,-0.27595514,-0.7016659,0.48994306,0.7977193,0.59283453,0.08666488,1.3338627,1.5262408,1.3988628,0.9571623,1.0177723,1.2734164,0.84504414,0.72562784,0.6146501,1.0797365,0.87628424,0.46605462,2.0
0.41194665,0.43824038,0.3275449,-0.35075384,0.280455,0.56829035,0.0745387,-0.5380022,0.4475859,0.18592562,-0.28313914,-0.27040914,0.7688106,0.4843385,0.0145272175,-0.22519216,0.739988,0.24127474,0.09426819,-0.18585485,0.7020085,0.43436214,-0.022048548,-0.54128754,0.59304625,0.56201863,-0.23795694,-0.42983636,0.60307485,0.42470938,0.14845182,-0.37602937,0.25802785,0.29140562,-0.103091516,-0.06682096,3.0
-0.8233353,-0.06397552,0.07025078,0.030812819,-1.2800308,0.1790543,0.06304889,0.0019732793,-0.89864415,0.3283859,0.5661309,0.030820634,-1.0294032,-0.0324725,0.48031,0.023509175,-1.1201952,-0.08678547,-0.10803421,0.028328132,-1.2896222,-0.4099943,-0.5721695,-0.4146026,-1.1733863,-0.41359478,-0.25552338,-0.23207894,-1.2235397,-0.502428,-0.6774858,-0.47914466,-1.2658165,-0.7323858,-0.8213523,-0.5412124,0.0
-0.49113527,-1.3453553,-1.257643,-1.1051376,-0.60996383,-1.2843356,-1.2744802,-0.82751024,-0.6129426,-0.6553359,-0.6004232,-0.19157234,-1.1251565,-1.4783734,-1.7621564,-1.145442,-0.8693898,-1.097022,-1.3361142,-0.7386223,-0.52158344,-1.2065067,-0.6748548,-0.148166,-1.2577543,-1.5688306,-1.1354213,-0.92020804,-1.2057726,-1.4467294,-1.4777788,-0.9443865,-1.1401548,-1.1624795,-1.2343241,-0.90616596,4.0
