band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,band_32,band_33,band_34,band_35,class
-0.11753873,-0.49448642,-1.4614325,-1.297207,-0.78079045,-0.44620493,-1.4384406,-1.3216892,-0.38025,-0.5734597,-1.6576002,-1.3427979,-0.5848061,-0.38193956,-1.4811136,-1.1256199,-0.10021798,-0.37511083,-1.7166389,-1.4578978,-0.3933548,-0.48964703,-1.4696316,-1.240834,-0.39641964,-0.4291099,-1.4588006,-1.3276613,-0.4130273,-0.4764276,-1.822743,-1.5043913,-0.5584038,-0.46900597,-1.8052604,-1.21715,5.0
0.31402415,0.16328512,-0.4535134,-0.47866368,0.15465386,-0.1015186,-0.9938264,-0.72577894,-0.27971405,-0.43172613,-1.2210544,-0.79809517,0.26806977,0.60844934,0.25895882,0.38941005,0.05339591,0.10896059,-0.521764,-0.3678765,-0.009926528,-0.25461742,-0.924115,-0.5799917,-0.15434827,0.41262183,0.54768807,0.14767025,0.054697126,0.25438857,-0.17732765,-0.05990662,-0.05546701,0.031149633,-0.39953938,-0.4590892,3.0
-1.5902001,-2.2742538,0.74270076,2.4086425,-1.9142278,-2.2100976,1.0551195,2.5048072,-1.7099713,-2.237547,0.85768646,2.7360616,-1.4024969,-1.9960845,0.7484017,2.2524698,-1.7567265,-2.0025043,1.2140983,2.147789,-1.6899228,-2.0156236,0.48053452,1.5900999,-0.81529236,-0.675269,-0.31764874,0.61006176,-1.062865,-0.93266994,-0.05546908,0.8415788,-0.92623186,-0.94288313,0.35331267,0.58856475,1.0
-0.07398243,-0.20515978,-1.2146276,-1.1252588,-0.01703919,-0.37292713,-1.2734643,-0.99870443,-0.32246804,-0.2778674,-1.4896103,-0.88461,-0.049602013,-0.1390486,-1.2025493,-0.9391422,-0.44188827,-0.056685388,-0.83011585,-0.8327164,-0.41445804,-0.204733,-1.1294265,-0.98753023,0.079584055,0.32764697,-0.97928786,-0.93783057,0.08376828,-0.19975266,-0.7549158,-0.72983813,0.2203056,-0.12746334,-0.86961436,-1.0343858,5.0
0.48105913,0.30833337,0.04900612,-0.28090608,0.32123297,0.4202704,0.02843727,-0.33279052,0.7014214,0.1905367,-0.2740531,-0.27280182,0.79701835,0.57484233,0.03454033,-0.36120325,0.88133734,0.2912967,0.05470545,-0.29761142,0.9556968,0.39148793,0.16097578,-0.52129614,0.7566223,0.47524998,-0.24795333,-0.37293175,0.8124597,0.53377974,0.025621867,-0.4310637,0.4338611,0.5048643,0.071977444,-0.09215135,3.0
-1.2719337,-0.024041256,-0.024385693,0.046996478,-1.5018259,-0.07867023,-0.23812419,-0.06171513,-1.0676204,-0.03252626,-0.38035113,-0.5096821,-1.3420075,-0.21783072,-0.29157823,-0.31910577,-1.2080158,-0.06170945,-0.084606126,-0.09058879,-1.0527455,-0.0019880072,-0.14375366,0.04266217,-1.302774,-0.233183,-0.36098602,-0.11858237,-1.5349633,-0.30740118,-0.5471276,-0.540894,-1.0029829,-0.0137233,-0.38866782,-0.07799953,0.0
-0.7053584,-1.0452205,-1.2322507,-0.8809976,-0.18927193,-0.3529412,-0.7798428,-1.0384909,-0.077149615,-0.2437242,-0.85572267,-0.88315165,-0.9336137,-1.2239473,-0.6291794,-0.40917167,-0.95307136,-0.9601878,-0.9232493,-0.82445705,-0.26817822,-0.24440357,-1.1083592,-0.97285026,-1.2557921,-1.3057237,-1.1398913,-0.7221314,-1.3098379,-1.138856,-1.1731907,-1.0147547,-0.8742112,-0.49678013,-1.2848002,-1.0621896,4.0
0.79126495,0.1810662,-0.8845698,-0.77423143,0.11985739,-0.28420156,-1.0086913,-1.1002313,-0.15266816,-0.10944628,-1.2523301,-1.228368,0.9971155,0.6996409,0.2829009,-0.15263565,0.7666295,0.24719213,-0.13053377,-0.41587332,-0.1191075,-0.107592344,-0.809539,-0.9074346,1.0261993,0.7444779,0.29914767,0.06495918,0.850991,0.2821074,-0.36923426,-0.5763989,0.21085715,-0.10078992,-0.9791731,-0.92808574,5.0
0.4398137,0.4231427,0.1748868,-0.27429542,0.43221232,0.20892923,-0.36872765,-0.39009118,0.6350052,0.21969911,-0.11543483,-0.31359705,0.86711466,0.26756397,0.13189381,-0.3725249,0.9311712,0.33931378,0.09567327,-0.473351,0.890617,0.6017054,0.33696866,-0.4752241,0.6920853,0.59999716,0.04284799,-0.3347842,0.4345281,0.48619688,-0.09758054,-0.1104194,0.44729304,0.32780996,-0.15388198,-0.37656155,3.0
0.7055703,0.4809166,0.26618993,-0.26376018,0.9393171,0.76662904,0.40574715,0.11148416,1.3620319,0.7062198,0.35403568,0.017000226,1.0433887,0.880702,0.10542492,-0.078113906,1.1534294,0.6065541,0.03591032,-0.022655012,1.1641134,0.8984597,0.6611669,0.0606598,1.423563,0.92976797,1.014236,0.14632855,1.1389102,1.2937968,0.88237005,0.16582942,0.9825285,0.875631,0.8888053,0.55293673,2.0
-0.2363043,-0.926204,-1.5914626,-1.3568796,-0.52457,-0.6778801,-1.7933716,-1.428737,-0.4518394,-0.7602911,-1.8909557,-1.4622576,-0.082964644,-0.6562786,-1.4860326,-1.0003318,-0.43173462,-0.49792662,-1.5244734,-1.298946,-0.45766857,-0.6359785,-1.872263,-1.6478128,-0.35219643,-0.27078205,-1.5027498,-1.2488945,-0.34984982,-0.4098356,-1.5731283,-1.106864,-0.3707607,-0.79298675,-1.5807016,-1.3035434,5.0
1.6925787,1.021989,0.4374897,0.14668408,1.5944713,0.5571437,-0.018059872,0.094530776,1.1165372,0.54121286,0.23298313,-0.12340508,0.50979507,0.3575573,-0.7099737,-0.44881707,0.1327597,-0.018240517,-1.075658,-0.92087847,-0.22890088,-0.32741082,-1.2275782,-1.0211164,-0.81713784,-0.76969486,-1.9775668,-1.4084857,-0.36626172,-0.56326,-1.5619978,-1.4026608,-0.6180068,-0.81953484,-1.9523594,-1.5155617,4.0
-0.11831296,0.19234489,0.26454797,0.1562204,-0.563019,-0.3910105,-0.046628702,0.1399961,-0.6154751,-0.62625223,0.43146205,0.55232304,0.050942637,0.40637383,0.6516926,-0.06336352,-0.67333573,-0.43615878,0.16269487,0.028433342,-0.73183215,-0.47425318,0.21734478,0.020500887,0.31648117,0.23816653,0.2558205,-0.24573776,-0.47670662,-0.1964155,-0.3539575,-0.4271896,-0.6311364,-0.18512139,-0.33545345,-0.32654825,4.0
-1.647473,-2.2225924,1.0698469,2.2102635,-1.7223318,-1.9203355,0.7755672,2.088095,-1.5367996,-2.0076585,0.9253475,1.954539,-1.6960274,-2.3312125,1.2450337,2.1817615,-1.4832747,-2.0865147,0.8901676,1.8426721,-1.715678,-1.8954693,0.63404053,1.6735088,-1.645273,-2.3622186,1.5150957,2.3545752,-1.3784145,-2.192694,0.76760113,1.5984166,-1.3580552,-1.8487631,0.29968122,0.9415215,1.0
-1.1205585,-0.31675297,-0.14793248,-0.10458389,-1.0189848,-0.45437822,-0.4228934,-0.5929935,-1.1762292,-0.30205423,-0.7462479,-0.3041625,-1.5900887,-0.2870185,-0.7095374,-0.24754542,-1.3848834,-0.6576717,-1.2550192,-0.43642497,-0.9018351,-0.67176175,-0.80257857,-0.7075251,-1.2066898,-0.48594058,-0.41318026,-0.095819496,-1.2282525,-0.75566924,-0.6807071,-0.48636386,-1.3966107,-0.80912316,-0.94780207,-0.56746393,0.0
1.480857,0.9500512,0.58462185,-0.006089369,1.4680918,1.2923324,0.9132251,0.29749596,1.4322592,1.2311308,0.6376204,0.13166344,1.6935109,1.2253114,0.952902,0.48807135,1.6922159,1.344964,0.8775409,0.32716894,1.3572059,1.1188877,0.8616498,0.52635264,1.4157833,1.0058215,1.1469779,0.5673579,1.4820019,1.1115674,0.8143515,0.14805828,1.4520526,1.1903327,0.7581738,0.3058578,2.0
-1.879401,-2.189315,1.6294498,2.6800346,-1.7032033,-2.0093539,1.5390646,1.9517394,-1.2159586,-1.4292648,0.7113172,1.0858877,-1.6052011,-2.0549328,1.3385532,2.7530482,-1.5963988,-1.980172,1.1584947,2.1873856,-1.716366,-1.8873582,1.0135776,1.4766215,-1.9109617,-2.1947246,1.7150006,2.433369,-1.5060968,-2.1754265,1.7030171,2.5476222,-1.7411605,-2.2542136,1.3970745,2.5916455,1.0
0.054809213,-0.17109872,-0.7397849,-0.6195584,-0.3222617,-1.1211609,-1.4699717,-1.6885915,-0.710455,-1.196618,-1.3000273,-1.2019453,0.16966036,-0.443707,-1.0482346,-0.65255815,-0.46349335,-1.0633777,-1.4828851,-1.3793788,-0.7870372,-1.3642925,-1.2830249,-1.5304326,-0.49162915,-0.29454634,-1.1976104,-1.3930904,-0.011514154,-0.44104657,-0.77575374,-0.9001889,-0.3858424,-1.2169604,-1.3559093,-1.4205725,4.0
1.6885626,1.1032141,0.9300543,0.22704184,1.8447125,1.0107161,0.70039856,0.1969135,1.8020623,1.0700821,0.64795876,0.3032045,1.4863425,1.1279371,0.78823966,0.2528878,1.5355872,1.0980045,0.8428854,0.35685563,1.6598049,0.957508,0.8138287,0.049532346,1.2385151,0.87950593,0.56925374,0.3599376,1.3951085,0.77692896,0.96749854,0.27328598,1.6872331,1.0717225,1.0219496,0.14148553,2.0
0.8562952,0.92877996,0.84058756,0.058398418,1.3368483,1.3119395,1.7859092,0.72854114,1.5009737,1.2632725,1.6643622,0.8149308,1.1945394,1.3321512,0.97230905,0.47493762,1.6560028,1.4654604,1.6070126,1.0047021,1.7144563,1.5381677,1.9452132,0.90375274,1.6792469,1.7062699,1.1754787,0.6048149,1.8532718,1.3964316,1.5594059,0.88814265,1.9415118,1.569315,1.864719,0.9420744,2.0
-0.098814,-0.01259709,0.0011456711,-0.20216507,-0.8523998,0.04904405,-0.5141717,-0.37978417,-0.41692385,0.14029127,-0.76573807,-0.76348305,-0.27518696,1.1197013,1.3046654,0.845126,-0.46355885,0.6355503,0.19429561,0.41596833,-0.56862867,0.07317809,-0.6479872,-0.20378897,-0.046811674,1.0731784,1.2651538,0.8140529,-0.53966147,0.79966325,0.7472573,0.5069861,-0.5320984,0.31861463,0.013423614,-0.25581503,0.0
-1.7709984,-2.135234,1.2174342,2.4804318,-1.203235,-1.5981567,0.5622507,1.120498,0.07860166,-0.20257893,-0.20232557,-0.5250561,-1.7186996,-2.1941252,1.4817383,2.899759,-1.8454267,-2.1554475,1.1472714,2.5572197,-1.2590357,-1.2150159,0.3895532,0.829581,-2.095498,-2.2552073,1.9006671,2.7858212,-2.003002,-2.2069745,1.8689121,2.937698,-1.7950559,-1.8008579,1.0928463,1.8618071,1.0
1.1105247,0.66752285,0.13268729,-0.2658202,1.1565695,0.96792805,0.33364218,0.1317514,1.4483207,0.85292304,0.68290657,0.17865206,0.80760795,0.6681646,0.36512005,-0.015249658,0.832393,0.7222184,0.23191094,-0.19910014,1.0208288,1.0170733,0.7718635,0.11816846,1.0051551,0.5945662,0.3974338,-0.02674163,1.4593341,0.93394256,0.360811,0.10335829,1.3875912,0.7947784,0.32390267,0.13490433,2.0
-0.564535,-0.8404992,-1.2167627,-0.67361665,-0.4610882,-0.795432,-0.9200017,-0.82239497,-0.51501656,-0.6679913,-0.86443824,-0.75780153,-0.117584914,-0.31990084,-0.5372518,-0.27713567,0.08203662,-0.353196,-0.557414,-0.011812997,0.006506368,0.044036478,-0.61659485,-0.37907186,0.18117724,0.7524103,0.49937856,0.07461999,0.65327156,0.5775862,0.2861678,0.21681249,0.46238026,0.5642779,-0.08342321,0.011473384,4.0
0.6175513,0.41958898,-0.40261045,-0.6277141,0.16044866,-0.108509414,-1.0600326,-0.69516015,0.06484212,-0.45057565,-1.3440113,-1.0229601,0.16725077,-0.12212711,-0.8417057,-0.5989063,0.15011172,-0.22697568,-1.2987847,-0.8888398,0.15052575,-0.13631101,-1.0320671,-0.70077044,0.21693522,-0.43821877,-0.79877007,-0.85294014,0.114788815,-0.15829594,-1.4003642,-0.89345694,0.17635947,-0.2637279,-1.1813719,-0.7531264,5.0
-0.8554785,-1.0707594,-2.1599514,-1.5996808,-1.1911908,-1.2226673,-2.0219924,-1.8559197,-1.2959622,-1.4181185,-1.6701534,-1.3941578,-1.3185397,-1.3958338,-1.6329967,-1.790396,-1.2287238,-1.455767,-1.5937276,-1.6842871,-1.1186223,-1.3064067,-1.548347,-1.8179519,-1.0899934,-1.3843447,-1.8052245,-1.3773832,-0.968801,-1.4537295,-1.6614001,-1.3902948,-0.98891366,-1.4708843,-1.8494498,-1.3303208,4.0
0.67822367,1.1643006,1.1637098,0.6903968,-0.2596452,0.774607,0.7441967,0.41512033,-0.9677317,0.09422899,0.33499825,0.11981326,0.39253876,1.0993731,0.65012306,0.7164308,-0.3859467,0.92301226,0.7458506,0.52532804,-0.75564134,0.50502455,-0.12345746,0.21443498,-0.31090456,0.5632644,1.0100653,0.40849286,-0.66473204,0.3718026,0.10093314,0.36091536,-0.9047891,0.058995143,-0.32543123,-0.039853428,0.0
-0.7274256,-0.7292168,-0.12465683,0.77858526,-1.1495022,-1.2689121,0.2885171,1.7343767,-1.3838547,-2.128271,0.7939431,2.5706818,-0.43870836,0.38790846,0.0014769379,-0.11041352,-0.4388862,-0.21611723,0.062467903,0.29597807,-0.78724945,-0.65408635,-0.22064693,0.3413655,-0.13937674,0.6430554,0.7965494,0.5310306,0.08153996,0.8474759,0.5442093,0.33636916,-0.33542255,-0.2269165,-0.09861454,0.1651905,0.0
0.41075855,0.9673613,0.85099626,0.7428268,-0.2038593,0.7745861,0.6659628,0.16210233,-0.16603613,0.34886193,0.147541,-0.12583904,-0.022034867,1.2381958,1.12428,0.889266,-0.41894394,0.9601515,0.69717133,0.40178838,-0.46804395,0.36942008,0.32738775,-0.048226308,0.17997052,1.3048031,1.0341535,0.9399531,-0.110679716,0.9000653,0.712338,0.19505785,0.010638365,0.3329461,-0.08104476,0.15221393,0.0
-0.6638552,-0.4859398,-2.0704615,-1.5615274,-0.68751067,-0.7474074,-1.8977747,-1.2841889,-0.33633506,-0.6498078,-1.669435,-1.387556,-1.1490963,-1.2184407,-2.7967186,-2.4839952,-0.87926716,-1.1550051,-2.6448483,-2.0212743,-0.7080851,-1.1708735,-1.9102215,-1.6741757,-0.7109796,-1.3287915,-2.215078,-2.1586926,-1.1328698,-1.2486562,-2.131727,-1.9858985,-0.8741827,-1.4395498,-1.905084,-1.8533567,4.0
-0.51451117,-0.6990105,-1.9012735,-1.4571135,-0.5397436,-0.70660406,-1.7255337,-1.3888342,-0.344703,-0.4941776,-1.8195609,-1.4228595,-0.59204304,-0.67899376,-1.4630499,-1.4389721,-0.4713949,-0.53211415,-1.4055039,-1.4505095,-0.39347872,-0.5168051,-1.3489282,-1.4685189,-0.53092426,-0.8174755,-1.5678358,-1.1978906,-0.37573367,-0.54118425,-1.3569057,-1.4248525,-0.23782171,-0.5356642,-1.1626778,-1.2473823,5.0
-1.8225634,-2.2551358,2.1273878,2.9282506,-1.8748735,-2.1993222,1.9079931,2.8736942,-1.9175264,-2.2729201,1.2939906,2.6344569,-1.9372109,-2.2796597,2.0744505,2.7934854,-1.7954013,-2.4377878,1.3117998,2.6976557,-1.650782,-2.181915,1.2678463,2.275557,-1.9712254,-2.1891737,1.2995659,2.4402263,-1.8179605,-2.1152956,1.8387959,2.4518552,-1.9461772,-2.3749142,1.6560739,2.1945841,1.0
-0.04855314,0.93640286,0.65827376,0.79056364,0.18303543,1.3081492,1.1595545,1.2642741,0.788654,1.3202755,1.3985685,0.92744464,-0.43642214,0.7268081,0.83059657,0.52932316,0.036524665,0.80481964,1.0458989,0.9118694,0.174241,1.1609507,1.2984012,0.97213364,-0.40648648,0.72856456,0.8607409,0.7316461,0.19901723,0.8785498,0.74343514,0.63168633,0.1360576,0.86173546,0.840122,0.5906163,0.0
1.3288736,1.1645688,1.1514776,0.87947273,0.761503,0.7537599,1.0381882,0.467667,0.12498997,0.49779314,0.70188767,0.3267523,-0.007934276,1.0114664,0.9673715,0.3856609,-0.18399186,0.88372326,0.89183545,0.70974207,-0.47734955,0.69899815,0.3841417,0.13448712,-0.352818,0.6512836,0.5900136,0.5174124,-0.766919,0.60561997,0.77844507,0.2293119,-0.8015448,0.08288131,-0.065394334,0.07966516,0.0
-1.8304822,-2.2499416,1.3666207,2.5487607,-1.4499793,-1.9153669,0.9221172,1.4357854,-1.4316489,-1.6747793,0.89333916,1.7684736,-1.6320373,-2.2349055,1.8103462,2.5513494,-1.7434355,-1.9787992,1.2856427,2.1117408,-1.1342372,-1.7134938,0.6388306,1.0989122,-1.4859114,-2.1924622,1.4616414,2.4265823,-1.505528,-2.1035223,1.1963385,2.292069,-1.5606753,-1.826122,1.0656531,1.4482104,1.0
-0.48955,-0.29646584,-1.1900356,-1.0286051,-0.44778553,-0.22730549,-0.9074993,-1.1162729,-0.16718438,-0.079245865,-0.9748649,-1.2671795,-0.33778444,-0.35871392,-1.5105219,-1.0002885,-0.11577575,-0.31656137,-0.9435509,-0.90035814,0.00042265357,-0.05510411,-1.1816126,-1.192149,-0.45678452,-0.14672717,-1.2610464,-1.0697176,0.23913455,-0.06398308,-0.927831,-0.71355003,-0.0044527976,-0.23692463,-0.8959034,-0.9867034,5.0
-0.2525162,-0.6150412,-1.2331916,-1.0419683,0.3725716,-0.28818616,-1.2913097,-1.4221537,-0.26726338,-0.35666853,-1.1485188,-1.2939845,0.051973738,-0.6069084,-1.7595148,-1.255234,-0.048952732,-0.47645664,-1.63297,-1.3127205,-0.026502378,-0.66208184,-1.3743298,-1.4550165,-0.2918206,-0.43873945,-1.5565077,-1.1550308,0.05418993,-0.54332703,-1.5620956,-1.19955,-0.026836222,-0.34709924,-1.2736099,-1.2477854,5.0
-0.7849247,0.16392954,0.72617817,-0.0059530567,-0.92601454,0.30085415,0.6907447,0.26733744,-0.9410518,0.5708672,0.73497295,0.2634686,-0.8797331,0.06758073,-0.07155537,-0.03626404,-0.7040078,0.37711918,0.5554053,0.20820513,-0.5907569,0.45856428,0.7870478,0.24212259,-1.3278091,0.08763902,-0.25453818,-0.18724427,-0.57738227,0.07660613,0.047348477,0.19985159,-0.897951,0.1261228,0.26896203,-0.069270805,0.0
1.1836021,0.90796244,0.56990725,0.15285741,1.0793132,0.95121527,0.13100363,0.16539612,1.3722444,0.7851591,0.22790919,0.0014978247,0.9202903,1.1220806,0.8434606,0.06343391,1.0940337,0.74200237,0.36567357,0.14549941,1.5586247,0.8389454,0.4419993,-0.060290325,1.0609492,1.1104338,0.7972401,0.2256689,1.3283236,0.9471864,0.55791664,0.28928563,1.5333884,0.81257725,0.5255858,0.33335206,3.0
0.7465081,0.57300746,-0.041486725,-0.21659021,0.81656384,0.70720696,0.31536135,-0.28347316,0.93070865,0.61991817,0.09128322,-0.30235866,1.1977681,0.7064801,-0.013434409,-0.11442952,0.77087855,0.7171983,0.24007088,-0.16943866,1.0762762,0.57013416,0.42237267,-0.11595226,1.3146373,1.1769214,0.2579218,0.035284348,0.95987606,0.71141934,0.2276491,-0.12571442,1.0517585,0.87435585,-0.028442485,-0.11662767,2.0
1.7380656,1.2328261,0.8646469,0.457577,1.8540014,1.2943434,0.685768,0.30740228,1.3953725,0.9757119,0.42170253,-0.030432303,1.9626124,1.3687918,0.9834419,0.38090515,2.2683103,1.3426906,1.2777687,0.7172723,2.1372461,1.2227516,1.0413244,0.18349795,1.6133618,1.0851715,1.0638682,0.46787727,2.1792512,1.1744761,1.346239,0.30519274,2.2687845,1.2021409,1.1043268,0.48641977,2.0
0.13615823,-0.1317668,-1.2701172,-0.88944405,0.25682244,-0.20699266,-0.40176484,-1.0521456,0.1700974,0.003518797,-0.19217843,-0.875138,0.25670388,-0.27325368,-0.7100018,-0.69590956,0.09798632,-0.011171255,-0.6741446,-0.5824541,0.28250244,-0.2758776,-0.98473406,-0.82923037,0.5582768,-0.13654003,-0.9384049,-0.9646408,0.3665008,0.11813296,-0.5946139,-0.49446064,0.65983313,0.1737036,-0.759391,-0.5419059,5.0
-1.6413426,-2.100539,0.8147594,2.1942225,-1.9007022,-2.0824451,1.0487143,2.5512614,-1.2641019,-1.8861198,0.83298695,2.0507643,-1.0136836,-1.767303,0.8191795,1.8635244,-1.0479256,-1.1335357,-0.08450042,0.5515784,-0.52890617,-0.7681723,-0.84124464,-0.368319,-0.1142138,-0.40949398,-1.2099837,-0.9808889,-0.32462728,-0.53260285,-1.5169164,-1.4074494,-0.07916075,-0.6595982,-1.1878179,-1.529155,1.0
0.53780955,-0.0045578806,-0.29149717,-0.44825068,0.11781257,0.32785735,-0.21322025,-0.21318458,0.30070573,0.050130326,-0.6231434,-0.2739402,0.40393028,0.02370247,-0.8152417,-0.58978605,-0.08717511,-0.32491982,-1.2661016,-1.0768381,-0.091167666,-0.35013416,-1.5536635,-0.93721664,-0.08001396,-0.5602619,-1.4888158,-1.3788984,-0.03744571,-0.45592877,-1.5472785,-1.3753909,-0.118298486,-0.58979326,-1.4014658,-1.1834555,5.0
1.4127021,0.86098266,0.72664607,0.15958776,1.0604218,0.7938784,0.18912725,0.07762615,1.1893876,0.88785195,0.2809038,0.047414526,1.4275385,1.2678094,0.7350626,0.34716082,1.1715162,1.081188,0.5172021,0.23417616,1.3738326,0.8723625,0.5213505,0.14478596,1.3066272,0.81738997,0.3901273,0.11403394,1.3028558,1.1056392,0.5950539,0.1790969,1.3315101,1.1907731,0.95934975,0.5398446,2.0
0.76978594,0.12481718,-0.4134168,-0.63759726,0.13486819,0.15592343,-0.7190737,-0.6796387,-0.08122958,-0.16354375,-0.8162015,-1.0502372,0.5534721,0.18130411,-0.6012526,-0.4806443,0.7025944,0.20174442,-0.4827816,-0.49384204,-0.09642568,-0.07737085,-0.39976928,-0.8618961,0.60547435,0.008155607,-0.4427595,-0.843374,0.7007054,0.33949846,-0.25166935,-0.66674644,0.4622977,0.111414574,-0.26475036,-0.78687525,3.0
0.7163518,0.86555713,0.6178089,0.2368685,1.4367577,1.0255845,0.7580239,0.5337388,1.1698198,1.1460493,0.5753896,0.26019946,-0.66626304,-0.5011834,-1.5143574,-1.3254453,-0.34388453,-0.31595522,-0.8499906,-1.0211923,0.71123314,0.68262875,0.34767565,0.06673597,-0.22948228,-0.4600662,-1.1660691,-1.3901328,-0.375425,-0.35143378,-1.0254416,-1.033285,0.15993026,0.07718485,-0.56648445,-0.62899745,5.0
