band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,band_32,band_33,band_34,band_35,class
-0.53611344,-0.54075825,-1.6947274,-1.3891469,-0.13363944,-0.6068138,-1.3437366,-1.1053436,-0.14184259,-0.34300917,-1.00517,-0.90886635,-0.004462088,-0.50485796,-1.5753652,-1.210656,0.053015612,-0.35335836,-1.3775929,-1.18124,0.04257061,-0.40800333,-1.4259292,-1.1664155,-0.007733989,-0.5766778,-1.764242,-1.0683963,-0.24780236,-0.3525183,-1.3926998,-1.3216292,-0.12678128,-0.3847459,-1.5725175,-1.1735934,5.0
0.040929217,0.91287607,0.9251304,0.5812833,-0.124683455,1.2425237,1.154485,0.6450366,0.22100772,1.5532402,1.4029511,0.90793353,-0.27073574,1.3011165,1.0525423,0.67092484,-0.27074462,1.0772147,0.845582,0.6266289,-0.12033376,0.9269495,1.1500552,0.9765689,0.14148583,0.9214972,1.1184403,0.860873,-0.05182783,1.3264275,0.87769496,0.7364279,-0.19466539,1.031441,1.5039412,0.8696723,0.0
-0.6744313,-1.0869459,-1.302659,-0.9625068,-0.22103427,-0.17502484,-0.73494476,-1.0777215,-0.09887562,-0.12326764,-0.96670574,-0.9437376,-1.11075,-1.3440808,-0.6322294,-0.4487834,-0.91669846,-1.0821313,-0.90063626,-0.8825012,-0.20649508,-0.44096893,-1.1108265,-0.9307142,-1.3096944,-1.2381275,-1.1803008,-0.7346134,-1.1701401,-1.1420345,-1.2471069,-1.0992147,-0.64972925,-0.36654156,-1.0727627,-1.131839,4.0
0.07736739,-0.44367668,-0.9111088,-1.3271682,-0.6204027,-0.6036072,-1.8310025,-1.0288111,-0.29647732,-0.5119136,-0.46201092,-0.34239742,1.0878365,0.66452134,0.2720163,-0.21302892,0.24592403,0.59660625,-0.46002793,-0.53892905,0.44886458,0.8627099,0.5356202,0.021744948,1.351853,1.4730138,1.2896832,1.0174758,0.9221173,1.2104776,0.74768305,0.6301943,0.8943952,1.0750865,0.65685487,0.3481134,2.0
1.3072057,0.9096807,0.3977912,0.1393755,1.7192092,1.4031227,0.71359205,0.53952587,1.6567746,1.3619019,0.8592821,0.66656595,1.5293545,0.66932756,0.2825436,-0.0964673,1.379141,0.94754934,0.85731,0.1135977,1.4983518,1.364443,1.2781832,0.40794185,1.3290313,0.78990436,0.72631294,0.33717257,1.1524649,0.7816237,0.8692671,0.19954568,1.3990527,1.1998856,0.8934562,0.52987015,2.0
1.4061474,0.9325939,-0.06668904,-0.07115175,1.3277428,0.8989653,0.6450275,-0.036961753,1.3438573,0.770821,0.8800221,0.012389523,1.0305148,0.77672875,0.29318926,-0.15843946,1.2957252,0.8362303,-0.11125875,-0.07511524,0.87316096,0.70109165,0.4480527,0.11598391,1.0032666,0.69336313,0.18517853,-0.1409394,0.84297353,0.48301345,0.14251488,-0.21031773,0.72860813,0.59783113,0.4318765,-0.18164034,2.0
-1.7864344,-2.3465645,1.8005785,2.5297759,-2.0256932,-2.2250657,1.728982,2.7024243,-1.540062,-1.9202298,2.0433261,2.690557,-1.4779886,-2.1291468,1.7412479,2.4817128,-1.4252335,-2.1541774,1.4698613,2.192251,-1.7061293,-2.2784188,1.0849162,2.3565664,-1.713441,-2.490996,1.5722625,2.806962,-1.6302563,-2.2980478,1.374152,2.1793892,-1.5635668,-2.150284,1.1604022,2.380021,1.0
-0.13170378,-0.57628113,-1.1177473,-1.210262,0.12570018,-0.27492172,-1.2376337,-1.0979962,0.24106072,-0.31873626,-0.9645013,-1.2612007,-0.5438995,-0.18581223,-1.2991426,-1.416889,-0.15251763,-0.37363866,-1.3623372,-0.949081,-0.2813773,-0.141833,-1.3465133,-1.1640699,-0.017095068,-0.23451614,-1.4205376,-1.2170025,0.03228155,-0.39409038,-1.4994851,-1.3324049,-0.33489773,-0.31674942,-1.3387986,-1.3253175,5.0
-0.47553325,-0.6509694,-1.1450782,-0.6531958,-0.0022700338,-0.63218445,-1.0397019,-0.6467395,-0.5064422,-0.75939167,-1.3460846,-0.7878495,-0.7245922,-1.1845133,-1.2107426,-0.705217,-1.1641119,-1.0905547,-1.4170245,-0.73246926,-0.95350593,-1.0223273,-1.5603305,-0.86130184,-1.1345124,-1.6052879,-1.1527252,-0.27357343,-1.5305114,-1.8269656,-1.5575249,-0.22646445,-1.5882932,-1.5688175,-1.816063,-0.722827,4.0
-0.7894603,-1.1483606,-1.3842344,-1.0348016,-0.64806443,-1.2365931,-1.3032414,-0.63807774,-0.66378367,-0.6936845,-0.5684704,-0.18784742,-1.125868,-1.5053084,-1.5878625,-1.1325803,-0.69567853,-1.027018,-1.3100512,-0.7095798,-0.43661892,-0.999275,-0.597381,-0.30332685,-1.2974484,-1.418682,-1.1378379,-1.0540346,-1.2048794,-1.6154809,-1.4186093,-0.9051966,-0.91845757,-1.261872,-1.490699,-0.8440047,4.0
-0.23503001,-0.6400248,-0.7011839,-0.50763786,-0.93617517,-1.1600204,-1.1990507,-0.7059548,-0.70064384,-1.3354418,-1.3297786,-0.96941316,0.29803452,-0.74698454,-0.86837786,-0.5498328,-0.8940975,-1.0461552,-1.0674093,-0.47310036,-0.8830422,-1.1309222,-1.0816331,-0.58645034,-0.22096105,-0.6584906,-0.2765574,-0.12567261,-0.50876963,-0.8574057,-0.8124561,-0.2522164,-0.6763548,-1.0922847,-0.85253376,-0.15596199,4.0
-1.4383998,-0.61071974,-0.97015226,-0.2620776,-1.1989046,-0.5417594,-0.9582679,-0.27665904,-1.0202572,-0.22307017,-0.49156582,-0.38252953,-1.2501069,-0.5830097,-0.53345054,-0.36646825,-1.3333296,-0.28635383,-0.48965076,-0.38168445,-1.0739933,0.14486457,-0.045660336,-0.26363578,-1.4669703,-0.58372617,-0.52887565,-0.25312844,-1.5495744,-0.4204575,-0.51560605,-0.13570465,-1.2508714,-0.089062534,-0.03483648,-0.043711275,0.0
0.54344463,0.31911322,-0.46363217,-0.5666402,0.37109384,0.14848979,-0.40198007,-0.80631685,0.7534182,0.51327735,-0.063226484,-0.43178982,0.9755126,0.3130422,-0.1260047,-0.6063412,0.9746265,0.23532382,-0.17466377,-0.45706293,0.95982635,0.41480827,-0.3045807,-0.58740216,0.9697926,0.5846469,-0.34453702,-0.3562363,0.5359009,0.37615833,-0.3999037,-0.54893833,0.40155846,0.39928117,-0.27714592,-0.5980937,3.0
1.1868881,0.55938375,0.09028898,-0.17117317,1.2126318,0.65250444,0.0818199,0.21701923,1.4986432,0.74865717,0.81098884,0.29365674,1.0424486,0.79140186,0.30971354,0.00536955,1.4447523,0.90083015,0.5364553,0.32968035,1.4194541,0.90732694,0.60893035,0.35391158,1.1159436,0.66299975,0.3711704,-0.105642796,0.9993979,0.8822543,0.87396103,0.09673511,1.456873,0.90124035,0.571364,0.54114413,2.0
