REGION-CENTROID-COL,REGION-CENTROID-ROW,REGION-PIXEL-COUNT,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN,class
-1.6119957,1.090251,0.0,-0.37870347,-0.14771183,0.30113247,0.038335666,-0.090611525,-0.039154217,-0.18689205,-0.094626516,0.04266622,-0.23857896,0.16694592,0.1258106,-0.38931403,-0.07186549,-0.47953337,-0.4246235,4.0
-1.4644995,0.8616747,0.0,-0.4106439,-0.09764091,-0.36930308,-0.16354117,-0.33826673,-0.24944344,-0.7183506,-0.6169411,-0.8543206,-0.4598861,0.59568787,-1.3085301,1.6060226,-0.8062716,-0.29059014,2.3769896,3.0
0.5965987,0.110914655,0.0,-0.41970575,-0.22400188,-0.66047823,-0.057200633,-0.62004995,-0.16923632,-0.9368412,-0.94726837,-0.82074004,-0.9322786,1.0542682,-0.8658599,0.34814435,-0.93497616,2.588933,-0.40094185,6.0
-0.91912216,1.9513358,0.0,2.3875399,-0.17813681,0.0980199,0.067708485,-0.084117696,-0.19276245,-0.5814452,-0.5432148,-0.7499695,-0.4601022,0.35168463,-1.2684623,1.9288074,-0.73564327,-0.090907805,2.2562916,3.0
0.14832382,-0.091671355,0.0,2.3278434,-0.08681344,-0.0979414,-0.077880256,0.02130772,-0.16647388,-0.18853454,-0.4637573,-0.31464744,-0.48045123,0.6469438,-0.10137834,-0.5137733,-0.3716109,-0.14137083,-0.41775995,0.0
-1.1054325,1.8826523,0.0,-0.30465144,-0.12702239,-0.0282035,-0.16402626,-0.22045355,-0.19135027,-0.6389353,-0.8352434,-0.8653834,-0.4680617,0.33653253,-1.2415161,2.0048428,-0.76769024,0.3981744,2.3552892,3.0
0.8273315,-1.2817545,0.0,-0.29344213,-0.24024881,-0.5462493,-0.04315739,-0.40936765,-0.24726081,1.558632,1.4514273,1.8622669,1.5977758,-2.5744636,2.2457497,-1.534181,1.7668512,-0.6137925,-0.41983476,5.0
-1.3060035,0.6991461,0.0,-0.41740006,-0.2760894,-0.22384425,-0.22646457,-0.21303545,-0.060720284,-0.90886796,-0.67941576,-0.7698473,-0.7968059,0.5595402,-0.44851363,0.13395788,-0.8553758,0.5090932,-0.3933313,1.0
-1.2957479,-0.62216806,0.0,-0.38936636,-0.28448772,0.0036163852,0.003319818,0.08095357,-0.20503572,-0.44712943,-0.3607719,-0.43769133,-0.61745524,0.6383246,-0.08014264,-0.5827318,-0.45714152,-0.11869779,-0.42254955,0.0
1.115514,0.5248949,0.0,-0.3805923,-0.26320007,-0.6357058,-0.13778985,-0.5765531,-0.17964338,-0.9521814,-0.8829753,-0.8621023,-1.0200037,1.2686635,-1.0014342,0.6750496,-1.0398501,-1.9653059,0.81547105,6.0
-1.0653982,-0.6602909,0.0,-0.47512674,-0.22840406,-0.45817307,-0.15299237,-0.48304474,-0.17486528,1.9148957,2.0579038,1.9263645,2.123546,-0.668582,1.2683824,-1.5040282,2.0118444,-1.0530745,-0.45683432,5.0
-0.68828386,-0.76266855,0.0,-0.37930182,-0.32050368,0.093953125,-0.032254357,-0.049123734,0.056177646,-0.35043177,-0.2558209,-0.35397807,-0.36015466,1.0261217,-0.03710068,-0.80105734,-0.3686121,-0.09472613,-0.20612517,0.0
0.48490506,1.0955265,0.0,-0.43226814,-0.15858005,0.27850625,0.20760617,0.37687147,-0.18619512,0.548305,0.66692144,0.63099104,0.44782495,-0.38122705,1.0360814,-1.5147282,0.57907325,-0.5020299,-0.37070805,4.0
-1.6618912,-0.47800773,0.0,-0.2811478,-0.1432896,-0.265482,-0.09828623,-0.0029278705,-0.082576476,-0.8290075,-0.7802503,-0.87769,-0.8877942,0.6866064,-0.8984932,0.97060263,-1.0106122,0.8879813,-0.9338654,2.0
1.040988,0.15380272,0.0,-0.38674647,-0.13298617,-0.7285559,0.018742783,-0.6044542,-0.17801072,-0.94927853,-0.8506269,-1.0241458,-1.008946,1.0958534,-0.86803746,0.70756096,-1.0741558,2.5254526,-0.41858467,6.0
-1.6513416,-0.31056947,0.0,-0.40039587,-0.16385503,-0.7345117,-0.08293343,-0.5609503,-0.048164535,-1.1325705,-0.94180274,-1.0877308,-0.9971024,1.0829409,-0.8936405,0.50701565,-1.0971887,2.4292061,-0.54904103,2.0
-1.4760139,-0.024402503,0.0,-0.38729832,-0.13826895,-0.46879184,-0.029401332,-0.49237472,-0.2057188,-1.0035785,-0.9625501,-1.0419871,-0.8365364,0.83652073,-0.7575951,0.5219761,-1.0605618,2.4083474,-0.48978144,2.0
0.4900036,1.1544669,0.0,-0.29651713,-0.23391438,0.642861,-0.18871121,0.13032235,-0.1252138,0.58660233,0.49863178,0.50814867,0.5523543,-0.2388959,0.9225066,-1.3792292,0.6471699,-0.5829402,-0.38424015,4.0
1.6823072,-1.6243134,0.0,-0.42012626,4.193674,-0.43615824,-0.03336938,0.23489816,-0.08080648,-0.7363596,-0.7321461,-0.87535065,-0.8547045,0.50313544,-0.36132693,0.13592297,-0.8872639,0.8822962,-0.4074418,6.0
-0.052637465,0.9738932,0.0,-0.41348657,-0.24265839,0.039390177,-0.1141172,0.2362761,-0.15454818,0.17378265,0.34500962,0.3270257,0.25897515,-0.15141623,0.42262733,-0.84321153,0.3599721,-0.6322915,-0.4905359,4.0
0.60249877,-0.22327274,0.0,-0.40329584,-0.23557761,-0.19291946,-0.10184124,-0.47555056,-0.16354865,-0.120881185,-0.2391185,-0.06523329,-0.25374752,-0.47208232,0.58054215,-0.37966785,-0.16634645,0.025756596,-0.5082632,6.0
-1.2749106,-0.7249017,0.0,-0.25140342,-0.18119963,-0.049481243,-0.09468714,-0.12064901,-0.13490419,-0.58603257,-0.4284331,-0.4480106,-0.6195829,1.3530092,-0.60297817,-0.38587508,-0.48378256,-0.008225255,-0.040992532,0.0
-0.18979862,1.019361,0.0,-0.33371764,-0.11734577,0.43259126,-0.07284045,0.52333677,-0.15926775,0.53551793,0.5496425,0.7617834,0.28646865,-0.5900307,1.167985,-1.2207232,0.5487974,-0.49145713,-0.36651692,4.0
1.23792,-0.56301486,0.0,-0.28911635,-0.2219123,-0.4461907,-0.14187813,-0.52319944,-0.130842,-0.5977236,-0.5470776,-0.44928476,-0.53143936,0.061495587,0.038557656,-0.18226613,-0.4839645,0.15895663,-0.42457566,6.0
-1.378759,-0.58117235,0.0,2.325149,-0.26903442,0.050052047,0.032001514,0.05548765,-0.096339375,-0.37582585,-0.3814136,-0.5552961,-0.60601866,1.2597712,-0.25906566,-0.4087518,-0.44232696,-0.1549485,-0.09221178,0.0
0.15273157,-0.42974445,0.0,-0.3646073,-0.23990646,-0.36686975,-0.042641006,-0.11758236,-0.034956507,-0.30484787,-0.36301738,-0.41780913,-0.4229016,0.85004985,-0.15875128,-0.7593916,-0.28690612,-0.07941837,-0.12217321,0.0
-0.73731154,0.11802434,0.0,-0.5062439,-0.20553276,-0.6570213,-0.12338651,-0.39546382,-0.06366565,-0.8796551,-0.7405822,-0.73984444,-0.8752745,1.5827179,-1.007455,0.096595205,-0.8706015,0.92132,0.36157793,0.0
1.4375951,-0.39408386,0.0,-0.2932133,-0.14133707,-0.294545,-0.20006995,-0.43273103,-0.08968456,-0.88573724,-0.86621934,-0.79573107,-0.96562165,0.47168154,-0.48458582,0.53618497,-0.89595854,2.0949128,-0.6919981,2.0
0.9357859,2.0819411,0.0,-0.33294365,-0.21824571,-0.15839878,-0.081124745,0.24041753,0.001700553,-0.79221714,-0.7238909,-1.0052627,-0.6034452,0.73143834,-1.3689773,1.2401274,-0.84027123,-0.30177045,2.4119015,3.0
0.3851485,-1.6726632,0.0,-0.30104727,-0.16293034,-0.40788826,-0.10377188,-0.41248208,-0.055291794,2.2521942,2.431237,2.3401802,2.4300041,-1.4993417,1.0283052,-0.38490075,2.1859746,-1.1742938,-0.66381794,5.0
-0.18758513,0.86557907,0.0,-0.29452127,-0.1054885,-0.6075434,-0.053945147,-0.22452682,0.003905436,-0.5969146,-0.5997599,-0.8209619,-0.45026794,0.5215985,-1.1990798,1.6742716,-0.6193594,-0.37964278,2.5097327,3.0
1.4901347,-1.4339675,0.0,-0.43801987,-0.21682364,-0.22156203,-0.011394773,-0.3468626,-0.019365735,2.3400726,2.220941,2.075606,2.3540494,-1.8936706,1.4960177,-0.5195617,2.192938,-0.9487688,-0.68970376,5.0
-0.92635876,-0.4646129,0.0,-0.45380324,-0.27184823,0.1901552,-0.13126451,-0.093074255,-0.10006197,-0.7470339,-0.96687084,-0.87937725,-0.8459832,0.26440817,-0.35842597,0.35367814,-0.8972106,2.0255399,-0.6683331,2.0
1.4930259,-0.7640096,0.0,-0.46966743,-0.27162442,-0.1969887,-0.16227798,-0.4305798,-0.013283152,-0.78151125,-0.9651922,-0.8975046,-0.84196186,0.43369102,-0.5814235,0.35892427,-0.8285614,2.166728,-0.5304655,2.0
0.06573521,0.19286764,0.0,-0.42716056,-0.22727202,0.45617688,-0.040387273,0.21269159,0.01991296,-0.91578203,-0.9043136,-0.676946,-0.8285716,0.26455528,-0.5063164,0.41157764,-0.82897323,1.791471,-0.6049966,2.0
-1.3907626,-0.6256017,0.0,-0.2855149,-0.12231689,-0.33064145,-0.15435778,-0.3972423,-0.10715418,2.0039763,2.1590898,2.0582998,1.8786327,-0.74571604,1.313031,-1.0313897,1.8449109,-1.1307638,-0.34752148,5.0
1.2863857,-0.71678764,0.0,-0.3742445,-0.25472698,-0.41010636,-0.11764455,-0.52534485,-0.13680269,1.3827198,1.0446607,1.7793318,1.3258731,-3.2217457,2.9150887,-1.7569808,1.5924301,-0.16335914,-0.50952834,5.0
-0.34116384,1.8370124,0.0,-0.41343224,-0.11983828,-0.14307766,-0.031408038,-0.29219785,-0.11619622,-0.5573575,-0.72982836,-0.75542784,-0.43029064,0.27057022,-1.3469279,2.1121774,-0.65404266,-0.06020406,2.3361647,3.0
1.3161066,0.54376495,0.0,-0.36761412,-0.105189584,-0.6059013,0.012496661,-0.58806103,-0.28678787,-0.87934,-0.8418357,-1.0864174,-1.0169287,1.2125754,-0.9903774,0.66020995,-1.1218088,-1.903713,0.8536838,6.0
1.0479038,-1.5831132,0.0,-0.40873525,-0.13711119,0.0010545126,-0.061033927,-0.55554944,-0.08463969,-0.6464473,-0.62784564,-0.49971196,-0.7001787,0.09470624,-0.20056614,-0.045363147,-0.47726175,0.2505558,-0.5745342,6.0
0.5937445,-1.3530644,0.0,-0.26055858,-0.25573334,-0.452737,-0.13841318,-0.6215643,-0.05495863,1.7125247,1.5562611,1.7717298,1.7010235,-2.4286373,2.4757164,-1.3775961,1.8282489,-0.527718,-0.619434,5.0
-0.39079836,-0.90135306,0.0,-0.3623061,-0.11892889,0.19572327,-0.070994176,-0.28773394,-0.17158213,-0.30921856,-0.23375914,-0.28326768,-0.40278423,0.29030272,0.26170415,-0.9880039,-0.23912281,-0.015990315,-0.41229302,0.0
0.67449945,0.62909496,0.0,-0.40659145,-0.25900078,0.22181185,0.0050328914,2.8307686,0.009066231,0.07410691,0.17057244,0.172286,0.049338315,-0.4303875,0.36152235,-0.1394122,0.020030517,-0.7188584,-0.61386603,4.0
1.2010875,-1.432466,0.0,-0.41023505,-0.1213529,-0.5604391,-0.10984947,-0.60104847,-0.10410962,-0.72284967,-0.7847133,-0.688807,-0.810966,0.3999033,-0.21669951,0.057305187,-0.7083375,0.97365373,-0.45130515,6.0
1.5598029,-0.23136048,0.0,-0.38847798,-0.23305716,1.5277152,0.0052747987,-0.3588778,-0.2883887,-0.34590867,-0.34433421,-0.28700298,-0.41471267,0.1360675,-0.11406002,0.00020221923,-0.35747144,-0.21345527,-0.49805292,6.0
0.29474688,0.31275955,0.0,-0.30682278,-0.14189976,0.7755325,-0.14102785,-0.14339855,-0.109840676,-0.20439851,-0.19148847,-0.37564075,-0.35153067,0.4255259,-0.14521515,-0.025055096,-0.40934744,-0.6821535,-0.44904083,1.0
-1.1494311,-0.5473326,0.0,2.2169876,-0.14383206,-0.43246943,-0.10483022,-0.25050724,-0.2170428,-0.5672454,-0.63037455,-0.36673647,-0.52474487,-0.034610037,0.45785826,-0.34413147,-0.4389533,0.5644946,-0.55273527,6.0
0.48575833,1.1819776,0.0,-0.44586775,-0.14231752,0.36905918,-0.044367027,1.177886,-0.0909947,0.5164839,0.3361831,0.35954565,0.3838589,-0.39472723,0.7394199,-0.5393287,0.43393442,-0.6699653,-0.4921018,4.0
-0.512061,0.3156582,0.0,-0.3189134,-0.16199195,-0.44266167,-0.0765872,-0.5108887,-0.21487682,-0.91630495,-0.80186355,-0.9274055,-0.9753425,0.6545032,-0.53102356,0.34863436,-0.9740206,1.9748526,-0.3939411,6.0
0.9320432,-1.1844437,0.0,-0.36126536,-0.12611014,-0.37612638,-0.17797731,-0.3139221,-0.08155093,2.3212583,2.2406478,2.0739446,2.204788,-1.7109342,1.4448718,-0.69975716,2.2836683,-0.8870987,-0.50919175,5.0
1.3391944,0.13632667,0.0,-0.40243697,-0.1375286,-0.41428176,-0.0657408,-0.42173207,-0.10606216,-0.8373039,-0.7134489,-0.9007657,-0.8531114,1.3754076,-0.9449579,0.1447782,-0.9242644,0.62265456,0.021948826,0.0
-1.3736048,-1.1289299,0.0,-0.30543652,-0.25647682,-0.31988776,0.008870457,-0.0066231685,-0.20211563,-0.47843716,-0.33907267,-0.35048333,-0.4371377,1.0225124,-0.11762428,-0.5921363,-0.5078378,-0.0674646,-0.18597324,0.0
-1.0656264,-0.5870224,0.0,-0.26997826,-0.26388782,-0.41974944,-0.15702727,-0.48984283,-0.1945303,-0.92392397,-0.9626421,-0.88861483,-0.9281093,0.5100229,-0.49624708,0.2027055,-0.88339204,2.5040236,-0.5105828,2.0
-1.0336642,0.04273008,0.0,-0.40617597,-0.15128829,-0.32650095,0.08212054,-0.4409148,-0.11602287,-0.49384952,-0.72016495,-0.34277728,-0.61112577,-1.089249,0.87439704,-0.25532722,-0.27636757,1.2117587,-0.6710708,2.0
-0.35374135,0.26966235,0.0,-0.45018554,-0.1547956,-0.34636423,-0.21033399,1.8034209,0.22834209,-0.7796579,-0.5980511,-0.5186012,-0.6657143,0.35393393,-0.17220946,-0.010348666,-0.6375966,0.5795808,-0.66115516,1.0
1.4747318,1.5059853,0.0,2.3648977,-0.2622817,0.24450241,0.09827508,-0.1325328,-0.09375753,-0.5333907,-0.681692,-0.718524,-0.37672868,0.31566554,-1.1041249,1.5211145,-0.67118084,-0.3886921,2.605541,3.0
0.094309255,-0.507872,0.0,-0.3550534,4.1046185,6.027395,4.2326593,8.022851,12.173094,0.13480626,-0.063386075,0.13827083,0.22649345,-0.73915607,0.46218163,0.052679386,0.09952186,-0.21573022,-0.49468493,2.0
-1.0588431,-1.2422591,0.0,-0.4225627,-0.26414213,0.059598375,-0.17669913,-0.22127421,-0.017923452,-0.335382,-0.44686487,-0.36673358,-0.47861993,0.7963814,0.058794536,-0.62195635,-0.4083187,0.014776074,-0.14920439,0.0
-0.769698,-0.09616756,0.0,-0.39666688,-0.23973396,-0.80021226,-0.12110167,-0.60878813,-0.08254163,-0.9974798,-1.034349,-1.0084456,-0.8850601,0.9771051,-1.1249002,0.6684435,-1.055356,2.5525594,-0.29718325,2.0
1.4930668,-1.3791443,0.0,-0.4234091,-0.198736,-0.49726608,-0.19644363,-0.23395106,-0.15166837,2.495315,2.6561332,2.301167,2.748875,-0.8262003,0.6283767,-0.15428999,2.2845402,-1.3783526,-0.71774644,5.0
-0.56591684,-1.0620545,0.0,-0.30528146,-0.1926284,-0.2807696,-0.24207456,-0.28780416,-0.114626564,1.8483534,1.8787084,1.9756799,1.8672826,-2.2244997,1.5822282,-0.40520126,1.8585382,-0.89060885,-0.5827873,5.0
0.9355742,-0.36171222,0.0,-0.44223413,-0.14346837,-0.3773765,-0.050808407,-0.44805184,-0.025384557,0.18236504,0.1842855,0.32427818,0.019404924,-0.57053673,0.6829411,-0.83032626,0.24517155,-0.50492364,-0.50305337,1.0
0.58452636,0.22079065,0.0,-0.29840735,-0.28247502,0.07893434,-0.12647495,1.7675647,-0.07070903,-0.018716533,-0.16454464,0.11629646,-0.09737325,-0.18830867,0.3817842,-0.53518254,0.06616353,-0.37207416,-0.44090828,1.0
-0.076177344,2.0190997,0.0,-0.35147828,-0.13475901,-0.24607308,0.032788653,-0.24589244,-0.09088521,-0.8760421,-0.76840705,-0.8383492,-0.63428855,0.82877576,-1.4802736,1.7456121,-0.7620411,0.58525884,2.135079,3.0
-1.3924679,-0.055470962,0.0,-0.32811767,-0.117856786,-0.10697766,-0.001514933,-0.13663006,-0.1126853,0.67977387,0.52684796,0.7817708,0.5308659,-1.235993,1.4700636,-1.3987302,0.7874761,-0.26951963,-0.48957974,1.0
-1.6629369,1.1251088,0.0,-0.36456075,-0.18832017,-0.14840077,-0.096954405,2.3739548,0.82839894,-0.32734546,-0.37516794,-0.33152974,-0.45407382,0.5399027,-0.29422137,-0.23871511,-0.36908475,-1.0211189,-0.26705974,4.0
0.8086695,-0.25032067,0.0,-0.4766609,-0.10641802,-0.64412934,-0.20365801,-0.3983871,-0.17391144,2.6254337,2.5770018,2.3071756,2.5319169,-1.3895117,0.7129345,-0.049891233,2.2825012,-1.2119548,-0.57756823,5.0
0.7758514,-0.18261454,0.0,-0.31808725,-0.13033497,0.3303175,-0.097319216,-0.37552357,-0.08782804,-0.16777533,-0.022722753,-0.014934568,-0.20761918,-0.03104155,0.11535849,-0.41678706,-0.14234784,-0.5428659,-0.5099434,1.0
-1.3146611,1.6377392,0.0,-0.4090334,-0.24686436,-0.1711601,-0.074250795,-0.1978831,-0.06530974,-0.6946889,-0.5551754,-0.70130897,-0.5941606,0.4239527,-1.3501105,1.7555639,-0.6632514,-0.37783578,2.2317173,3.0
0.7718195,1.3346561,0.0,-0.36698478,-0.21544139,0.36867845,-0.019696873,0.5834145,-0.061223697,-0.6996929,-0.5852794,-0.8167242,-0.45473272,0.36071843,-1.4727516,2.1782553,-0.6059526,0.6066369,2.2970243,3.0
1.4993011,1.1973896,0.0,-0.30673325,-0.24558836,-0.3666507,-0.093103506,-0.29105192,-0.13365304,-0.74147564,-0.7715577,-0.9843561,-0.71760815,0.68185854,-1.5319821,1.6508422,-0.7006704,0.4727168,2.3002558,3.0
-0.6319174,-1.3213078,0.0,-0.39743888,-0.29393864,1.1188908,0.038105607,-0.056566164,-0.10310947,0.53915024,0.4783903,0.6266254,0.51116043,-1.0356184,1.54204,-1.3613567,0.6514535,-0.34961283,-0.45316726,1.0
-0.05196391,-0.8721439,0.0,-0.2992263,-0.26278993,-0.38534945,-0.06480701,-0.28288642,-0.16397443,2.3069859,2.5954547,2.1472635,2.417595,-1.6364492,1.2712249,-0.41561264,2.2283833,-1.177548,-0.65092134,5.0
1.5827152,1.3852988,0.0,-0.41307452,-0.17480731,0.14454967,-0.0281505,-0.119367,-0.08360174,0.2969129,0.2067458,0.21062364,0.11980416,-0.06348296,0.4767005,-0.6683258,0.20530602,-0.53579956,-0.36777946,4.0
-0.32018632,0.14766555,0.0,-0.3884012,-0.17919816,-0.507999,-0.03148567,-0.4844977,-0.1585811,-0.87912625,-0.9863543,-1.0407132,-0.89710593,0.6232094,-0.6098963,0.6184367,-0.94803977,2.1458008,-0.7028865,2.0
0.69969916,0.20071378,0.0,-0.42790303,-0.21657847,0.85071456,-0.11574173,-0.344884,-0.10588356,-0.17724384,-0.12628128,0.017648349,-0.29453415,-0.06308936,0.097998634,-0.40056154,-0.086176716,-0.522255,-0.50542945,1.0
1.3649178,0.039346866,0.0,-0.41709897,-0.16008224,-0.6984575,-0.13404927,-0.51471573,-0.14987619,-1.0505112,-0.8961087,-1.0258868,-1.0226572,0.92400503,-0.88479245,0.54720396,-1.0796032,2.5178876,-0.5457184,2.0
0.8255127,-0.36586028,0.0,-0.30627325,-0.21950366,-0.51325554,-0.070631005,-0.5291716,-0.074550085,2.5069225,2.5069618,2.301906,2.660508,-1.0738089,0.73168224,-0.2732144,2.4934077,-1.2986039,-0.6499853,5.0
0.32505575,1.050763,0.0,-0.43771255,-0.26381448,-0.25388715,-0.19505315,-0.2913826,-0.16863161,-0.6448769,-0.59736294,-0.4872274,-0.1501719,-0.01042019,-1.222188,2.1991668,-0.4522242,0.016808245,2.3976996,3.0
0.5803119,1.1574167,0.0,-0.41955146,-0.13562955,0.12791972,-0.15657298,-0.124297224,-0.055809084,0.28474912,0.325018,0.42442805,0.23173462,-0.010267172,0.71074545,-1.0082705,0.3313994,-0.542823,-0.3743174,4.0
1.707412,-0.6475811,0.0,-0.2848311,-0.1384221,-0.467653,-0.041743267,-0.55487925,-0.17924953,-0.7268459,-0.67381424,-0.67357874,-0.83018583,-0.0708714,0.21281467,-0.36352062,-0.70320666,0.9468784,-0.4747569,6.0
-0.1875505,0.87546474,0.0,-0.40583745,-0.14869222,-0.38279888,-0.16990702,0.026707888,-0.094445385,-0.5053025,-0.5461715,-0.5199485,-0.4522173,0.11575468,-1.2231563,2.0435677,-0.5038102,-0.15205581,2.6302598,3.0
1.5220035,-1.099932,0.0,-0.45816046,4.0734897,0.36641443,-0.07545195,1.7406588,-0.21603855,-0.49002784,-0.6565454,-0.5928744,-0.5540372,0.030729378,-0.3038507,0.17852552,-0.68033886,0.02365101,-0.68795514,6.0
-1.1128154,-0.25424036,0.0,-0.40785608,-0.21583,0.11555851,0.0010792704,-0.06374002,-0.12788987,0.59344506,0.73184174,0.7288656,0.52896273,-0.28480613,0.7324364,-1.0091233,0.62547576,-0.7127588,-0.4001849,1.0
-0.6112222,-1.0113386,0.0,2.40131,-0.16880804,-0.48918235,-0.16139652,-0.33856142,-0.1771837,1.9277666,1.9421208,1.7236357,1.913091,-1.2644653,1.3090799,-1.2659144,1.9825097,-1.032069,-0.41142845,5.0
-1.5210896,-0.04164666,0.0,-0.40453017,-0.14801548,-0.4123014,-0.05513695,-0.40112,-0.07710421,-0.972529,-0.8815095,-0.83755934,-0.97935545,0.6760265,-0.6151012,0.39726144,-1.0002122,2.439342,-0.55089927,2.0
0.6406466,1.4502205,0.0,2.3257494,-0.1306935,-0.11494613,-0.05863495,-0.13494222,-0.16042565,-0.60020816,-0.55080605,-0.5863173,-0.47065845,0.39371315,-1.1759188,1.4789208,-0.6793138,-0.4007068,2.5974557,3.0
-1.4779328,1.1328536,0.0,-0.36566156,-0.14241514,-0.13405912,-0.18291873,1.1618167,0.42685786,-0.11956337,-0.25834933,-0.24200821,-0.1675299,0.32389468,0.071901076,-0.30967698,-0.13080734,-0.51874053,-0.4110282,4.0
1.3444922,0.5760429,0.0,-0.4073657,-0.14661784,0.8116172,0.034695845,-0.41240525,-0.18098973,-0.037875157,-0.29979673,0.10256586,-0.21317752,-0.88074225,0.96998817,-0.714458,0.04162689,0.19393472,-0.56699145,1.0
0.035375133,0.96277565,0.0,-0.45294836,-0.1915058,0.18177746,-0.016617531,1.4980755,0.9154633,-0.2610272,-0.18321553,-0.2269299,-0.16259609,0.47511807,-0.30165824,-0.071096726,-0.20546186,-0.77472705,-0.7283275,4.0
0.8499458,-1.5971596,0.0,-0.33739346,-0.33274245,-0.47121215,-0.19429553,-0.5327774,-0.18437701,-0.6104905,-0.75142604,-0.6066251,-0.6121573,0.4265042,-0.15793832,0.13502285,-0.6211221,0.09739934,-0.42445028,6.0
0.4909646,-1.8686291,0.0,-0.44428593,-0.18850164,-0.28694037,-0.19792446,-0.42941326,-0.15661488,1.9551994,1.903941,2.0375834,1.9655252,-2.5259643,1.5886449,-0.41364092,1.9544178,-0.8946608,-0.62868375,5.0
-1.3980447,0.8786951,0.0,-0.3366456,-0.23859988,-0.29814038,-0.28126696,1.9471235,0.09047674,0.08565039,0.1881541,0.059110984,0.10944115,0.076118685,0.22710922,-0.26449022,0.08945411,-0.80026984,-0.56344706,4.0
0.7306127,1.7227159,0.0,-0.30496582,-0.27846965,-0.3377695,-0.12608016,-0.39402565,-0.028658397,-0.62862134,-0.67288744,-0.74448115,-0.48546135,0.30257928,-1.3619872,1.7873167,-0.6341546,-0.10292256,2.3992386,3.0
1.2826493,1.5434543,0.0,-0.44724554,-0.12562701,0.24998456,-0.081053175,0.11046819,-0.19495988,-0.52704483,-0.64462095,-0.6618466,-0.45172974,0.25246823,-1.4551075,2.0475745,-0.5484582,-0.11092291,2.3950388,3.0
-0.41911548,-1.0523137,0.0,-0.2861656,-0.25201884,-0.24027193,-0.16880155,-0.3909233,-0.09088314,0.5284687,0.57094544,0.6716707,0.53533405,-0.5719034,0.84565055,-1.2320925,0.7780319,-0.59566516,-0.4479969,1.0
