REGION-CENTROID-COL,REGION-CENTROID-ROW,REGION-PIXEL-COUNT,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN,class
-0.08390435,1.239505,0.0,-0.4408798,-0.24969336,-0.031145973,-0.12952794,0.5292968,-0.086015515,0.6086455,0.68659914,0.783249,0.5625515,-0.4648728,0.98094904,-1.2764974,0.70760614,-0.56577265,-0.4530456,4.0
0.84010214,-0.08754225,0.0,-0.29711378,-0.09474951,1.087104,0.011869728,-0.14502716,-0.20150156,-0.02154917,-0.074664816,0.052512895,-0.050066177,-0.17660804,0.43474486,-0.6364751,0.015615801,-0.57922906,-0.438592,1.0
0.016456695,0.03828147,0.0,-0.3090057,-0.1726559,0.20653814,-0.009644289,4.4872484,-0.026495112,0.37543026,0.40493152,0.34014273,0.342123,-0.0038786884,0.3870306,-0.71727073,0.37067136,-0.82050085,-0.4049268,1.0
1.8280312,0.6630895,0.0,-0.28224996,-0.26939717,0.56297725,-0.062003307,2.9841242,1.9816481,0.008226043,-0.07703376,-0.006438723,0.014208482,-0.3448015,0.28930497,-0.28889513,-0.010858545,-0.5562292,-0.54739594,4.0
-1.196371,-0.11948642,0.0,-0.39776903,-0.25340202,-0.39443392,-0.24400452,-0.63823444,-0.13088982,-0.87844443,-0.6656029,-0.89751065,-0.90531445,1.4435875,-0.76093906,0.100732945,-0.8652296,0.6729597,0.1715205,0.0
-1.1751021,0.71097064,0.0,-0.38407794,-0.23321277,-0.4095381,-0.15978196,-0.18640731,-0.13046367,-0.6160766,-0.68834734,-0.723912,-0.64370173,0.5098118,-1.659621,2.061206,-0.5842737,0.08295256,2.1186857,3.0
1.4816082,-0.5493421,0.0,-0.40443206,-0.14991283,0.6660798,0.2619835,-0.4432193,-0.06990233,-0.61306274,-0.6519323,-0.5653149,-0.6010544,-0.07123898,0.19736241,-0.2927525,-0.4544044,0.702151,-0.4361958,6.0
1.7153858,-0.7665948,0.0,-0.29510987,-0.18932961,7.424061,4.1052322,3.3831122,1.442965,0.2768477,-0.14446285,0.13238686,0.0065466496,-1.4188461,0.893962,-0.31925422,0.30947983,-0.09541607,-0.5481852,2.0
0.87358105,-0.67564255,0.0,-0.316378,-0.25434518,-0.06898551,-0.11969136,-0.34836686,-0.18800735,-0.8427721,-0.8358097,-0.7994983,-0.91896766,0.5383613,-0.45435408,0.12880893,-0.86967653,1.3916144,-0.38912567,6.0
-0.79624885,-0.5233282,0.0,2.4075203,-0.17044704,-0.09169573,0.0034974013,-0.2081658,-0.2022233,-0.40234116,-0.33836105,-0.5651612,-0.5352707,1.4387081,-0.39803028,-0.5937667,-0.58662546,-0.10380514,-0.047094803,0.0
0.25252226,-0.9203476,0.0,-0.2613475,-0.2510695,-0.41679823,-0.17230698,-0.0879922,-0.22794788,-0.11712802,-0.16186683,-0.20049228,-0.38738188,0.43042842,0.21839507,-0.94262075,-0.21510915,0.17077835,-0.22469439,0.0
1.5587602,1.182473,0.0,-0.29104707,8.727353,-0.056581154,0.0033490846,0.25360408,-0.14814225,0.24740364,0.25274286,0.26070023,0.29887637,-0.31786883,0.7400666,-0.7619303,0.36040148,-0.61716616,-0.4274215,4.0
-0.17626666,-1.6976411,0.0,-0.31177503,-0.14892891,-0.43501538,-0.11109022,-0.236784,-0.20273183,1.8678066,1.9805667,1.9817433,2.0036845,-2.0414162,1.5820272,-0.26467928,2.0630298,-0.9715384,-0.67320067,5.0
-0.17608453,0.24951577,0.0,-0.29577175,-0.13108954,-0.6411165,-0.19025207,-0.49085465,-0.055869438,-1.0155969,-0.9813439,-0.84877545,-0.8781378,0.7724988,-0.5248066,0.3950827,-0.8562168,1.5754877,-0.50108176,6.0
1.1387963,0.49388883,0.0,-0.3205842,-0.1497952,-0.6558789,-0.06070908,-0.5774333,-0.19132002,-1.0231543,-0.94528973,-0.95250994,-0.89646256,1.0141138,-1.1005011,0.6390722,-0.9161543,0.6066254,-0.38685852,6.0
-1.7616287,-0.6432322,0.0,-0.33195877,-0.23106019,3.743985,5.780045,1.722022,2.6853008,-0.5326956,-0.47167158,-0.28653172,-0.35476395,-0.67209965,0.33905613,0.23664965,-0.4196436,0.7081577,-0.8532022,2.0
0.8220699,-0.34122172,0.0,-0.31750423,-0.2399928,0.19517167,-0.09379036,-0.45532382,-0.087310985,-0.29453412,-0.20592724,-0.26910415,-0.25622305,-0.12655652,-0.0869478,-0.09194683,-0.27788484,-0.2769302,-0.5951175,6.0
-0.70364594,0.16715527,0.0,-0.33903107,-0.14629987,7.075037,0.0024035845,-0.26172417,-0.10894654,-0.02820796,-0.004566149,-0.014630415,-0.056366306,0.13823117,0.06796187,-0.54676646,-0.01797037,-0.540078,-0.44503033,1.0
0.7892793,0.9783828,0.0,-0.2839529,-0.23509113,0.33682442,-0.10102344,0.74581736,0.0025152254,0.27097374,0.21210352,0.35586208,0.122358866,-0.022269178,0.3037249,-0.7314954,0.15302917,-0.5904572,-0.34718236,4.0
-0.6260957,1.9267042,0.0,2.3030381,-0.10652019,0.28015003,0.027308146,-0.055678796,-0.08174186,-0.59084266,-0.782393,-0.729318,-0.5172798,0.12545586,-1.2722154,1.630787,-0.7536385,0.39501497,2.6116683,3.0
1.4302841,-1.430281,0.0,-0.31104496,-0.12896413,-0.33184725,-0.028408764,-0.46001643,-0.19733515,2.524729,2.7748632,2.2570019,2.453563,-0.6175091,0.42140383,-0.28278413,2.2272573,-1.4355257,-0.60631865,5.0
-1.0974773,1.4394656,0.0,-0.27956173,-0.16845156,-0.09313213,-0.104408786,0.29306996,-0.106341004,0.27388847,0.35038242,0.4850655,0.15101835,-0.16343312,0.7199372,-0.7157507,0.45300487,-0.60380167,-0.39187214,4.0
-1.1596124,1.8593668,0.0,-0.3823411,-0.20473532,-0.01898895,0.0038754882,-0.17917678,-0.09425714,-0.7774565,-0.7459451,-0.78109896,-0.46634287,0.3058474,-1.4219481,2.0045044,-0.7151379,0.3097063,2.2958302,3.0
-0.09896086,-1.1693927,0.0,-0.42382327,-0.16570458,-0.049866382,-0.009412088,-0.31289926,-0.21223158,1.7209795,1.4979317,1.7763463,1.6688222,-2.2309155,2.07817,-1.3570316,1.7516913,-0.7349509,-0.49794194,5.0
0.24889484,-1.3191422,0.0,-0.4277681,-0.17458354,-0.32718033,-0.039836217,-0.16913788,-0.16120729,2.358013,2.2672825,2.0757625,2.4179823,-1.6783087,1.4229493,-0.665344,2.1971424,-1.0908697,-0.6766796,5.0
0.92618805,2.0394883,0.0,2.2764003,-0.26642898,0.19908333,0.028705124,0.08700403,-0.044982567,-0.6077255,-0.5198284,-0.7958499,-0.63145095,0.3348264,-1.1137029,1.5801187,-0.6295985,-0.42468274,2.418626,3.0
-0.86571383,-1.6053238,0.0,-0.26898634,-0.24006888,-0.43850845,-0.12286714,-0.22431095,-0.02403509,2.2642276,2.2485821,2.2504463,2.4554152,-1.7651699,1.3203954,-0.48120758,2.283798,-1.1610527,-0.6199822,5.0
-0.026764203,0.99877024,0.0,-0.36997336,-0.11173925,0.0633554,-0.102892615,2.1736734,0.52509886,-0.13410802,-0.17171235,-0.17666636,-0.14159276,0.36934575,-0.15408166,-0.16012746,-0.10197623,-0.74863446,-0.5593472,4.0
1.4098662,0.82138246,0.0,-0.331313,-0.11550985,0.7341907,-0.20662922,1.1009456,-0.04931252,0.59910816,0.50231224,0.58525455,0.43067062,-0.85456055,1.092805,-1.2881982,0.51338154,-0.48644117,-0.47589767,4.0
-0.1775057,0.3399317,0.0,-0.39231947,-0.08776124,-0.6508233,-0.21389104,-0.5044462,-0.15926479,-1.0397098,-0.8703747,-0.77754056,-0.9201785,0.6560718,-0.5957887,0.3396851,-0.79267144,1.8286273,-0.4727834,6.0
-0.61339986,2.0335934,0.0,-0.3022799,-0.14467886,0.17247508,-0.005345988,-0.085911825,-0.17333266,-0.3915968,-0.4668346,-0.58871627,-0.13374399,0.1201112,-1.5296583,2.6474993,-0.46087933,-0.050949596,2.1746933,3.0
-0.80215025,-0.8091279,0.0,5.00596,-0.3262852,0.8684337,-0.08783451,0.089163534,0.043830846,-0.39990285,-0.19118892,-0.40585554,-0.5509171,0.8863838,0.08521549,-0.67018086,-0.32505506,-0.00075578224,-0.12652081,0.0
0.83402133,0.075140774,0.0,-0.2983848,-0.13012606,-0.4038634,-0.14479797,-0.55088854,-0.064429805,-0.832476,-0.7109453,-0.7532962,-0.8801512,1.5271384,-0.94394505,0.16291583,-0.8587446,0.54662645,0.33208832,0.0
1.5040663,-1.0242336,0.0,-0.41289735,-0.28390697,-0.32997525,-0.16863587,0.360308,-0.16471425,0.059259545,0.08092657,-0.027740104,-0.048339594,0.13225295,0.12005792,-0.53569686,0.16750847,-0.7584699,-0.42759103,1.0
1.5029904,1.505504,0.0,2.231118,-0.14260878,-0.40822172,-0.1635654,-0.29717225,-0.17144367,-0.40685675,-0.41777846,-0.6657188,-0.30963263,-0.21795757,-1.3292872,2.2176645,-0.3399373,-0.13497484,2.5337412,3.0
0.31327826,0.5797331,0.0,-0.44459224,-0.14922832,0.10308135,-0.042218894,4.0025086,0.3760072,-0.01191125,0.109521106,0.07415413,-0.00863685,-0.32895088,0.07793098,0.0742334,0.13510355,-0.74890476,-0.86318433,4.0
-0.09823807,0.86656463,0.0,2.4572349,-0.2574751,-0.4370888,-0.066387266,0.19985086,-0.08062021,-0.4315379,-0.4169791,-0.5231062,-0.14027335,-0.15379554,-1.3424169,2.5082917,-0.49003536,-0.025785714,2.4480162,3.0
0.21704285,-0.5888112,0.0,-0.40981352,-0.28278846,2.3017027,0.9095298,-0.36401626,-0.07456152,-0.5893645,-0.6387575,-0.41331375,-0.5726276,0.07830188,0.030689226,-0.06324101,-0.57647616,0.53892416,-0.4816751,6.0
-0.8704384,0.33874804,0.0,-0.51239246,-0.20327288,-0.6455874,-0.20185775,-0.6492788,-0.18907383,-0.92215884,-0.8500707,-0.9289673,-0.88777673,1.2223067,-0.9805842,0.6564349,-1.0083731,1.5940213,-0.5171966,6.0
-0.48860124,-0.40744713,0.0,-0.41574213,-0.30029967,-0.49577728,-0.07329608,-0.41162154,-0.08381708,-0.8351004,-0.8678843,-0.7959661,-0.93008596,0.0039722864,-0.15574203,0.25911137,-0.86042297,1.72787,-0.62685186,2.0
0.4795176,1.0430218,0.0,-0.44364324,-0.19348207,-0.33156306,-0.085894376,1.2852219,0.44589427,-0.26319954,-0.01892215,-0.06521026,-0.2540726,0.41402227,-0.13345987,-0.032942213,-0.2736203,-0.74006623,-0.4422371,4.0
-1.4709122,-0.46389568,0.0,-0.44193688,-0.10301183,-0.21571285,-0.03452463,-0.25367016,-0.1013067,-0.8230217,-0.91999716,-0.7972069,-0.77211815,0.4673421,-0.4463738,0.26870742,-0.7745527,2.1140053,-0.6547,2.0
-0.37508658,0.2310208,0.0,-0.39458534,-0.27036285,-0.48280898,-0.01272699,-0.40788588,-0.15935025,-0.96959484,-0.9477622,-0.9551863,-1.0557374,1.0103035,-0.8709377,0.71958435,-1.013967,2.5741444,-0.5111495,2.0
-1.174973,2.0351858,0.0,-0.4404722,-0.2636944,0.06916518,-0.1971846,-0.28622136,-0.14391913,-0.61092204,-0.5900666,-0.6111725,-0.44369334,0.20143366,-1.0485772,1.7493818,-0.75427455,-0.1376698,2.5613272,3.0
-1.4212401,-0.6224009,0.0,-0.41277483,-0.14996102,-0.50506556,-0.1596718,-0.43152592,-0.08244041,-0.9504683,-0.8566819,-0.8871577,-0.8063646,0.64388907,-0.7386411,0.65637726,-0.97685367,1.275521,-0.66924363,2.0
0.48866063,0.5840504,0.0,-0.45653728,-0.17882903,0.68463546,0.13344118,-0.3250416,-0.06409597,-0.11469881,-0.262224,-0.011647839,-0.22415972,-0.755514,0.8109709,-0.50812614,-0.15708724,0.14696768,-0.56320226,1.0
-0.12778315,0.2835187,0.0,-0.33871973,-0.2485621,-0.34200466,-0.12559077,-0.52783346,-0.08086155,-0.9901922,-0.9989737,-1.0130415,-0.8759727,0.92651594,-0.71397865,0.55796033,-1.0614339,2.5804663,-0.5555125,2.0
1.4465973,-0.12360639,0.0,-0.3778439,-0.3006257,-0.44437012,-0.026957635,-0.504913,-0.10524132,-0.9366689,-0.8754532,-0.8809832,-0.8957289,0.6708486,-0.63191146,0.42674896,-1.0013347,2.607467,-0.5870577,2.0
0.9388486,1.0541636,0.0,-0.42676392,4.242955,0.29481453,-0.08624092,0.94642514,-0.08210164,0.27865362,0.4662819,0.4130663,0.24804011,-0.13067164,0.3512495,-0.77410424,0.3459415,-0.6831847,-0.50657886,4.0
-1.4863511,-1.2010758,0.0,-0.2909063,-0.19303462,-0.43495938,-0.18137152,-0.4738637,-0.21636862,2.2757413,2.1729505,2.2538464,2.243307,-2.0096827,1.6167117,-0.6087278,2.2871683,-0.8297826,-0.635506,5.0
-1.159514,-0.8254425,0.0,-0.33238357,-0.18822381,-0.43341416,-0.20561779,-0.07710367,-0.08919874,0.040998425,0.24129277,0.19172907,0.047155615,0.3293938,0.13765426,-0.6932535,0.07883996,-0.82139736,-0.26600352,1.0
1.7691451,0.883827,0.0,-0.4310562,-0.13201277,-0.4136165,-0.08703558,-0.12765849,-0.022966374,-0.55595464,-0.54654443,-0.8361167,-0.3280664,0.27795172,-1.516239,2.152857,-0.55737734,-0.13449048,2.2233858,3.0
-1.0038247,0.47258243,0.0,-0.40437132,-0.16843179,-0.32505745,-0.1507232,-0.02856924,-0.018402118,-1.0300267,-0.86818033,-0.8774612,-0.8804781,0.945963,-0.7479528,0.5643132,-0.8765946,1.7063313,-0.39983228,6.0
-0.63515437,-1.2986773,0.0,-0.28271982,-0.15574302,-0.24414498,-0.06867196,-0.396811,-0.12916388,1.9588096,1.6510882,2.010145,1.7111325,-2.265028,2.1356947,-1.3714467,1.9971201,-0.69733995,-0.6969025,5.0
-1.7549235,1.7239329,0.0,-0.4048167,-0.16576493,0.10598661,-0.04364755,0.43907624,0.024867155,-0.59631807,-0.5899354,-0.5897428,-0.37595516,0.4183972,-1.1880268,1.9263647,-0.6383056,-0.16304491,2.3756337,3.0
1.4492731,0.94257593,0.0,-0.4245051,-0.2461245,-0.093816124,-0.15946192,-0.16067338,-0.21706392,0.32957083,0.20964016,0.3324232,0.35169664,-0.21811405,0.667665,-0.74910074,0.33350554,-0.54133767,-0.37254328,4.0
0.17456853,-0.9000245,0.0,-0.39742193,-0.13122518,-0.07960973,-0.13678907,-0.40773228,-0.13158336,0.2725561,0.3676002,0.15861017,0.21050705,0.89766514,-0.4555835,-0.3504792,0.04902555,-1.0428172,-0.2546439,1.0
-1.2362605,-1.4463685,0.0,-0.4315384,-0.17345326,-0.40037867,-0.18843564,-0.4029725,0.06965719,0.8000608,0.89540243,0.85828143,0.5995655,-0.9544671,1.203173,-1.4099816,0.9248209,-0.57192653,-0.5119725,1.0
0.40808463,0.93602955,0.0,-0.35633233,-0.21914755,-0.70085895,-0.030715043,-0.36243865,-0.0148334615,-0.757312,-0.6841323,-0.9042876,-0.51021856,0.5425562,-1.2804604,1.9471585,-0.68501574,-0.023598889,2.2824817,3.0
0.3965528,-0.47165725,0.0,-0.2806203,-0.1286303,-0.2645925,-0.13154778,-0.2067408,-0.048228648,1.4693544,1.2472968,1.741589,1.418344,-2.6804335,2.6352491,-1.6210045,1.796205,-0.55551815,-0.5120363,5.0
0.9861776,2.0688627,0.0,-0.42701235,-0.2976579,0.18176578,-0.17201643,-0.3726146,-0.11724325,-0.5811699,-0.7785754,-0.8846228,-0.59450835,0.37204087,-1.3911985,1.8782167,-0.67764586,0.6090606,2.2780304,3.0
1.5054607,0.2684182,0.0,-0.3925964,-0.16785683,-0.5481727,-0.13228108,-0.4702158,-0.14549625,-0.9413446,-0.9486038,-1.1153874,-1.0170616,0.8433421,-1.0032697,0.60782593,-1.0594467,2.6306248,-0.5084287,2.0
0.6130723,-0.17436427,0.0,-0.30391416,-0.24278508,-0.3558166,-0.085901126,-0.5133263,-0.018296428,-0.09640505,-0.22800009,-0.19834164,-0.122360006,-0.16665544,0.008682486,-0.09747915,-0.2277349,-0.43410546,-0.61563027,6.0
-1.1829772,0.08151845,0.0,-0.36385033,-0.14997464,1.4659617,-0.005900576,-0.60728586,-0.13336171,0.62000823,0.62672824,0.81115294,0.5115218,-0.9784334,1.3706167,-1.009398,0.6904257,-0.44121653,-0.58638376,1.0
0.741093,0.093450785,0.0,-0.3011358,-0.19822945,-0.4212771,-0.087320164,-0.49339908,-0.2085204,-0.9052393,-0.7935343,-0.891643,-0.7362927,1.5091754,-0.8980855,0.079542056,-0.9820113,0.7330459,0.46357048,0.0
1.2213349,-0.79659975,0.0,-0.33330765,-0.16693032,-0.12960723,-0.024477316,0.12010322,-0.014432538,-0.62082124,-0.58941746,-0.49419215,-0.56186104,0.29253834,-0.2796751,0.055652354,-0.53452027,0.28369147,-0.50380576,6.0
1.5147698,0.3218515,0.0,-0.4061953,-0.24393946,-0.49347553,-0.14988166,-0.56937075,-0.20979713,-0.8299842,-0.7859024,-1.00102,-0.891443,1.3697339,-1.0790683,-0.010620126,-0.89000744,1.1298928,0.41921604,0.0
0.44901595,-0.4514945,0.0,-0.31939983,-0.14681569,0.3001521,-0.15164779,-0.5887366,-0.049626414,-0.8765488,-0.87738055,-0.93686223,-0.9323524,1.2978647,-0.88416886,0.66504437,-1.0226483,-1.3249816,0.05274689,6.0
-0.38655028,-1.3785292,0.0,-0.29242787,-0.14690046,-0.33317086,-0.12481587,-0.44884154,-0.045490626,1.90095,1.7148222,1.7999452,1.7428496,-2.5176537,2.1000874,-1.27231,2.0420716,-0.6147832,-0.6017527,5.0
-1.049218,0.381863,0.0,2.3646114,-0.2502195,-0.5613073,-0.085176505,-0.2626348,-0.1630364,-0.75272906,-0.7838055,-0.7532398,-0.8299576,-0.0024487332,-0.21906339,0.4726001,-0.58154035,1.478401,-0.7790676,2.0
1.4461094,-0.73110217,0.0,-0.40205848,-0.18151574,-0.39690083,-0.1414095,-0.34043136,-0.17705327,-0.806025,-0.86838454,-0.96789443,-1.0127907,0.45188478,-0.5610841,0.46232554,-0.8611217,2.3242357,-0.4898114,2.0
-0.951737,0.2481645,0.0,-0.38877565,-0.27238494,-0.7426827,-0.10714864,-0.59155446,-0.083085544,-0.9517884,-0.9486331,-1.0739453,-1.0343341,0.9907057,-1.0318735,0.65183914,-1.0368801,1.944347,-0.4532821,2.0
-0.6340537,-1.3849044,0.0,-0.29055327,-0.13529502,0.84324723,-0.19251873,-0.18435007,-0.14469922,0.57919544,0.43741256,0.68852603,0.54716337,-1.0255706,1.5037091,-1.404263,0.7171367,-0.3980834,-0.41822287,1.0
-0.054220904,0.43858364,0.0,-0.5381077,-0.17236565,-0.54348314,-0.08918945,-0.46039397,-0.094127074,-0.8365711,-0.7327451,-0.739812,-0.9348641,0.7863324,-0.46250835,0.032935143,-0.7931568,0.88921547,-0.26852563,0.0
-1.1076243,-0.38584486,0.0,-0.28304693,-0.1677669,-0.36617255,-0.08808919,-0.4201573,-0.11647124,-0.9711602,-1.0688657,-0.7978961,-0.9071055,0.5066691,-0.64393526,0.36124325,-0.94367903,2.1169124,-0.6153133,2.0
-1.1043603,0.6272951,0.0,-0.36668533,-0.23606141,-0.26174453,-0.07911591,-0.3834347,-0.17190804,-0.53305554,-0.49757355,-0.71738553,-0.24030472,0.4696729,-1.7440461,2.1838796,-0.45615447,-0.18612272,2.0325263,3.0
0.113337316,-0.39886358,0.0,-0.3105808,-0.11808057,-0.36417764,-0.12675975,-0.22115524,0.08098227,0.75059223,0.5829396,0.67754054,0.6654246,-0.19332212,0.9797035,-1.090249,0.7182018,-0.80628383,-0.30200204,1.0
-1.1552452,-0.2216951,0.0,-0.3133626,-0.18722492,0.2967882,-0.07421062,-0.13798046,-0.16992384,0.6413192,0.7057255,0.59108776,0.5583383,-0.18748307,0.7826198,-1.0260098,0.71940684,-0.72752273,-0.41743538,1.0
-0.6632441,-1.7409259,0.0,-0.3694107,-0.15985306,-0.41031408,-0.18855527,-0.3333555,-0.2205089,2.0134082,1.9558742,2.1226275,2.1051488,-2.3687475,1.7307398,-0.40136486,2.0006554,-0.7870884,-0.6298349,5.0
-0.8053582,0.174524,0.0,-0.27193072,-0.07661342,-0.64921683,-0.17554565,-0.704399,-0.10541497,-0.972712,-0.96154386,-0.95600635,-0.9325387,0.9359643,-1.0350317,0.56110764,-0.981165,2.5515065,-0.39091325,6.0
-0.0725059,-0.7573987,0.0,-0.42607096,-0.24484187,-0.32773837,-0.03791749,-0.39143988,-0.015078278,2.3506079,2.3600562,2.2334268,2.2926764,-1.530958,1.2307262,-0.47250363,2.2648551,-1.0340976,-0.5212984,5.0
0.39763173,-0.18843888,0.0,-0.42919472,-0.14980745,-0.50368494,-0.10591609,-0.44693726,-0.06825483,-0.8312762,-0.8681628,-0.88371897,-0.79099697,1.6234812,-1.0020732,0.019760361,-0.9101644,0.6246636,0.2722006,0.0
-1.3012366,-0.26442692,0.0,-0.36452436,4.088564,8.352795,0.17120412,6.1256523,0.19019294,0.41167313,0.2774882,0.2654214,0.32886836,-1.0036075,0.540809,-0.12654115,0.48467898,-0.229004,-0.50973606,2.0
1.5577635,-1.5232042,0.0,-0.25992468,-0.17021222,-0.66235733,-0.061895803,-0.39247742,-0.035027627,1.491022,1.5480815,1.7576298,1.4710473,-2.8457272,2.5846171,-1.5849316,1.6293235,-0.44694188,-0.508367,5.0
1.42901,-1.7821053,0.0,-0.42384702,-0.099665165,-0.3556332,-0.1594472,-0.31879827,-0.11170938,2.1031902,2.1812093,2.0233572,2.2901542,-2.0356724,1.3576411,-0.3005264,2.1311002,-0.96001786,-0.57711124,5.0
1.0495294,0.25496477,0.0,-0.48625004,-0.16917646,0.68606156,0.1071516,-0.41911197,-0.26911473,-0.8772303,-0.7792038,-0.94816893,-0.9432696,1.1821272,-0.9934909,0.67449886,-0.9151353,-1.5275468,-0.43020183,6.0
-0.174573,-1.2568154,0.0,-0.42870936,-0.15987515,-0.32143098,-0.2004545,-0.21679182,-0.15095395,1.8176533,1.8320558,1.9469384,1.9032191,-2.056712,1.4956727,-0.6419274,1.9005778,-0.97463757,-0.59261423,5.0
0.54153985,1.1437614,0.0,-0.42599118,-0.24090481,0.37214735,-0.13942543,0.15512554,-0.032511663,0.4189663,0.64403975,0.6533924,0.45198303,-0.37817776,0.8711424,-1.2530445,0.5636435,-0.4748869,-0.36955467,4.0
0.8934066,0.42985365,0.0,-0.29646742,-0.15493268,-0.655485,-0.18701884,-0.62135684,-0.17254409,-0.9523084,-0.9903737,-0.9322311,-0.87859535,1.2021828,-1.1401963,0.62192786,-1.0661935,-2.151349,0.88989997,6.0
0.81041604,1.373484,0.0,-0.4037082,-0.17494929,0.4486902,-0.03625439,0.39628223,-0.17488824,-0.67120653,-0.7408462,-0.8564605,-0.37269813,0.28409708,-1.5986184,2.1535718,-0.7514233,0.392902,2.2311318,3.0
-0.78149927,-0.004258787,0.0,-0.36950856,-0.2317357,-0.26811668,-0.098988734,-0.2857639,-0.094539285,-0.54592985,-0.69615924,-0.50893533,-0.66997194,-0.37079087,0.4103807,-0.41450888,-0.4076001,0.64494115,-0.2481,2.0
0.1869144,-0.0368863,0.0,-0.283956,-0.14824636,-0.50286037,-0.029049177,-0.4240297,-0.18341905,-0.8861966,-0.6532812,-0.7236452,-0.8840617,1.4766338,-0.8947694,0.061460204,-0.8080169,0.57123655,0.06233595,0.0
0.11560763,-1.8805413,0.0,2.2599397,-0.25156426,-0.29793465,-0.18239613,-0.10377121,-0.013116104,2.0089874,2.0403478,1.936104,1.8031157,-2.1312866,1.9407657,-1.1353313,1.9105992,-0.71752536,-0.40545976,5.0
0.3219668,1.1880188,0.0,-0.3761528,-0.1916987,-0.13972001,-0.117932744,-0.3777302,-0.037277102,0.5724937,0.51421505,0.6379313,0.51576006,-0.6274637,1.2623873,-1.5024213,0.6093802,-0.5355517,-0.4273971,4.0
