REGION-CENTROID-COL,REGION-CENTROID-ROW,REGION-PIXEL-COUNT,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN,class
-1.6475468,1.3198144,0.0,-0.4016075,-0.22019447,-0.101252355,-0.14705628,-0.18147057,-0.03728113,-0.49906987,-0.5037074,-0.81912214,-0.37331793,0.6551925,-1.5896786,2.0083878,-0.6694215,-0.1901672,2.0288467,3.0
-0.79695314,-1.8776139,0.0,-0.32385415,-0.3104472,-0.13732122,-0.18172522,-0.2991405,-0.17440455,2.7796457,2.878001,2.4372091,2.9387681,0.042273805,-0.023265978,0.09105509,2.4234438,-1.5155399,-0.5685247,5.0
0.7001882,1.1496967,0.0,2.3789296,-0.17529333,0.18408288,-0.11667529,0.45055264,-0.19705576,0.5354474,0.41392902,0.4828151,0.3464618,-0.4629291,1.0142285,-1.3072628,0.6044431,-0.644362,-0.3711492,4.0
0.8590286,-0.25922367,0.0,-0.3021706,-0.2692559,0.1817071,-0.005351894,1.9076151,0.05764444,-0.15799695,-0.14102657,-0.24921149,-0.19665997,0.55539036,-0.023408715,-0.31405658,-0.3005189,-0.46984288,-0.31640258,1.0
1.4971702,-1.3859216,0.0,-0.35906148,-0.118801594,-0.36221087,-0.013754942,-0.26039985,-0.18365827,2.177916,2.262391,2.2224588,2.095447,-1.7281587,1.6875867,-0.721086,2.1873705,-1.0152884,-0.4156911,5.0
-1.5434577,1.3094721,0.0,-0.33103663,-0.1638445,-0.00034997135,-0.0854636,-0.2346735,-0.18246661,0.44778553,0.41922075,0.6757601,0.5051266,-0.43928277,0.97023785,-1.2201215,0.6312316,-0.5672414,-0.486704,4.0
0.61638206,-0.21799207,0.0,-0.30694202,-0.090946004,-0.34689015,-0.089205205,-0.3655618,-0.11089234,-0.15330718,-0.33151942,-0.107479,-0.3594279,-0.51925594,0.5734686,-0.37191105,-0.08850966,-0.028465198,-0.5606219,6.0
-0.465096,-0.61017394,0.0,-0.4035477,-0.09582551,-0.19030741,-0.04524678,0.18664809,-0.10114648,-0.49621075,-0.30877003,-0.32866704,-0.498855,0.99393344,-0.24632023,-0.66428053,-0.34922412,-0.14752012,-0.188733,0.0
1.5892619,0.94174594,0.0,-0.43223158,4.256898,-0.11748181,-0.19754295,0.19135335,0.08982752,0.34914616,0.47341347,0.5475143,0.42532718,-0.6489736,1.0555172,-1.251368,0.4692657,-0.392866,-0.4937839,4.0
-1.0395639,1.0583513,0.0,2.3411806,-0.15799405,0.05303702,-0.1252094,-0.27455267,0.029032918,-0.41478324,-0.43550122,-0.62174726,-0.260577,0.06357772,-1.4236034,2.1216998,-0.5052466,0.015178121,2.4213033,3.0
-1.5931985,-1.7273948,0.0,-0.42997018,-0.24184662,-0.21649486,-0.08722944,-0.31395555,-0.19554622,2.5991428,3.004638,2.4600375,2.7447166,-0.36788172,0.21641804,-0.28404722,2.2355475,-1.5503068,-0.58757615,5.0
-0.5676014,1.6754293,0.0,-0.40277246,-0.12830439,-0.2845485,-0.0719953,-0.24734601,-0.12302924,-0.58482385,-0.6782059,-0.8101466,-0.43199283,0.2709016,-1.2397692,2.1811798,-0.6160576,0.11379508,2.3852072,3.0
-0.38301393,-1.1893635,0.0,-0.32713148,-0.2910824,-0.0057441457,-0.040584035,-0.17324674,-0.11009592,-0.24273592,-0.3306354,-0.29955038,-0.4276017,0.5687786,0.06371977,-1.0036776,-0.2760871,0.03771604,-0.29417086,0.0
0.6654826,1.1114726,0.0,2.3852425,-0.25283888,0.2431609,-0.16432457,-0.25367707,-0.230068,0.40849566,0.32566312,0.34954977,0.14633898,-0.324657,0.76990616,-0.7891481,0.42243278,-0.523235,-0.43540093,4.0
-1.2774365,-0.027125442,0.0,-0.32161272,-0.26478893,-0.3632197,-0.06064825,-0.33523986,-0.08211657,-0.98609525,-0.96393245,-0.81125885,-0.8148119,0.5840255,-0.6936843,0.55503416,-1.024186,2.0967927,-0.6737255,2.0
1.2913922,-0.21596617,0.0,-0.32748485,-0.14297488,-0.70393014,-0.08020018,-0.5829385,-0.19665049,-0.9140942,-0.89594233,-0.9852317,-0.9917298,0.7694382,-0.64223665,0.46723446,-0.99715936,2.6013684,-0.53906786,2.0
0.6620223,-1.5518095,0.0,-0.43702823,-0.25907528,-0.66386527,-0.1730268,-0.65064824,-0.16915464,-0.911331,-0.962021,-0.9821991,-0.95107585,1.1341401,-1.1593246,0.69307196,-0.9828281,-1.9179478,0.97359544,6.0
-0.8319234,0.29123244,0.0,-0.43915147,-0.14544813,-0.3491592,-0.13013518,-0.45596978,-0.05698443,-0.77540195,-0.9025046,-0.74608403,-0.8829373,0.6272973,-0.5633122,0.27425182,-0.76896566,1.0755612,-0.5123105,6.0
-1.5554945,1.2158071,0.0,-0.36095455,-0.24684301,0.45449647,-0.053758606,1.4545813,0.31909007,-0.19578655,-0.32859638,-0.26025936,-0.2871006,0.7876668,-0.38684055,-0.009379603,-0.3808214,-0.82155293,-0.27758622,4.0
0.58044034,-1.7197549,0.0,-0.32223925,-0.29935944,-0.398488,-0.12875794,-0.577381,-0.13700627,2.1075351,1.9708077,1.9241827,2.060126,-2.4356434,1.7957531,-0.47963095,1.9735823,-0.8300069,-0.6826345,5.0
0.11427383,0.45309556,0.0,-0.49163565,-0.1270076,-0.6578165,-0.12784405,-0.64229846,-0.09764541,-0.8504024,-0.9845033,-1.0295463,-0.9444693,1.2227701,-1.0306271,0.6664433,-1.0828876,-1.8825088,0.97848547,6.0
1.5828699,-0.8820082,0.0,-0.40048844,-0.22193383,0.1050165,0.013286164,-0.0906331,-0.19829307,0.26928508,0.12626378,0.24493411,0.23339312,-0.14383493,0.3187003,-0.4726619,0.08425117,-0.6302947,-0.4328029,1.0
0.8348894,-1.0076469,0.0,-0.38317728,-0.20978305,-0.19290632,0.002192463,-0.031117642,-0.08245809,0.11613448,0.29655555,0.029752482,0.16181356,1.0107404,-0.54512113,-0.12389424,-0.061638277,-1.2406526,-0.19081037,1.0
0.23552833,1.078732,0.0,-0.4114205,-0.15464258,-0.17427732,-0.14774856,-0.20318328,-0.07473099,-0.6712746,-0.6396047,-0.8309844,-0.5728237,0.64192474,-1.4234571,1.8265421,-0.72222143,0.056678094,2.2249463,3.0
-0.59262526,-0.091241896,0.0,-0.330159,-0.29237887,-0.29891622,-0.22816578,-0.5311908,-0.17750691,-0.43477887,-0.5221587,-0.5563626,-0.6663958,0.19438231,-0.08009409,-0.0020480207,-0.50607103,-0.045344386,-0.55225396,6.0
1.6820785,0.8648096,0.0,-0.32833365,-0.22251393,-0.43636158,-0.09384608,-0.2859564,-0.15805614,-0.6469831,-0.5071701,-0.6789821,-0.37171462,0.0012361524,-1.2056485,2.1534548,-0.6378131,-0.12756342,2.4660406,3.0
-1.1137152,1.322578,0.0,-0.31244832,-0.3050762,-0.10714117,-0.05057302,0.19766052,-0.2211536,0.19206615,0.2572358,0.42941627,0.2276756,-0.30761814,0.629423,-0.8259093,0.46920764,-0.74952275,-0.42430812,4.0
0.7414665,-0.1755718,0.0,-0.33469936,-0.29253975,-0.45237803,-0.12675588,-0.28395963,-0.10229295,-0.79002976,-0.69070494,-0.89109147,-0.8297127,1.4732323,-0.8560343,0.09937052,-0.9690746,0.6074502,0.24590269,0.0
1.7244245,-1.1902082,0.0,-0.32568157,-0.08474275,-0.35824463,-0.1748888,-0.43961564,-0.15581006,2.542054,2.652375,2.3397822,2.6617815,-0.6024598,0.46482706,-0.50970095,2.3120344,-1.4222004,-0.48641363,5.0
1.7767199,-1.6293633,0.0,-0.4484176,-0.29285973,-0.53452194,-0.08039094,-0.35830513,-0.17062603,2.036862,2.008601,2.1125288,2.2203526,-2.3062286,1.3548319,-0.32635733,2.053618,-0.9561076,-0.63575226,5.0
0.76723933,1.4165585,0.0,2.2936494,-0.22354369,0.06680587,-0.02403472,-0.060027543,0.016334364,-0.62971026,-0.55810016,-0.7211139,-0.53079736,0.6667954,-1.0705079,1.2497326,-0.7132388,-0.51498514,2.6550448,3.0
1.56335,0.25440907,0.0,-0.43483183,-0.089341976,-0.5019195,-0.208523,-0.63021314,-0.08980044,-0.87117654,-1.0170473,-1.0591701,-0.9227832,0.8682538,-1.0264955,0.58222556,-0.95343125,2.5400498,-0.5511337,2.0
0.40027854,1.4204443,0.0,-0.41499406,-0.12787424,-0.377248,-0.20593704,-0.51033807,-0.17488535,-0.51342624,-0.45439273,-0.8084877,-0.2804097,0.30942655,-1.4796776,2.0675087,-0.54783845,-0.29715395,2.144529,3.0
1.5199594,0.4764884,0.0,-0.48482993,-0.29322165,-0.68287194,-0.093394935,-0.63902044,-0.17296247,-1.0921152,-0.98322195,-0.95693594,-0.9179606,1.1435428,-1.1815629,0.6653686,-1.0261601,-1.9699426,0.91273177,6.0
-1.5224618,-0.8846965,0.0,-0.44590884,-0.24900931,-0.037642684,-0.16009142,-0.28431407,-0.030737523,-0.55712396,-0.34978527,-0.4928091,-0.5072302,1.1666323,-0.21875899,-0.6714989,-0.5622764,0.19261721,-0.06829296,0.0
1.3175874,0.42409763,0.0,-0.2830772,-0.22830442,0.022283928,0.019898059,-0.4096216,-0.12942964,-0.18806574,-0.30730936,-0.014553299,-0.25185934,-0.77261215,0.87396365,-0.46672127,-0.14854391,0.21807256,-0.58410364,1.0
-0.69147253,1.8377316,0.0,2.3857079,-0.1576901,0.23174082,-0.21322542,-0.101793826,-0.091425925,-0.5956115,-0.67914975,-0.7584888,-0.5283717,0.38892257,-0.98698854,1.7588181,-0.78768444,0.4805758,2.4704683,3.0
-0.46193853,-1.8933465,0.0,-0.2987829,-0.27666992,-0.35422966,-0.11957183,-0.32482144,-0.003960139,2.2757561,2.321358,2.2822142,2.4900599,-2.0513577,1.3056695,-0.38260376,2.3265083,-1.1172208,-0.75691026,5.0
1.0198457,-1.7486832,0.0,-0.32588124,-0.19336073,-0.63365626,-0.16967265,0.8005742,-0.0658469,0.06573896,0.06333138,0.16790316,0.14220114,0.07331513,0.13267091,-0.40104172,0.13543358,-0.57419837,-0.3525759,1.0
-0.674447,0.18248907,0.0,2.2014043,-0.11396098,0.2054281,-0.06491937,-0.22585471,-0.16511539,0.31786424,0.23882389,0.39792114,0.12104537,-0.6455722,1.0851295,-1.0091323,0.46986392,-0.36662158,-0.53183115,1.0
-0.98989064,-0.2510202,0.0,-0.4158032,-0.15283567,-0.6528949,-0.073987946,-0.5610816,-0.07351006,-0.6641833,-0.58721435,-0.38968533,-0.65634876,0.015490866,0.0024740216,-0.22738281,-0.48903152,0.24168468,-0.5356227,6.0
0.93660647,0.66542876,0.0,-0.47635034,-0.26069444,0.042789433,-0.16905858,2.9261107,1.9431782,0.16254519,0.08956045,0.20503895,0.04940074,-0.49446413,0.4345964,-0.09261185,0.09198115,-0.560421,-0.80179167,4.0
1.6063148,-1.4059749,0.0,-0.4624637,-0.20657565,-0.30140403,-0.15551332,-0.59229046,-0.15801911,2.625026,2.7754686,2.2709246,2.5741575,-0.53387135,0.61570454,-0.16729833,2.3446658,-1.3484741,-0.5485834,5.0
0.16174984,-0.35927883,0.0,-0.43112898,4.2277713,3.1561077,0.24921232,7.3203,8.806329,0.17761818,0.010530267,0.15581073,0.09604574,-0.79614484,0.41230065,0.043097384,0.22407559,-0.2611236,-0.5564302,2.0
-0.8126641,-0.29645827,0.0,5.2060957,-0.25871858,-0.16277736,-0.05887025,-0.28624704,-0.19258031,0.47651002,0.5185034,0.6068386,0.45275363,-0.12832135,0.49335402,-0.9097505,0.5587743,-0.8102616,-0.48500508,1.0
0.7722842,0.0019651328,0.0,-0.49757355,-0.17295928,-0.44974458,-0.19970186,-0.43641806,-0.09162247,-0.8118897,-0.8721219,-0.93666345,-0.89942104,1.5522076,-0.987638,0.07116683,-0.8401919,0.5538,0.2683014,0.0
0.9490561,-0.4482753,0.0,-0.40986037,-0.2743252,-0.22895575,-0.18401156,-0.38370436,0.007995696,0.28809094,0.085470736,0.21807809,0.09391371,-0.4823423,0.77603656,-0.8428299,0.28260443,-0.5618884,-0.52297735,1.0
1.3273417,-1.7107458,0.0,-0.31525502,-0.11167555,-0.37131628,-0.055370223,-0.30863076,-0.128475,2.1786158,2.1658413,2.2008276,2.3798323,-2.2562325,1.3062711,-0.36811885,2.327949,-1.005598,-0.6747641,5.0
1.201392,-0.22430971,0.0,-0.3998213,-0.22208741,-0.14706294,-0.19490358,-0.487491,-0.104013234,-0.9511652,-0.87589043,-0.9018264,-0.921502,0.5722907,-0.7279473,0.41118446,-1.0174998,2.4010327,-0.60064894,2.0
-1.4173423,-0.032804925,0.0,-0.29128355,-0.109658726,-0.43239486,-0.023668518,-0.393196,-0.20139085,-1.0389322,-0.90521383,-1.0091786,-0.8567483,0.870047,-0.754017,0.49822944,-1.0366188,2.4422848,-0.49125406,2.0
-0.9238256,0.24345094,0.0,-0.32927874,-0.2541877,1.7682909,-0.08505173,0.12091149,-0.21521598,-0.5456309,-0.7564452,-0.5370083,-0.69161355,-0.6057812,0.31650892,-0.15165655,-0.39201587,1.0438879,-0.5311541,2.0
0.15888128,0.17694241,0.0,2.2965124,-0.16593137,-0.1262213,-0.13510314,-0.34623042,-0.15583572,-0.6741149,-0.9308108,-0.7242894,-0.78873646,-0.07654002,-0.18687414,0.27112567,-0.6793775,1.590367,-0.67417747,2.0
-0.23734258,1.1535856,0.0,-0.4116459,-0.12140609,0.3901517,-0.07411417,0.4908174,-0.038971398,0.5527123,0.5322761,0.74799067,0.42574263,-0.66985554,1.1312058,-1.3435333,0.59497064,-0.5369906,-0.40708286,4.0
1.2698019,-0.7544461,0.0,-0.30064753,-0.23259479,0.024998616,-0.13720404,0.052246448,-0.021015503,-0.65322983,-0.54771656,-0.5543158,-0.5769484,0.3393019,-0.20085414,0.053895563,-0.63214266,0.15850173,-0.5536785,6.0
1.227175,0.008431584,0.0,-0.24889041,-0.10597712,-0.4872315,-0.046009973,2.9866948,0.5472824,-0.008720773,-0.02383121,-0.04962739,-0.14260973,0.37016916,-0.089034244,-0.31536782,-0.01882983,-0.8449388,-0.38056576,1.0
1.3127545,0.25020525,0.0,-0.41956523,-0.09838117,-0.71875083,-0.07596119,-0.4914792,-0.22657351,-0.7740326,-0.81840557,-0.98788255,-0.82957613,1.5508304,-1.1096617,0.12767117,-0.91606784,0.87961286,0.4058174,0.0
-0.9139023,0.13478912,0.0,2.3500435,-0.26593336,0.19924907,-0.046583097,-0.17746964,-0.024409475,-0.6040018,-0.602641,-0.41881374,-0.53754604,-0.51539314,0.39531893,0.065675214,-0.5031007,0.75038546,-0.4975838,2.0
1.6809458,-1.7644567,0.0,-0.3381873,-0.11799658,-0.32827947,-0.088455416,-0.4103559,-0.06253448,2.5509734,2.7894602,2.3097758,2.730944,-0.58727634,0.34018642,-0.17390363,2.5057797,-1.2596344,-0.57321036,5.0
1.3594044,-0.7346038,0.0,-0.32259107,-0.13924721,-0.2365838,-0.080622114,-0.31728756,-0.18423507,-0.7957223,-0.9906595,-0.8245637,-0.99009085,0.31632528,-0.57541144,0.3870047,-0.83784205,2.0168717,-0.5851653,2.0
1.6296793,0.87749815,0.0,2.3592808,-0.22601534,-0.17814535,-0.14925896,0.27351287,-0.13007362,0.48124975,0.49734205,0.5773292,0.43318123,-0.7646042,1.0929813,-1.2762111,0.4705507,-0.40867633,-0.41229352,4.0
-1.3074983,-1.2789611,0.0,-0.3040705,-0.1713363,0.12571055,-0.009133427,0.17073984,-0.04094228,-0.46240616,-0.40755996,-0.32383183,-0.46116632,0.82962686,0.091233104,-0.71738744,-0.49331695,-0.13268973,-0.37564203,0.0
-1.2715333,-1.7009375,0.0,-0.38233238,-0.31860805,-0.21813992,-0.15178579,-0.37741768,-0.02220894,2.414766,2.3730466,2.1813896,2.3345108,-1.901552,1.4621909,-0.4231482,2.2551177,-0.98544306,-0.62449306,5.0
-1.3231101,1.289606,0.0,-0.40310064,-0.26056108,-0.29950705,-0.024666557,-0.02923357,-0.19028382,-0.50916576,-0.50761527,-0.61991984,-0.47739974,0.2241672,-1.1481875,1.8340175,-0.7222806,-0.40291,2.4712856,3.0
-0.5686129,-0.329622,0.0,2.3039448,-0.1823838,-0.21954225,-0.072752245,-0.24047528,-0.086502686,-0.4418206,-0.4364998,-0.5461749,-0.5798993,1.3320507,-0.5247876,-0.50314623,-0.49072668,-0.12046914,0.05871758,0.0
-0.81637627,0.19316275,0.0,-0.29970866,-0.20759217,6.9432583,-0.040123437,-0.35718605,-0.13830528,-0.10156642,0.021755753,-0.017079353,-0.019360255,0.3076974,0.16460195,-0.468244,-0.07839858,-0.42205742,-0.40643942,1.0
-0.19238715,0.12681171,0.0,-0.39004526,-0.12223641,-0.47276208,-0.11672737,-0.44854277,-0.17053208,-0.7118633,-0.7685215,-0.85124445,-0.93334854,1.6625745,-0.94191074,0.13173127,-0.7799417,0.40584448,0.33046585,0.0
0.7574035,-0.31009853,0.0,-0.27062723,-0.12426893,0.11483269,-0.0073436107,-0.30863348,-0.10226299,-0.24574345,-0.23222347,-0.14082284,-0.3271036,-0.042439774,-0.026250051,-0.009398738,-0.27028137,-0.31056017,-0.59460133,6.0
0.94312006,0.76677316,0.0,-0.33244368,-0.24355304,0.15331452,-0.0023218417,2.4176466,1.1114566,0.074992605,0.15367498,0.21383601,0.15948488,-0.35283366,0.22491342,-0.22903304,0.094975606,-0.5218455,-0.72302806,4.0
-1.792847,-0.21058634,0.0,-0.33962634,-0.1638907,-0.7270387,-0.13470754,-0.6846777,-0.084282294,-1.023337,-0.90120035,-1.0152318,-0.86175025,1.0236382,-0.8744056,0.6157604,-1.1033176,2.3891287,-0.4245763,2.0
1.652772,0.32099417,0.0,-0.37022838,-0.26700276,-0.6318602,-0.045653924,-0.614082,-0.007289587,-0.9492522,-0.965863,-0.9770566,-0.91601855,1.1501501,-1.001402,0.70957583,-1.1259733,-0.5463216,-0.5422973,6.0
1.2536272,0.22823213,0.0,2.4207387,-0.21895562,0.028178854,-0.062437516,-0.5061424,-0.20061067,-0.8244943,-0.79807496,-0.58470273,-0.7391163,0.21008702,-0.02089838,0.052404385,-0.5666361,0.9812643,-0.5757042,6.0
-0.9197048,-0.12376952,0.0,-0.31679553,-0.29409936,-0.52645093,-0.04132562,-0.28047836,-0.11042441,-0.8768241,-0.8652239,-0.9006493,-0.9056631,0.71397686,-0.56381106,0.6044468,-0.9665265,2.2570682,-0.60348153,2.0
-0.6604979,0.20213816,0.0,-0.40959674,-0.16578946,-0.4933483,-0.10136872,-0.5303535,-0.05956675,-0.9634263,-0.67079896,-0.9375426,-0.9218673,1.5525976,-1.0053047,0.10782563,-0.98962635,0.9915856,0.4104231,0.0
1.6737775,-0.9568489,0.0,-0.43332434,-0.25728402,0.058254045,-0.120810226,-0.5586587,-0.11108071,0.16553852,0.14789453,0.21888,0.13615668,-0.45788515,0.7763149,-0.63452554,0.12179571,-0.37308702,-0.3919873,1.0
-1.2215391,0.8402852,0.0,-0.32852626,-0.20181319,-0.33376712,-0.1488123,1.2869939,-0.03926395,-0.6245363,-0.5874118,-0.9135363,-0.52993685,0.4247652,-0.741832,0.5277271,-0.5900337,-0.69203067,-1.2426761,3.0
0.5185749,-1.7691127,0.0,-0.33475003,-0.26086336,-0.18189006,-0.17269666,0.5717456,-0.172513,-0.08552492,-0.003950444,-0.09755988,-0.12622634,0.12091974,0.004337608,-0.15595742,0.029347723,-0.8052412,-0.46936172,1.0
0.03912183,1.1198715,0.0,-0.40601674,-0.1630258,0.026133355,-0.104871266,0.62111586,-0.16144967,0.57631433,0.64485866,0.7131146,0.43943068,-0.8517151,1.314798,-1.3208971,0.8114413,-0.58233905,-0.5133917,4.0
-1.3134671,-0.15688051,0.0,-0.43511623,-0.24200241,-0.4114031,-0.13825332,-0.47590506,-0.0017978314,-0.73939437,-0.81010526,-0.76983,-0.81437755,1.3997022,-0.9013692,0.089176275,-0.89048123,0.6847063,0.09067556,0.0
-0.44342887,0.18412392,0.0,-0.39452508,-0.28681123,-0.53999037,-0.0779668,-0.6599492,-0.038197827,-0.89015955,-0.85833114,-0.96403307,-0.9612729,0.7845537,-0.5411424,0.42267603,-0.9672381,1.9444329,-0.37376353,6.0
-0.45261255,1.2501901,0.0,-0.3911488,-0.24197324,0.55422866,-0.18925782,1.3254575,-0.14018798,0.7742947,0.5506119,0.80582154,0.5882475,-0.7284164,1.4539331,-1.1720237,0.8308384,-0.54831266,-0.39950004,4.0
-0.03101418,0.2239277,0.0,-0.38812214,-0.18777414,-0.5328253,-0.08579016,-0.4765768,-0.16127929,-0.8868888,-0.66598696,-0.75191927,-0.8061331,1.5427637,-0.9301615,0.1330022,-0.8953798,0.4258279,0.3343909,0.0
0.23449537,0.26586038,0.0,2.3556507,-0.19403806,0.03350695,0.016935576,-0.05532463,-0.047758963,-0.37293687,-0.31722125,-0.14403623,-0.32079893,-0.39336035,0.43141994,-0.5027004,-0.38355666,0.05890209,-0.5409249,1.0
0.27152783,-0.36935988,0.0,-0.3921309,-0.16309252,-0.39618072,-0.13362364,0.074073255,-0.10298533,-0.33680543,-0.3636283,-0.30267373,-0.52925605,0.8815208,-0.12089084,-0.6618283,-0.32291636,-0.08468075,-0.19447552,0.0
0.031187586,-0.3146458,0.0,-0.29566792,-0.2657372,-0.3992663,-0.09086239,-0.18441856,-0.21689874,0.5795457,0.8013995,0.7371831,0.5909004,-0.19175823,0.9103045,-1.1584907,0.7422308,-0.6089966,-0.34520984,1.0
