REGION-CENTROID-COL,REGION-CENTROID-ROW,REGION-PIXEL-COUNT,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN,class
-1.3446828,-0.5794388,0.0,-0.27907977,4.2652674,1.5769901,0.11480146,2.5103872,0.39437062,-0.5608881,-0.67001456,-0.55022144,-0.61809546,-0.27010438,0.08543635,-0.08551896,-0.5264817,1.1247029,-0.68327594,2.0
1.6811258,1.2646316,0.0,-0.309631,-0.14748263,0.2403925,-0.09934914,0.016785307,0.010398582,0.17579393,0.2159691,0.22950184,0.03947133,-0.06510777,0.5016172,-0.7411859,0.32867524,-0.6321569,-0.4295186,4.0
-1.2620418,-0.09513553,0.0,-0.39578804,-0.20265217,-0.5557487,-0.17812568,-0.44219974,-0.147814,-0.9216237,-0.99136126,-1.0388553,-0.7679091,0.6791109,-0.839989,0.50523454,-1.0207889,2.4217095,-0.6109621,2.0
-0.6792082,1.3422515,0.0,-0.30184004,-0.27649483,0.08191416,-0.1192806,-0.14395602,-0.034929268,-0.56921345,-0.57059574,-0.72984564,-0.24782391,0.4985276,-1.3989637,2.0108447,-0.64484096,0.04725158,2.273008,3.0
-0.4911346,0.07704954,0.0,2.3537922,-0.20256376,0.04470365,0.0025594905,-0.31572062,-0.18768649,0.41372585,0.17432718,0.37124577,0.13829608,-0.60831195,1.1028079,-0.8624173,0.4231481,-0.24333817,-0.47332364,1.0
-0.83524644,-0.018195141,0.0,-0.41103792,-0.20479575,0.20410599,-0.1271009,-0.283017,0.06260287,-0.59658194,-0.5699392,-0.2945096,-0.6577934,-0.5893878,0.49788627,-0.5016913,-0.18129788,0.53663874,-0.5335192,2.0
0.2998652,0.048479617,0.0,-0.32369056,-0.15437108,-0.62715685,-0.17234434,-0.45454803,-0.061870098,-0.63394815,-0.6859901,-0.7336669,-0.71896935,1.5173169,-0.9818862,0.07865293,-0.88936746,0.79636127,0.3401988,0.0
0.76201683,0.8391272,0.0,-0.3104077,-0.23783945,0.048999824,-0.06678591,2.8024292,-0.045201924,0.07821556,0.22021386,0.16341302,0.16003524,-0.27733165,0.50340617,-0.04839562,0.028444022,-0.579294,-0.6669024,4.0
-0.051335823,-0.5921314,0.0,-0.42316145,4.0422387,6.2901244,4.1361537,7.979074,11.973882,0.12109748,-0.14210962,0.23804112,0.021058813,-0.5508656,0.4089839,0.12619275,0.25300208,-0.07604292,-0.5954779,2.0
0.27414715,-1.6174511,0.0,-0.41682222,-0.13512227,-0.3718126,-0.04565489,-0.3832926,-0.1440437,2.3779173,2.524884,2.126699,2.4684434,-1.5539353,1.1093211,-0.2336378,2.2134202,-1.0378581,-0.70150995,5.0
-1.570437,-0.9883234,0.0,-0.49494958,-0.08572336,-0.22741985,-0.10597418,-0.23267838,-0.07658098,-0.51053494,-0.32726553,-0.31846613,-0.5850725,0.8198159,-0.086699344,-0.4122626,-0.46762973,0.14551616,-0.29798564,0.0
0.3865541,1.3551631,0.0,2.1677928,-0.2621949,-0.21636376,-0.09377507,-0.12076598,-0.108244866,-0.6031177,-0.44082016,-0.6207518,-0.43665162,0.26915193,-1.1226634,1.7589306,-0.6145386,-0.36242467,2.6876762,3.0
-0.804187,-0.5884693,0.0,-0.41512454,-0.23177019,0.0075429482,-0.106857024,-0.07138205,-0.15177673,-0.8959437,-0.7942233,-0.69865435,-0.87999916,0.2908891,-0.4062326,0.46900204,-0.843175,2.0421088,-0.6134927,2.0
-1.3999915,-0.6211085,0.0,-0.34122002,-0.19560944,-0.15110336,-0.081593595,-0.24603125,-0.11335232,-0.49340644,-0.5062314,-0.6422838,-0.640835,1.3401145,-0.6625121,-0.6848445,-0.62543625,-0.17467363,0.057984725,0.0
-0.052240945,2.0059078,0.0,-0.24187717,-0.31286022,-0.28127855,-0.03380202,-0.3034886,-0.07726805,-0.7877661,-0.729094,-0.89466935,-0.6321357,0.575192,-1.5106362,1.6768343,-0.73012525,0.6279497,2.042989,3.0
-0.82259464,1.3211344,0.0,-0.3134185,4.284352,0.541772,-0.12860335,0.13206862,-0.07968511,0.47653103,0.48996913,0.6189279,0.30402258,-0.77800494,0.98085964,-1.2272632,0.624581,-0.7588764,-0.41187528,4.0
0.55838406,-0.20732778,0.0,-0.4310964,-0.27591556,-0.6102025,-0.1698862,-0.47924313,-0.20694865,2.622676,2.5618556,2.441889,2.5356894,-0.96518624,0.82895976,-0.13815571,2.3387952,-1.3017856,-0.48151234,5.0
-0.05277853,-1.0538042,0.0,-0.29302165,-0.13189852,-0.26166943,-0.11198678,-0.31253973,-0.05514229,0.58185726,0.5683302,0.4475132,0.5022606,-0.5815572,0.86300814,-1.0607487,0.71622425,-0.63523644,-0.39592376,1.0
-1.0991837,1.9688241,0.0,-0.4402369,-0.3022278,0.0981934,-0.09530669,-0.3143201,-0.13332143,-0.6298635,-0.7862781,-0.85417426,-0.44432375,0.35055247,-1.2843926,1.9975307,-0.8384965,0.3827955,2.3030736,3.0
1.3514811,0.18665367,0.0,-0.36396924,0.052914497,-0.66359836,-0.023613283,-0.6973665,-0.16261147,-1.0794424,-1.0122347,-1.1512593,-0.97197074,1.0526004,-0.8795728,0.65075403,-1.1625429,2.037576,-0.3552912,6.0
0.6368952,0.0508224,0.0,-0.40313658,-0.10455519,0.061898556,-0.0696585,1.6238,-0.13267,0.045678753,-0.15140265,0.040553328,-0.08090968,-0.17446382,0.45218968,-0.6302016,-0.038387395,-0.4126176,-0.39982685,1.0
